input_channel,switch_mzi,port,feature_coefficient,upload_voltage,mode,input_reference_power_uw,target_chip_power_uw,target_leak_power,reference_fraction_of_max,target_fraction_of_max,p_on_leak,p_off_leak,chip_power_max_uw,scan_path,local_sample_row,sample_index
5,5,44,0.00012334738858,3.976,scan-leak-fixed-power,120.0,0.014801686629599999,214.53636131337038,0.5598309355182064,6.905368394246912e-05,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,5,5
6,6,46,0.0551868341863,4.211,scan-leak-fixed-power,120.0,6.622420102356,189.76919189764402,0.612189035204353,0.0337847747764936,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,5,5
7,7,42,0.0549744330347,3.887,scan-leak-fixed-power,120.0,6.596931964164001,234.49097803583598,0.49989645004587824,0.02748152391733139,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,5,5
8,8,49,0.0602234564722,4.186,scan-leak-fixed-power,120.0,7.226814776664001,207.130937223336,0.5619796231382841,0.03384435537233181,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,5,5
1,1,43,0.0785397663713,4.087,scan-leak-fixed-power,120.0,9.424771964556001,226.95009803544406,0.5095663461173611,0.040021221774734536,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,6,6
2,2,45,0.0654622614384,3.992,scan-leak-fixed-power,120.0,7.855471372608001,216.25323462739198,0.537948674337334,0.03521533675991126,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,6,6
3,3,41,0.300817131996,3.77,scan-leak-fixed-power,120.0,36.09805583952,165.82690816048,0.5961310239221619,0.17932642491010362,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,6,6
4,4,48,2.45972569246e-05,4.23,scan-leak-fixed-power,120.0,0.0029516708309520003,171.32295832916904,0.7031550306361986,1.7295684946383563e-05,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,6,6
5,5,44,0.286758214235,3.668,scan-leak-fixed-power,120.0,34.410985708199995,180.14017729179997,0.5598309355182064,0.16053611934271028,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,6,6
6,6,46,0.21403747797,4.083,scan-leak-fixed-power,120.0,25.6844973564,170.7071146436,0.612189035204353,0.13103139713602727,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,6,6
7,7,42,2.87119764835e-05,3.995,scan-leak-fixed-power,120.0,0.0034454371780199998,241.08446456282198,0.49989645004587824,1.4353015117902388e-05,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,6,6
8,8,49,0.0543317869306,4.191,scan-leak-fixed-power,120.0,6.519814431672,207.83793756832802,0.5619796231382841,0.030533357143688135,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,6,6
1,1,43,0.0821578502655,4.084,scan-leak-fixed-power,120.0,9.85894203186,226.51592796814003,0.5095663461173611,0.041864875564648095,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,7,7
2,2,45,0.0635116994381,3.993,scan-leak-fixed-power,120.0,7.621403932572001,216.48730206742798,0.537948674337334,0.03416603451763709,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,7,7
3,3,41,0.0774903446436,3.937,scan-leak-fixed-power,120.0,9.298841357232,192.62612264276802,0.5961310239221619,0.04619439849647048,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,7,7
4,4,48,0.0445003062487,4.066,scan-leak-fixed-power,120.0,5.340036749844,165.985873250156,0.7031550306361986,0.03129061420362487,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,7,7
5,5,44,6.78123687976e-05,3.976,scan-leak-fixed-power,120.0,0.008137484255711999,214.54302551574426,0.5598309355182064,3.7963461863666035e-05,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,7,7
6,6,46,0.362373530865,3.996,scan-leak-fixed-power,120.0,43.484823703800004,152.9067882962,0.612189035204353,0.2218411022438392,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,7,7
7,7,42,0.369786739349,3.679,scan-leak-fixed-power,120.0,44.37440872188,196.71350127812,0.49989645004587824,0.18485507827460557,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,7,7
8,8,49,0.000111734851089,4.294,scan-leak-fixed-power,120.0,0.01340818213068,214.34434381786932,0.5619796231382841,6.27927095064085e-05,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,7,7
1,1,43,0.381147801876,3.933,scan-leak-fixed-power,120.0,45.73773622512,190.63713377488006,0.5095663461173611,0.1942200927326172,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,8,8
2,2,45,0.329399049282,3.853,scan-leak-fixed-power,120.0,39.527885913839995,184.58082008615997,0.537948674337334,0.17719978188923,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,8,8
3,3,41,0.000135435257107,4.164,scan-leak-fixed-power,120.0,0.01625223085284,201.90871176914717,0.5961310239221619,8.073715849435716e-05,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,8,8
4,4,48,0.00807543098927,4.166,scan-leak-fixed-power,120.0,0.9690517187124001,170.3568582812876,0.7031550306361986,0.005678279924660655,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,8,8
5,5,44,0.0832963138819,3.807,scan-leak-fixed-power,120.0,9.995557665827999,204.555605334172,0.5598309355182064,0.046631853325722235,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,8,8
6,6,46,0.068569727242,4.193,scan-leak-fixed-power,120.0,8.22836726904,188.16324473096,0.612189035204353,0.04197763516450562,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,8,8
7,7,42,0.0697367116809,3.874,scan-leak-fixed-power,120.0,8.368405401708,232.719504598292,0.49989645004587824,0.034861134607154835,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,8,8
8,8,49,0.0596395209432,4.186,scan-leak-fixed-power,120.0,7.156742513184,207.20100948681602,0.5619796231382841,0.033516195503807335,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,8,8
1,1,43,0.0611656270921,4.097,scan-leak-fixed-power,120.0,7.339875251052,229.03499474894804,0.5095663461173611,0.031167945105298467,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,9,9
2,2,45,0.063919775188,3.993,scan-leak-fixed-power,120.0,7.670373022560001,216.43833297743998,0.537948674337334,0.03438555832632501,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,9,9
3,3,41,0.0645623728633,3.975,scan-leak-fixed-power,120.0,7.747484743595999,194.177479256404,0.5961310239221619,0.03848763344184342,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,9,9
4,4,48,0.163718357682,3.95,scan-leak-fixed-power,120.0,19.64620292184,151.67970707816,0.7031550306361986,0.11511938681159482,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,9,9
5,5,44,0.324533581734,3.648,scan-leak-fixed-power,120.0,38.944029808079996,175.60713319191998,0.5598309355182064,0.1816839386692195,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,9,9
6,6,46,2.36042287725e-05,4.329,scan-leak-fixed-power,120.0,0.0028325074527,196.38877949254731,0.612189035204353,1.4450250038979605e-05,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,9,9
7,7,42,0.322052955627,3.702,scan-leak-fixed-power,120.0,38.64635467524,202.44155532476,0.49989645004587824,0.16099312924472003,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,9,9
8,8,49,2.3782482458e-05,4.294,scan-leak-fixed-power,120.0,0.00285389789496,214.35489810210504,0.5619796231382841,1.3365270529039691e-05,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,9,9
1,1,43,0.393203645945,3.928,scan-leak-fixed-power,120.0,47.1844375134,189.19043248660006,0.5095663461173611,0.20036334514421816,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,10,10
2,2,45,0.345258206129,3.846,scan-leak-fixed-power,120.0,41.430984735479996,182.67772126452,0.537948674337334,0.1857311942911815,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,10,10
3,3,41,0.000126134444145,4.164,scan-leak-fixed-power,120.0,0.015136133297399998,201.9098278667026,0.5961310239221619,7.519265534001158e-05,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,10,10
4,4,48,0.00693844957277,4.175,scan-leak-fixed-power,120.0,0.8326139487324,170.4932960512676,0.7031550306361986,0.004878805721908808,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,10,10
5,5,44,0.0749541372061,3.817,scan-leak-fixed-power,120.0,8.994496464732,205.55666653526796,0.5598309355182064,0.04196164475305097,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,10,10
6,6,46,0.0630519092083,4.198,scan-leak-fixed-power,120.0,7.566229104996001,188.825382895004,0.612189035204353,0.038599687466021645,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,10,10
7,7,42,0.0589171387255,3.884,scan-leak-fixed-power,120.0,7.07005664706,234.01785335294,0.49989645004587824,0.02945246849573799,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,10,10
8,8,49,0.0575502961874,4.188,scan-leak-fixed-power,120.0,6.906035542488,207.451716457512,0.5619796231382841,0.032342093762891676,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,10,10
1,1,43,3.31618939526e-05,4.318,scan-leak-fixed-power,120.0,0.003979427274312,236.37089057272573,0.5095663461173611,1.6898185131757794e-05,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,11,11
2,2,45,0.343531191349,3.847,scan-leak-fixed-power,120.0,41.22374296188,182.88496303812,0.537948674337334,0.18480214897971953,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,11,11
3,3,41,0.260054171085,3.791,scan-leak-fixed-power,120.0,31.2065005302,170.7184634698,0.5961310239221619,0.1550263592841301,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,11,11
4,4,48,0.219018548727,3.908,scan-leak-fixed-power,120.0,26.28222584724,145.04368415276,0.7031550306361986,0.15400399434002943,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,11,11
5,5,44,0.000134584814077,3.976,scan-leak-fixed-power,120.0,0.01615017768924,214.53501282231073,0.5598309355182064,7.53447423712708e-05,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,11,11
6,6,46,0.0574703924358,4.206,scan-leak-fixed-power,120.0,6.896447092296,189.495164907704,0.612189035204353,0.03518274409808795,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,11,11
7,7,42,0.0691558197141,3.875,scan-leak-fixed-power,120.0,8.298698365692,232.789211634308,0.49989645004587824,0.03457074877509135,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,11,11
8,8,49,0.0506021231413,4.194,scan-leak-fixed-power,120.0,6.072254776956,208.28549722304402,0.5619796231382841,0.028437362092944816,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,11,11
1,1,43,0.0648375675082,4.095,scan-leak-fixed-power,120.0,7.780508100983999,228.59436189901604,0.5095663461173611,0.0330390423662912,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,12,12
2,2,45,0.0774290189147,3.985,scan-leak-fixed-power,120.0,9.291482269764,214.81722373023598,0.537948674337334,0.041652838080403216,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,12,12
3,3,41,0.0487771779299,4.021,scan-leak-fixed-power,120.0,5.853261351588,196.071702648412,0.5961310239221619,0.029077589023384767,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,12,12
4,4,48,0.0303963851184,4.083,scan-leak-fixed-power,120.0,3.647566214208,167.67834378579198,0.7031550306361986,0.021373371109158244,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,12,12
5,5,44,3.02568914776e-05,3.977,scan-leak-fixed-power,120.0,0.0036308269773119997,214.54753217302266,0.5598309355182064,1.6938743861777655e-05,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,12,12
6,6,46,0.397191941738,3.979,scan-leak-fixed-power,120.0,47.66303300856,148.72857899144,0.612189035204353,0.2431565516035298,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,12,12
7,7,42,0.381307035685,3.674,scan-leak-fixed-power,120.0,45.7568442822,195.3310657178,0.49989645004587824,0.1906140335164485,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,12,12
8,8,49,3.06172441924e-05,4.294,scan-leak-fixed-power,120.0,0.003674069303088,214.35407793069692,0.5619796231382841,1.720626735277777e-05,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,12,12
1,1,43,0.0483466051519,4.131,scan-leak-fixed-power,120.0,5.801592618228,230.57327738177204,0.5095663461173611,0.024635802934432467,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,13,13
2,2,45,0.049028635025,4.011,scan-leak-fixed-power,120.0,5.8834362030000005,218.22526979699998,0.537948674337334,0.02637488921626773,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,13,13
3,3,41,0.0490914955735,4.02,scan-leak-fixed-power,120.0,5.89097946882,196.03398453118,0.5961310239221619,0.029264963522100836,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,13,13
4,4,48,0.0603334568441,4.047,scan-leak-fixed-power,120.0,7.240014821292,164.085895178708,0.7031550306361986,0.0424237736956009,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,13,13
5,5,44,0.0748635604978,3.817,scan-leak-fixed-power,120.0,8.983627259736,205.56753574026396,0.5598309355182064,0.04191093710970722,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,13,13
6,6,46,0.0794094875455,4.185,scan-leak-fixed-power,120.0,9.529138505459999,186.86247349454,0.612189035204353,0.04861361756655173,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,13,13
7,7,42,0.161924347281,3.794,scan-leak-fixed-power,120.0,19.43092167372,221.65698832628,0.49989645004587824,0.08094540638176785,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,13,13
8,8,49,0.477002441883,3.933,scan-leak-fixed-power,120.0,57.24029302596,157.11745897404,0.5619796231382841,0.26806565252544956,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,13,13
1,1,43,0.0433258675039,4.15,scan-leak-fixed-power,120.0,5.199104100468,231.17576589953205,0.5095663461173611,0.022077403996327235,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,14,14
2,2,45,0.110495686531,3.966,scan-leak-fixed-power,120.0,13.25948238372,210.84922361627997,0.537948674337334,0.05944100808934505,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,14,14
3,3,41,8.44328387757e-05,4.164,scan-leak-fixed-power,120.0,0.010131940653083999,201.91483205934694,0.5961310239221619,5.0333034632012855e-05,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,14,14
4,4,48,0.310876846313,3.85,scan-leak-fixed-power,120.0,37.30522155756,134.02068844244,0.7031550306361986,0.21859461839330233,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,14,14
5,5,44,0.0934095084667,3.797,scan-leak-fixed-power,120.0,11.209141016004,203.34202198399598,0.5598309355182064,0.05229353251120849,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,14,14
