sample_index,label,prediction,correct,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,expected_input_power_0,expected_input_power_1,expected_input_power_2,expected_input_power_3,expected_input_power_4,expected_input_power_5,expected_input_power_6,expected_input_power_7,feature_sum,expected_input_power_sum,feature_min,feature_max,feature_valid,finite_ok,nonnegative_ok,sum_ok
46,3,3,1,0.0358040034771,0.0735505372286,1.52094935402e-05,0.326932132244,0.222966596484,0.281258195639,1.5400488337e-05,0.0594579391181,4.296480417252,8.826064467432,0.001825139224824,39.23185586928,26.75599157808,33.75098347668,0.0018480586004399999,7.134952694172,1.0000000141726773,120.00000170072127,1.52094935402e-05,0.326932132244,True,True,True,True
47,5,5,1,0.0647256299853,0.0742776021361,0.0601870752871,0.0294493548572,2.30813948292e-05,0.390567839146,0.380746155977,2.31148696912e-05,7.7670755982360005,8.913312256332,7.2224490344520005,3.5339225828639997,0.002769767379504,46.868140697520005,45.68953871724,0.002773784362944,0.9999998536532204,119.99998243838645,2.30813948292e-05,0.390567839146,True,True,True,True
48,5,5,1,0.0629723966122,0.0760447904468,0.0560911297798,0.0268896408379,3.1631305319e-05,0.39229631424,0.385641872883,3.2232292142e-05,7.556687593464,9.125374853616,6.730935573576,3.2267569005479997,0.0037957566382799996,47.0755577088,46.27702474596,0.00386787505704,1.000000008397161,120.00000100765931,3.1631305319e-05,0.39229631424,True,True,True,True
49,6,6,1,0.0569809041917,0.0642654374242,0.065878406167,0.158508971334,0.326118558645,2.85119313048e-05,0.328190177679,2.90507887257e-05,6.837708503004,7.7118524909040005,7.9054087400399995,19.021076560079997,39.1342270374,0.003421431756576,39.38282132148,0.003486094647084,1.0000000181609305,120.00000217931168,2.85119313048e-05,0.328190177679,True,True,True,True
50,0,0,1,0.389963716269,0.347273916006,0.000163212418556,0.00799646321684,0.0722908079624,0.0624496340752,0.0621445029974,0.0577176995575,46.79564595228,41.67286992072,0.01958549022672,0.9595755860208,8.674896955488,7.4939560890240005,7.457340359688,6.926123946900001,0.999999952502896,119.99999430034752,0.000163212418556,0.389963716269,True,True,True,True
51,4,4,1,0.0818285942078,0.0629904717207,0.295243948698,2.07084631256e-05,0.292658954859,0.211182817817,2.14882402361e-05,0.0560529567301,9.819431304936,7.558856606484,35.42927384376,0.0024850155750719997,35.11907458308,25.34193813804,0.002578588828332,6.726354807612,0.9999999407359618,119.99999288831542,2.07084631256e-05,0.295243948698,True,True,True,True
52,1,1,1,3.39702492056e-05,0.347846418619,0.262795835733,0.216848760843,0.000164914454217,0.0546614490449,0.057574596256,0.060074031353,0.004076429904672,41.741570234280005,31.535500287960005,26.02185130116,0.01978973450604,6.559373885388,6.9089515507199994,7.208883762359999,0.9999999765523226,119.99999718627872,3.39702492056e-05,0.347846418619,True,True,True,True
53,5,5,1,0.0508271157742,0.0743804574013,0.0677498281002,0.0273012612015,3.67214779544e-05,0.389088630676,0.390575796366,4.01765973947e-05,6.0992538929040006,8.925654888156,8.129979372024,3.27615134418,0.004406577354528,46.69063568112,46.86909556392,0.004821191687364001,0.9999999875945491,119.9999985113459,3.67214779544e-05,0.390575796366,True,True,True,True
54,7,7,1,0.04402506724,0.0555215477943,0.0465223826468,0.058302924037,0.072461925447,0.0784396678209,0.162401527166,0.48232498765,5.2830080688,6.662585735316,5.582685917616001,6.99635088444,8.69543105364,9.412760138508,19.48818325992,57.878998517999996,1.000000029802,120.00000357624,0.04402506724,0.48232498765,True,True,True,True
55,3,3,1,0.0359665490687,0.0673791021109,2.36227297137e-05,0.335677236319,0.215562611818,0.294781684875,4.23165365646e-05,0.0505667999387,4.315985888244,8.085492253307999,0.002834727565644,40.281268358279995,25.867513418159998,35.373802185,0.0050779843877520004,6.068015992644,0.9999999233965782,119.9999908075894,2.36227297137e-05,0.335677236319,True,True,True,True
56,7,7,1,0.0510651245713,0.0472116172314,0.0496885254979,0.0620477572083,0.08460406214,0.0758959278464,0.152155980468,0.477330952883,6.127814948556,5.665394067768,5.962623059748,7.4457308649959995,10.152487456800001,9.107511341568,18.258717656159998,57.279714345959995,0.9999999478463,119.99999374155598,0.0472116172314,0.477330952883,True,True,True,True
57,4,4,1,0.0822265222669,0.0579094700515,0.300135672092,3.09634087898e-05,0.288668006659,0.217022836208,4.92447652505e-05,0.0539572834969,9.867182672028,6.94913640618,36.01628065104,0.003715609054776,34.64016079908,26.042740344960002,0.00590937183006,6.474874019628,0.9999999989483402,119.99999987380085,3.09634087898e-05,0.300135672092,True,True,True,True
58,6,6,1,0.0591977275908,0.0603619627655,0.0726374089718,0.166817396879,0.322051048279,2.26946012845e-05,0.318888932467,2.28277895076e-05,7.103727310896,7.24343553186,8.716489076616,20.01808762548,38.646125793479996,0.00272335215414,38.26667189604,0.002739334740912,0.999999999343892,119.99999992126703,2.26946012845e-05,0.322051048279,True,True,True,True
59,4,4,1,0.0818543061614,0.0645976215601,0.294255256653,2.4626551749e-05,0.294994443655,0.209775224328,2.78047991742e-05,0.0544707551599,9.822516739368,7.751714587212001,35.31063079836,0.00295518620988,35.3993332386,25.173026919359998,0.003336575900904,6.536490619188,1.0000000388683232,120.00000466419878,2.4626551749e-05,0.294994443655,True,True,True,True
60,3,3,1,0.036993380636,0.0693995952606,1.35125219458e-05,0.329779982567,0.224227577448,0.279656559229,1.35460350066e-05,0.0599159784615,4.43920567632,8.327951431272,0.001621502633496,39.57359790804,26.90730929376,33.55878710748,0.0016255242007920002,7.18991741538,1.0000001321590524,120.00001585908628,1.35125219458e-05,0.329779982567,True,True,True,True
61,0,0,1,0.380046397448,0.340119659901,0.000144660734804,0.00786229036748,0.0935136377811,0.0574492625892,0.0611561350524,0.0597080141306,45.60556769376,40.81435918812,0.017359288176479998,0.9434748440976001,11.221636533732,6.893911510704,7.338736206288,7.164961695672,1.000000058004584,120.00000696055008,0.000144660734804,0.380046397448,True,True,True,True
62,7,7,1,0.0470456555486,0.0493374913931,0.0452169291675,0.0588039271533,0.0751234591007,0.0786385834217,0.163534447551,0.482299476862,5.645478665832,5.9204989671720005,5.426031500100001,7.056471258396,9.014815092084,9.436630010604,19.62413370612,57.87593722344,0.9999999701978999,119.999996423748,0.0452169291675,0.482299476862,True,True,True,True
63,0,0,1,0.382116138935,0.333643645048,0.000100756842585,0.00590862846002,0.0816061347723,0.062506698072,0.0676965937018,0.0664214268327,45.8539366722,40.037237405759996,0.0120908211102,0.7090354152024001,9.792736172676,7.50080376864,8.123591244216001,7.9705712199239995,1.000000022664405,120.00000271972858,0.000100756842585,0.382116138935,True,True,True,True
64,2,2,1,0.303292602301,2.56660114246e-05,0.261844485998,0.24916601181,3.70158195437e-05,0.0607583969831,0.0641020610929,0.0607738271356,36.39511227612,0.003079921370952,31.421338319759997,29.8999214172,0.004441898345244,7.291007637972,7.692247331148,7.292859256272,1.0000000671515683,120.0000080581882,2.56660114246e-05,0.303292602301,True,True,True,True
65,1,1,1,3.04736495309e-05,0.345417380333,0.265129983425,0.216005712748,0.000111331821245,0.0560599006712,0.0621687322855,0.0550764501095,0.0036568379437080002,41.45008563996,31.815598011,25.92068552976,0.0133598185494,6.727188080544,7.46024787426,6.60917401314,0.9999999650429761,119.99999580515711,3.04736495309e-05,0.345417380333,True,True,True,True
66,7,7,1,0.0381940603256,0.0600215829909,0.0407581813633,0.0617910176516,0.0818459540606,0.076227158308,0.163404926658,0.477757126093,4.583287239072,7.202589958908,4.890981763596,7.414922118192,9.821514487272,9.14725899696,19.60859119896,57.33085513116,1.000000007451,120.00000089411999,0.0381940603256,0.477757126093,True,True,True,True
67,3,3,1,0.0415039807558,0.0638983249664,1.64652701642e-05,0.335457772017,0.219609156251,0.285308837891,1.69414179254e-05,0.0541885085404,4.980477690696,7.667798995967999,0.001975832419704,40.25493264204,26.35309875012,34.23706054692,0.002032970151048,6.502621024848,0.9999999871096895,119.99999845316276,1.64652701642e-05,0.335457772017,True,True,True,True
68,2,2,1,0.30211853981,3.14129465551e-05,0.260836541653,0.245947673917,9.11991446628e-05,0.0609503872693,0.0615392141044,0.0684849694371,36.254224777199994,0.0037695535866119996,31.300384998360002,29.51372087004,0.010943897359536,7.314046472316,7.384705692528,8.218196332452,0.9999999382820179,119.99999259384215,3.14129465551e-05,0.30211853981,True,True,True,True
69,7,7,1,0.0517760999501,0.0525543875992,0.0489489585161,0.0628406479955,0.0775602087379,0.078249424696,0.160210981965,0.467859327793,6.213131994012,6.306526511904,5.873875021931999,7.54087775946,9.307225048548,9.389930963520001,19.2253178358,56.14311933516,1.0000000372528,120.000004470336,0.0489489585161,0.467859327793,True,True,True,True
70,7,7,1,0.0499128177762,0.0526302941144,0.0520202331245,0.0657244771719,0.0695559382439,0.0825979635119,0.159297987819,0.468260347843,5.989538133143999,6.315635293728,6.24242797494,7.886937260628,8.346712589268,9.911755621428,19.11575853828,56.191241741160006,1.0000000596048,120.00000715257602,0.0499128177762,0.468260347843,True,True,True,True
71,6,6,1,0.0621778741479,0.0590865574777,0.0736692100763,0.164541453123,0.319785267115,1.98110828933e-05,0.320700079203,1.98261295736e-05,7.461344897748,7.0903868973240005,8.840305209156,19.74497437476,38.3742320538,0.002377329947196,38.484009504359996,0.002379135548832,1.0000000783553669,120.00000940264403,1.98110828933e-05,0.320700079203,True,True,True,True
72,2,2,1,0.304998904467,2.53462530964e-05,0.260400444269,0.254099518061,3.72770227841e-05,0.0603803396225,0.0606257542968,0.059432297945,36.59986853604,0.003041550371568,31.24805331228,30.49194216732,0.004473242734092,7.2456407547,7.275090515616,7.131875753399999,0.9999998819371805,119.99998583246166,2.53462530964e-05,0.304998904467,True,True,True,True
73,7,7,1,0.0478803962469,0.0462454259396,0.0537625849247,0.066677287221,0.0728032812476,0.0813537836075,0.161241412163,0.470035821199,5.745647549628,5.549451112752,6.451510190964,8.00127446652,8.736393749711999,9.7624540329,19.34896945956,56.40429854388,0.9999999925493,119.999999105916,0.0462454259396,0.470035821199,True,True,True,True
74,4,4,1,0.0842930451035,0.0635180845857,0.291671991348,1.95636293938e-05,0.29708302021,0.209785699844,1.99310252356e-05,0.0536086820066,10.11516541242,7.622170150284001,35.00063896176,0.002347635527256,35.6499624252,25.17428398128,0.002391723028272,6.433041840792001,1.0000000177524293,120.00000213029152,1.95636293938e-05,0.29708302021,True,True,True,True
75,7,7,1,0.0535580068827,0.0481878891587,0.0530059859157,0.0661141574383,0.0757945924997,0.078908495605,0.16172657907,0.462704330683,6.4269608259240005,5.782546699044,6.360718309884,7.933698892596,9.095351099963999,9.469019472600001,19.4071894884,55.52451968196,1.0000000372531002,120.000004470372,0.0481878891587,0.462704330683,True,True,True,True
76,3,3,1,0.0525737330317,0.0420731008053,2.25672774832e-05,0.353975296021,0.210788652301,0.283241719007,2.8213558835e-05,0.0572966895998,6.308847963804,5.048772096636,0.002708073297984,42.47703552252,25.29463827612,33.98900628084,0.0033856270602,6.875602751976,0.9999999716021182,119.99999659225419,2.25672774832e-05,0.353975296021,True,True,True,True
77,6,6,1,0.0613002553582,0.0597351193428,0.0777953118086,0.16723459959,0.316183507442,1.79870894499e-05,0.317715167999,1.79926300916e-05,7.356030642984,7.168214321136,9.335437417032,20.0681519508,37.94202089304,0.0021584507339880003,38.12582015988,0.002159115610992,0.9999999412601415,119.99999295121697,1.79870894499e-05,0.317715167999,True,True,True,True
78,1,1,1,3.31667870341e-05,0.34581887722,0.264725357294,0.217732653022,0.000160397292348,0.0565644241869,0.0593213029206,0.0556437708437,0.003980014444092,41.4982652664,31.767042875279998,26.127918362640003,0.01924767508176,6.787730902428,7.118556350472,6.677252501244,0.9999999495665821,119.99999394798984,3.31667870341e-05,0.34581887722,True,True,True,True
