local_sample_row,sample_index,label,input_channel,target_ratio,final_ratio,ratio_error,initial_coefficient,optimized_coefficient,initial_voltage,final_voltage,final_output_power,converged,final_loss_mae
3,3,0,3,0.00020431670990666938,0.008346853443953006,0.008142536734046336,0.00020431670990666938,0.0,4.163,4.164,1.379653e-06,True,0.01831658441846519
3,3,0,4,0.010454452144770735,0.010668303964873511,0.00021385182010277663,0.010454452144770735,0.0072595316603820655,4.147,4.172,1.763366e-06,True,0.01831658441846519
3,3,0,5,0.07716317141349746,0.07645728959197584,-0.00070588182152162,0.07716317141349746,0.08409285105113816,3.814,3.806,1.263764e-05,True,0.01831658441846519
3,3,0,6,0.06688298741009506,0.05178396218321267,-0.01509902522688239,0.06688298741009506,0.09617535755006194,4.195,4.171,8.559381e-06,True,0.01831658441846519
3,3,0,7,0.07228158101967412,0.047618106993414996,-0.024663474026259125,0.07228158101967412,0.1169932718271158,3.872,3.832,7.870806e-06,True,0.01831658441846519
3,3,0,8,0.0637750821565151,0.03097712555731755,-0.032797956599197556,0.0637750821565151,0.11364578036764271,4.182,4.14,5.120215e-06,True,0.01831658441846519
4,4,4,1,0.0841851341503262,0.0817591142405123,-0.0024260199098139063,0.0841851341503262,0.050560162120051315,4.083,4.122,2.424867e-05,False,0.03914895061397816
4,4,4,2,0.060865702599073465,0.05984960549331727,-0.001016097105756196,0.060865702599073465,0.04065169680247713,3.994,4.054,1.77506e-05,False,0.03914895061397816
4,4,4,3,0.2903740816371356,0.2357258708599836,-0.054648210777151984,0.2903740816371356,0.6290723466786926,3.775,3.609,6.991317e-05,False,0.03914895061397816
4,4,4,4,2.3121837314910157e-05,0.15332869709790267,0.15330557526058777,2.3121837314910157e-05,0.0,4.23,4.23,4.547526e-05,False,0.03914895061397816
4,4,4,5,0.29705051736636784,0.24721680899714824,-0.049833708369219604,0.29705051736636784,0.6270432034477778,3.663,3.5,7.332123e-05,False,0.03914895061397816
4,4,4,6,0.20946043049854432,0.17507107093448604,-0.03438935956405828,0.20946043049854432,0.48793222219552523,4.085,3.932,5.192376e-05,False,0.03914895061397816
4,4,4,7,2.563333790945038e-05,0.0033158605332343463,0.0032902271953248957,2.563333790945038e-05,0.0,3.995,3.995,9.834403e-07,False,0.03914895061397816
4,4,4,8,0.058015378573328176,0.043732971843415486,-0.01428240672991269,0.058015378573328176,0.19360036393540336,4.187,4.081,1.297062e-05,False,0.03914895061397816
5,5,1,1,3.0988647496305815e-05,0.0010976167122111358,0.00106662806471483,3.0988647496305815e-05,0.0,4.318,4.318,1.625101e-07,True,0.019974574626165684
5,5,1,2,0.3467156520094639,0.40512034645930395,0.05840469444984003,0.3467156520094639,0.25802920910636384,3.846,3.885,5.9981e-05,True,0.019974574626165684
5,5,1,3,0.2645864065469571,0.2767398625630592,0.012153456016102127,0.2645864065469571,0.059265909320403876,3.789,3.99,4.097334e-05,True,0.019974574626165684
5,5,1,4,0.21815887044836113,0.18093218651677534,-0.03722668393158579,0.21815887044836113,0.3865523418903033,3.908,3.804,2.678832e-05,True,0.019974574626165684
5,5,1,5,0.0001233473967299043,0.008396867370735675,0.008273519974005772,0.0001233473967299043,0.0,3.976,3.977,1.243217e-06,True,0.019974574626165684
5,5,1,6,0.05518683783264731,0.05260159548659313,-0.00258524234605418,0.05518683783264731,0.08372690433940057,4.211,4.181,7.788047e-06,True,0.019974574626165684
5,5,1,7,0.05497443666701338,0.043911247025272944,-0.011063189641740433,0.05497443666701338,0.09969753317585528,3.887,3.847,6.501378e-06,True,0.019974574626165684
5,5,1,8,0.060223460451330924,0.03120027786604863,-0.029023182585282293,0.060223460451330924,0.12215638155637237,4.186,4.133,4.619427e-06,True,0.019974574626165684
6,6,4,1,0.07853977044164652,0.07629067688785685,-0.0022490935537896745,0.07853977044164652,0.056356562118551556,4.087,4.1,2.93603e-05,False,0.038976923696958196
6,6,4,2,0.06546226483100098,0.06381738260686118,-0.0016448822241398042,0.06546226483100098,0.04706300999314491,3.992,4.021,2.455998e-05,False,0.038976923696958196
6,6,4,3,0.3008171475859365,0.24319026203321706,-0.057626885552719415,0.3008171475859365,0.8678032519919779,3.77,3.501,9.359124e-05,False,0.038976923696958196
6,6,4,4,2.4597258199360088e-05,0.1529422236989156,0.15291762644071624,2.4597258199360088e-05,0.0,4.23,4.23,5.885948e-05,False,0.038976923696958196
6,6,4,5,0.28675822909632886,0.23814112327119352,-0.04861710582513534,0.28675822909632886,0.7871216427238605,3.668,3.427,9.164809e-05,False,0.038976923696958196
6,6,4,6,0.21403748906255535,0.18055235865691333,-0.03348513040564202,0.21403748906255535,0.6246739933326065,4.083,3.864,6.948518e-05,False,0.038976923696958196
6,6,4,7,2.8711977971506637e-05,0.0030187803250880385,0.002990068347116532,2.8711977971506637e-05,0.0,3.995,3.995,1.161771e-06,False,0.038976923696958196
6,6,4,8,0.05433178974636086,0.042047192519954334,-0.012284597226406527,0.05433178974636086,0.23046120921616728,4.191,4.059,1.618177e-05,False,0.038976923696958196
7,7,5,1,0.08215784878421152,0.11845563414795442,0.036297785363742896,0.08215784878421152,0.03995736952078846,4.084,4.163,1.540731e-05,True,0.01731059456344762
7,7,5,2,0.06351169829299765,0.06271929333658312,-0.0007924049564145275,0.06351169829299765,0.031647861187907966,3.993,4.1,8.157785e-06,True,0.01731059456344762
7,7,5,3,0.07749034324646564,0.06648587145026373,-0.011004471796201912,0.07749034324646564,0.04198211584960737,3.937,4.041,8.647697e-06,True,0.01731059456344762
7,7,5,4,0.044500305446368994,0.018114213699225553,-0.02638609174714344,0.044500305446368994,0.028709289391918552,4.066,4.085,2.356083e-06,True,0.01731059456344762
7,7,5,5,6.781236757495749e-05,0.004332132225417458,0.0042643198578425,6.781236757495749e-05,0.0,3.976,3.977,5.634726e-07,True,0.01731059456344762
7,7,5,6,0.36237352433148273,0.3826403655683668,0.020266841236884048,0.36237352433148273,0.37801931184134596,3.996,3.988,4.976934e-05,True,0.01731059456344762
7,7,5,7,0.36978673268182416,0.3387273229277936,-0.031059409754030542,0.36978673268182416,0.5304610516582474,3.679,3.605,4.405765e-05,True,0.01731059456344762
7,7,5,8,0.00011173484907444453,0.00852516664439553,0.008413431795321086,0.00011173484907444453,0.0,4.294,4.294,1.108853e-06,True,0.01731059456344762
8,8,0,1,0.3811478052482521,0.4323285220173748,0.051180716769122725,0.3811478052482521,0.27593067500224516,3.933,3.977,7.180052e-05,True,0.018193199760289713
8,8,0,2,0.3293990521963986,0.34225629658148027,0.012857244385081679,0.3293990521963986,0.31728569913808713,3.853,3.859,5.684145e-05,True,0.018193199760289713
8,8,0,3,0.0001354352583052801,0.008708352026790205,0.008572916768484925,0.0001354352583052801,0.0,4.164,4.164,1.446271e-06,True,0.018193199760289713
8,8,0,4,0.00807543106071837,0.008237352179187914,0.00016192111846954384,0.00807543106071837,0.0060268419058548,4.166,4.182,1.368048e-06,True,0.018193199760289713
8,8,0,5,0.08329631461887438,0.08219041573144187,-0.0011058988874325104,0.08329631461887438,0.09030891491838713,3.807,3.799,1.365007e-05,True,0.018193199760289713
8,8,0,6,0.0685697278486791,0.053207345605794744,-0.015362382242884352,0.0685697278486791,0.09876949258954151,4.193,4.169,8.836602e-06,True,0.018193199760289713
8,8,0,7,0.06973671229790414,0.045273801364305734,-0.024462910933598404,0.06973671229790414,0.11357044191918851,3.874,3.835,7.51901e-06,True,0.018193199760289713
8,8,0,8,0.059639521470868,0.027797914493624433,-0.031841606977243565,0.059639521470868,0.10698141095981711,4.186,4.146,4.616639e-06,True,0.018193199760289713
9,9,6,1,0.06116562361192095,0.07320754794060849,0.012041924328687545,0.06116562361192095,0.03241542329403638,4.097,4.192,9.934891e-06,True,0.017478492380240327
9,9,6,2,0.06391977155111646,0.054414945783096254,-0.009504825768020204,0.06391977155111646,0.030599313274521554,3.993,4.105,7.384574e-06,True,0.017478492380240327
9,9,6,3,0.06456236918985415,0.05958193741427715,-0.004980431775577006,0.06456236918985415,0.006957917072916892,3.975,4.144,8.085779e-06,True,0.017478492380240327
9,9,6,4,0.16371834836681387,0.2026323892674208,0.03891404090060693,0.16371834836681387,0.18770570455207025,3.95,3.932,2.749895e-05,True,0.017478492380240327
9,9,6,5,0.32453356326880917,0.33356178563626243,0.009028222367453265,0.32453356326880917,0.3490460584807274,3.648,3.635,4.526719e-05,True,0.017478492380240327
9,9,6,6,2.360422742947539e-05,0.002468887718190619,0.0024452834907611434,2.360422742947539e-05,0.0,4.329,4.329,3.350492e-07,True,0.017478492380240327
9,9,6,7,0.3220529373029509,0.26662422532558694,-0.05542871197736399,0.3220529373029509,0.3997511352908553,3.702,3.666,3.618319e-05,True,0.017478492380240327
9,9,6,8,2.3782481104833174e-05,0.007508280914557365,0.007484498433452532,2.3782481104833174e-05,0.0,4.294,4.294,1.018938e-06,True,0.017478492380240327
10,10,0,1,0.39320367841646164,0.4367831332074388,0.043579454790977135,0.39320367841646164,0.28315653638081906,3.928,3.974,7.294815e-05,True,0.016699517753245723
10,10,0,2,0.3452582346410413,0.35914543221601414,0.013887197574972865,0.3452582346410413,0.34199469597819526,3.846,3.848,5.99817e-05,True,0.016699517753245723
10,10,0,3,0.0001261344545614084,0.009045322515702094,0.008919188061140686,0.0001261344545614084,0.0,4.164,4.164,1.51068e-06,True,0.016699517753245723
10,10,0,4,0.006938450145759598,0.0073506807316517965,0.0004122305858921989,0.006938450145759598,0.005625250731732242,4.175,4.185,1.227654e-06,True,0.016699517753245723
10,10,0,5,0.07495414339594696,0.07493316943800667,-2.097395794029011e-05,0.07495414339594696,0.08291206721975511,3.817,3.807,1.251476e-05,True,0.016699517753245723
10,10,0,6,0.06305191441523965,0.04819519057301455,-0.014856723842225097,0.06305191441523965,0.09172339279405041,4.198,4.175,8.049189e-06,True,0.016699517753245723
10,10,0,7,0.058917143590982886,0.0375573864215152,-0.021359757169467683,0.058917143590982886,0.10014946649785263,3.884,3.847,6.272545e-06,True,0.016699517753245723
10,10,0,8,0.05755030094000658,0.026989684896656735,-0.030560616043349843,0.05755030094000658,0.10356021667598257,4.188,4.148,4.507609e-06,True,0.016699517753245723
11,11,1,1,3.316189417941974e-05,0.0010817034275365839,0.001048541533357164,3.316189417941974e-05,0.0,4.318,4.318,1.666619e-07,True,0.013441432014489298
11,11,1,2,0.3435311936986745,0.38566629645757544,0.04213510275890092,0.3435311936986745,0.25424071581217705,3.847,3.887,5.942098e-05,True,0.013441432014489298
11,11,1,3,0.26005417286371085,0.26177391826754415,0.0017197454038332949,0.26005417286371085,0.05379948157735715,3.791,4.006,4.033244e-05,True,0.013441432014489298
11,11,1,4,0.2190185502250366,0.20545127671251692,-0.013567273512519684,0.2190185502250366,0.3879908341719492,3.908,3.803,3.165461e-05,True,0.013441432014489298
11,11,1,5,0.00013458481499752922,0.00899692317686335,0.008862338361865821,0.00013458481499752922,0.0,3.976,3.977,1.386188e-06,True,0.013441432014489298
11,11,1,6,0.0574703928288843,0.05274681716824774,-0.00472357566063656,0.0574703928288843,0.08606942299527848,4.206,4.179,8.12689e-06,True,0.013441432014489298
11,11,1,7,0.06915582018710993,0.05639867666355289,-0.012757143523557044,0.06915582018710993,0.12227084264678936,3.875,3.827,8.689545e-06,True,0.013441432014489298
11,11,1,8,0.050602123487406905,0.027884388126163003,-0.022717735361243902,0.050602123487406905,0.10510116335047416,4.194,4.147,4.296247e-06,True,0.013441432014489298
12,12,5,1,0.06483756744142573,0.056296035888554294,-0.008541531552871434,0.06483756744142573,0.0262164297582424,4.095,4.216,7.024737e-06,True,0.016623651765515286
12,12,5,2,0.07742901883495817,0.12547505846105414,0.048046039626095965,0.07742901883495817,0.04155097012933041,3.985,4.049,1.565704e-05,True,0.016623651765515286
12,12,5,3,0.04877717787966585,0.04317551511561198,-0.005601662764053869,0.04877717787966585,0.027352428919918757,4.021,4.084,5.387531e-06,True,0.016623651765515286
12,12,5,4,0.030396385087095676,0.03255373435215038,0.0021573492650547033,0.030396385087095676,0.03958298351782641,4.083,4.072,4.062123e-06,True,0.016623651765515286
12,12,5,5,3.0256891446439334e-05,0.00587132898448326,0.0058410720930368205,3.0256891446439334e-05,0.0,3.977,3.977,7.326367e-07,True,0.016623651765515286
12,12,5,6,0.3971919413289439,0.39881164131521996,0.0016196999862760353,0.3971919413289439,0.3797047198574412,3.979,3.987,4.976455e-05,True,0.016623651765515286
12,12,5,7,0.38130703529230336,0.32895562254716754,-0.05235141274513583,0.38130703529230336,0.49990094625595416,3.674,3.619,4.104777e-05,True,0.016623651765515286
12,12,5,8,3.061724416086822e-05,0.008861063335758514,0.008830446091597645,3.061724416086822e-05,0.0,4.294,4.294,1.105702e-06,True,0.016623651765515286
13,13,7,1,0.04834660371108418,0.02473907076254065,-0.02360753294854353,0.04834660371108418,0.01700809961088791,4.131,4.252,2.358434e-06,True,0.019563601802493967
13,13,7,2,0.04902863356385846,0.020950189421514373,-0.02807844414234409,0.04902863356385846,0.01886545480983218,4.011,4.165,1.997231e-06,True,0.019563601802493967
13,13,7,3,0.04909149411048511,0.042304145203160816,-0.006787348907324291,0.04909149411048511,0.010786528808952128,4.02,4.132,4.032954e-06,True,0.019563601802493967
13,13,7,4,0.06033345504605443,0.0934152684356078,0.03308181338955336,0.06033345504605443,0.06488463814727377,4.047,4.041,8.905498e-06,True,0.019563601802493967
13,13,7,5,0.0748635582667312,0.11577967858972547,0.04091612032299427,0.0748635582667312,0.07225772721673471,3.817,3.821,1.103755e-05,True,0.019563601802493967
13,13,7,6,0.07940948517895438,0.08044658707704289,0.001037101898088505,0.07940948517895438,0.08590120689599931,4.185,4.179,7.669163e-06,True,0.019563601802493967
13,13,7,7,0.1619243424553631,0.16514371405470293,0.0032193715993398264,0.1619243424553631,0.17770456819336689,3.794,3.785,1.574354e-05,True,0.019563601802493967
13,13,7,8,0.477002427667469,0.4572213464557051,-0.019781081211763862,0.477002427667469,0.5546777004628847,3.933,3.897,4.358799e-05,True,0.019563601802493967
14,14,3,1,0.04332587238347743,0.04297919960443691,-0.00034667277904051885,0.04332587238347743,0.02545321791750751,4.15,4.219,6.916846e-06,True,0.019392358074127994
14,14,3,2,0.11049569897558079,0.10936669608051611,-0.001129002895064679,0.11049569897558079,0.04432873652632236,3.966,4.035,1.76009e-05,True,0.019392358074127994
14,14,3,3,8.44328482849516e-05,0.07151476755147958,0.07143033470319463,8.44328482849516e-05,0.0,4.164,4.164,1.150921e-05,True,0.019392358074127994
14,14,3,4,0.31087688132551633,0.2869205374459232,-0.02395634387959311,0.31087688132551633,0.36711303345639834,3.85,3.816,4.617548e-05,True,0.019392358074127994
14,14,3,5,0.09340951898694935,0.09954861658026663,0.00613909759331728,0.09340951898694935,0.059093217968258505,3.797,3.837,1.602083e-05,True,0.019392358074127994
14,14,3,6,0.4093170030963374,0.3786334309424058,-0.030683572153931582,0.4093170030963374,0.5268033444340984,3.972,3.912,6.093527e-05,True,0.019392358074127994
14,14,3,7,0.01401319698863665,0.003386619475212885,-0.010626577513423765,0.01401319698863665,0.033818610631719634,3.962,3.917,5.450247e-07,True,0.019392358074127994
14,14,3,8,0.018477395395217106,0.0076501323197587165,-0.01082726307545839,0.018477395395217106,0.04285613197210568,4.254,4.201,1.231172e-06,True,0.019392358074127994
15,15,4,1,0.0849536169525226,0.08211469358011741,-0.0028389233724051832,0.0849536169525226,0.050122133045394174,4.083,4.124,2.372236e-05,False,0.039566128627183964
15,15,4,2,0.059846100319066294,0.05879851752543983,-0.0010475827936264615,0.059846100319066294,0.03986775218876025,3.995,4.058,1.698648e-05,False,0.039566128627183964
15,15,4,3,0.293971584038735,0.23811844004544497,-0.055853143993290055,0.293971584038735,0.6180768358245677,3.773,3.614,6.879075e-05,False,0.039566128627183964
15,15,4,4,1.9222478827610666e-05,0.15498953012180294,0.15497030764297534,1.9222478827610666e-05,0.0,4.23,4.23,4.477539e-05,False,0.039566128627183964
15,15,4,5,0.29123793634693734,0.2429244409180608,-0.04831349542887653,0.29123793634693734,0.5985165246742864,3.666,3.513,7.017917e-05,False,0.039566128627183964
15,15,4,6,0.21055526020832951,0.17472216483928846,-0.03583309536904106,0.21055526020832951,0.4769034557879255,4.085,3.938,5.047601e-05,False,0.039566128627183964
15,15,4,7,1.953873194803199e-05,0.0033137455977087227,0.0032942068657606906,1.953873194803199e-05,0.0,3.995,3.995,9.573179e-07,False,0.039566128627183964
15,15,4,8,0.05939674092363345,0.045018467372137036,-0.014378273551496415,0.05939674092363345,0.19252208729228817,4.186,4.081,1.300552e-05,False,0.039566128627183964
16,16,6,1,0.06191597100123281,0.10493680844237512,0.0430208374411423,0.06191597100123281,0.039257299360284575,4.097,4.166,1.453057e-05,True,0.019624827810322418
16,16,6,2,0.0574747874306206,0.051736511332498916,-0.005738276098121685,0.0574747874306206,0.03052502966761815,3.996,4.106,7.16394e-06,True,0.019624827810322418
16,16,6,3,0.06865461959388248,0.05765853549230303,-0.010996084101579456,0.06865461959388248,0.008005181239735084,3.963,4.141,7.983961e-06,True,0.019624827810322418
16,16,6,4,0.16164861986452259,0.18741693752336547,0.025768317658842882,0.16164861986452259,0.17664012243429728,3.952,3.94,2.595157e-05,True,0.019624827810322418
16,16,6,5,0.3231106175636056,0.3187011677789582,-0.004409449784647412,0.3231106175636056,0.3413297677608984,3.649,3.639,4.413046e-05,True,0.019624827810322418
16,16,6,6,2.5992281083046173e-05,0.002332924560918105,0.002306932279835059,2.5992281083046173e-05,0.0,4.329,4.329,3.230394e-07,True,0.019624827810322418
16,16,6,7,0.32714322987388034,0.2697877286169391,-0.05735550125694122,0.32714322987388034,0.41275783858947535,3.699,3.66,3.735743e-05,True,0.019624827810322418
16,16,6,8,2.6162391172588768e-05,0.007429386252641925,0.007403223861469336,2.6162391172588768e-05,0.0,4.294,4.294,1.028745e-06,True,0.019624827810322418
17,17,6,1,0.05808337829026772,0.06987148038079077,0.011788102090523056,0.05808337829026772,0.03171592047318919,4.099,4.195,9.501124e-06,True,0.01728201900653871
17,17,6,2,0.05758950910051627,0.05917605469299547,0.0015865455924791994,0.05758950910051627,0.03159963518117869,3.996,4.1,8.04676e-06,True,0.01728201900653871
17,17,6,3,0.07815917650185387,0.06441570017515827,-0.013743476326695606,0.07815917650185387,0.008077937153601385,3.935,4.14,8.759247e-06,True,0.01728201900653871
17,17,6,4,0.16603492346691962,0.20388225999827064,0.03784733653135103,0.16603492346691962,0.19440962449918206,3.949,3.927,2.772391e-05,True,0.01728201900653871
17,17,6,5,0.3216815917223092,0.3296295009451295,0.007947909222820293,0.3216815917223092,0.3462672058058875,3.65,3.637,4.482302e-05,True,0.01728201900653871
17,17,6,6,2.342646460140859e-05,0.002477852599875029,0.0024544261352736204,2.342646460140859e-05,0.0,4.329,4.329,3.369384e-07,True,0.01728201900653871
17,17,6,7,0.3184043793124339,0.2630197796129748,-0.055384599699459136,0.3184043793124339,0.39439038506875534,3.704,3.668,3.576543e-05,True,0.01728201900653871
17,17,6,8,2.3615141097971004e-05,0.007527371594805706,0.007503756453707735,2.3615141097971004e-05,0.0,4.294,4.294,1.023572e-06,True,0.01728201900653871
18,18,5,1,0.06625309382212059,0.05157872195567023,-0.014674371866450361,0.06625309382212059,0.025411837111095247,4.094,4.22,6.273326e-06,True,0.015084260583113308
18,18,5,2,0.07148802805028832,0.10106412917409302,0.029576101123804696,0.07148802805028832,0.037395742183766886,3.988,4.071,1.229205e-05,True,0.015084260583113308
18,18,5,3,0.05602168864113148,0.053780376801372085,-0.0022413118397593967,0.05602168864113148,0.031114906273238752,4.0,4.073,6.541105e-06,True,0.015084260583113308
18,18,5,4,0.03156651086616789,0.03190159466880238,0.00033508380263448656,0.03156651086616789,0.04173943784538371,4.082,4.069,3.880071e-06,True,0.015084260583113308
18,18,5,5,2.7528679371784498e-05,0.005873121636925853,0.005845592957554068,2.7528679371784498e-05,0.0,3.977,3.977,7.143257e-07,True,0.015084260583113308
18,18,5,6,0.3971201058948109,0.4126352185498012,0.015515112654990282,0.3971201058948109,0.3817362630799721,3.979,3.986,5.018727e-05,True,0.015084260583113308
18,18,5,7,0.37749515799899513,0.33407379937275167,-0.04342135862624347,0.37749515799899513,0.49676332155954245,3.676,3.621,4.063214e-05,True,0.015084260583113308
18,18,5,8,2.7886047113964172e-05,0.009093037840583672,0.009065151793469709,2.7886047113964172e-05,0.0,4.294,4.294,1.105952e-06,True,0.015084260583113308
19,19,4,1,0.08568305488950856,0.0827862220109526,-0.002896832878555952,0.08568305488950856,0.04963968405628864,4.082,4.126,2.335326e-05,False,0.039061792412686626
19,19,4,2,0.061231601745691956,0.06060952432646582,-0.0006220774192261386,0.061231601745691956,0.03997856833241355,3.994,4.057,1.709741e-05,False,0.039061792412686626
19,19,4,3,0.28748705871641206,0.23305531424180329,-0.05443174447460877,0.28748705871641206,0.5888794003498339,3.777,3.628,6.574284e-05,False,0.039061792412686626
19,19,4,4,2.228961775920557e-05,0.15291912225939008,0.15289683264163087,2.228961775920557e-05,0.0,4.23,4.23,4.313713e-05,False,0.039061792412686626
19,19,4,5,0.29685741547805056,0.24773510870288648,-0.049122306775164076,0.29685741547805056,0.595440204075053,3.663,3.515,6.988388e-05,False,0.039061792412686626
19,19,4,6,0.21175746537527926,0.1763311299084881,-0.035426335466791165,0.21175746537527926,0.4700468458402417,4.084,3.941,4.974145e-05,False,0.039061792412686626
19,19,4,7,2.3725322442934346e-05,0.0033740623315585408,0.0033503370091156064,2.3725322442934346e-05,0.0,3.995,3.995,9.517931e-07,False,0.039061792412686626
19,19,4,8,0.05693738885485557,0.04318951621845514,-0.013747872636400427,0.05693738885485557,0.18218828348829924,4.188,4.087,1.218338e-05,False,0.039061792412686626
20,20,0,1,0.3832653429455259,0.43254281367162783,0.049277470726101946,0.3832653429455259,0.2787196848987845,3.932,3.976,7.206057e-05,True,0.01793949871468719
20,20,0,2,0.3301817489222903,0.3435386799191871,0.013356930996896776,0.3301817489222903,0.31991455430664334,3.853,3.858,5.72327e-05,True,0.01793949871468719
20,20,0,3,0.00013561718797458242,0.008907334245619698,0.008771717057645114,0.00013561718797458242,0.0,4.164,4.164,1.48394e-06,True,0.01793949871468719
20,20,0,4,0.007594963810163911,0.00794683988826894,0.0003518760781050286,0.007594963810163911,0.005626429509733281,4.17,4.185,1.323924e-06,True,0.01793949871468719
20,20,0,5,0.09402752599553095,0.09128501973165355,-0.002742506263877398,0.09402752599553095,0.1047951984790029,3.796,3.788,1.520786e-05,True,0.01793949871468719
20,20,0,6,0.05869945003576631,0.04485623176327397,-0.013843218272492339,0.05869945003576631,0.0849989859948486,4.204,4.18,7.472938e-06,True,0.01793949871468719
20,20,0,7,0.06844677929219979,0.044082474853785816,-0.024364304438413975,0.06844677929219979,0.11129572418142505,3.875,3.837,7.344032e-06,True,0.01793949871468719
20,20,0,8,0.05764857181054814,0.026840605926583203,-0.030807965883964936,0.05764857181054814,0.10367469061188739,4.188,4.148,4.471579e-06,True,0.01793949871468719
21,21,7,1,0.05967570274096723,0.05023444399028817,-0.009441258750679062,0.05967570274096723,0.023356426510811053,4.098,4.228,4.985583e-06,True,0.01331346411452962
21,21,7,2,0.052545463369670406,0.05431129094114596,0.001765827571475552,0.052545463369670406,0.027535013863214275,3.999,4.121,5.390195e-06,True,0.01331346411452962
21,21,7,3,0.04115987319225478,0.034102226434503266,-0.007057646757751515,0.04115987319225478,0.007787194799944528,4.043,4.141,3.38452e-06,True,0.01331346411452962
