sample_index,label,prediction,correct,measured_output_power_0,measured_output_power_1,measured_output_power_2,measured_output_power_3,measured_output_power_4,measured_output_power_5,measured_output_power_6,measured_output_power_7,measured_output_power_sum
64,2,2,1,5.549702e-05,1.051392e-06,4.231004e-05,3.699888e-05,1.509478e-06,8.603445e-06,7.827608e-06,5.686603e-06,0.000159484466
65,1,1,1,1.66701e-07,6.000734e-05,4.51419e-05,2.904691e-05,1.31713e-06,7.859944e-06,7.599903e-06,4.915716e-06,0.000156055544
66,7,7,1,4.513885e-06,6.824055e-06,3.294166e-06,9.179862e-06,9.586398e-06,7.346199e-06,1.579255e-05,4.339731e-05,9.993442499999999e-05
67,3,3,1,7.075503e-06,1.105893e-05,1.395597e-05,5.265608e-05,3.642208e-05,4.448816e-05,7.48487e-07,7.133021e-06,0.000173538231
68,2,2,1,5.162399e-05,9.475511e-07,4.786935e-05,3.522675e-05,1.409689e-06,7.025667e-06,8.164643e-06,7.875652e-06,0.00016014329210000002
69,7,7,1,4.062672e-06,4.760636e-06,3.775541e-06,9.490423e-06,9.517637e-06,7.694955e-06,1.57558e-05,4.323293e-05,9.8290594e-05
70,7,7,1,2.706168e-06,4.853596e-06,2.906217e-06,1.052388e-05,9.345918e-06,8.168156e-06,1.574819e-05,4.346318e-05,9.7715305e-05
71,6,6,1,8.038654e-06,9.251848e-06,1.231641e-05,2.977883e-05,5.520942e-05,3.332441e-07,4.297218e-05,1.082158e-06,0.0001589827441
72,2,2,1,5.569278e-05,1.049258e-06,4.291827e-05,3.748436e-05,1.529485e-06,8.706787e-06,7.231493e-06,5.496872e-06,0.000160109305
73,7,7,1,4.351072e-06,4.235308e-06,4.115625e-06,9.723267e-06,8.880831e-06,7.970712e-06,1.574301e-05,4.28907e-05,9.791052499999999e-05
74,4,4,1,2.539935e-05,1.923392e-05,7.313774e-05,4.751564e-05,7.669506e-05,5.436988e-05,1.007529e-06,1.264541e-05,0.000310004529
75,7,7,1,3.686092e-06,5.232661e-06,9.612962e-06,6.854638e-06,8.879253e-06,7.714411e-06,1.583313e-05,4.25912e-05,0.000100404347
76,3,3,1,8.55818e-06,6.816392e-06,1.453924e-05,5.295309e-05,3.389866e-05,4.16374e-05,7.368325e-07,6.539282e-06,0.0001656790765
77,6,6,1,3.114253e-05,2.769176e-05,3.792094e-05,1.512801e-05,3.77541e-05,3.906104e-07,2.791697e-05,9.715365e-07,0.0001789164569
78,1,1,1,1.675423e-07,5.98767e-05,4.42165e-05,2.975708e-05,1.336852e-06,7.906455e-06,7.143921e-06,4.936063e-06,0.0001553411133
79,3,3,1,6.791433e-06,1.112519e-05,1.336962e-05,5.094118e-05,3.623378e-05,4.30864e-05,7.37969e-07,7.318802e-06,0.000169604374
80,6,6,1,1.045199e-05,8.334175e-06,8.31083e-06,2.784302e-05,4.497455e-05,3.376824e-07,3.599797e-05,1.030513e-06,0.0001372807304
81,3,3,1,4.706693e-06,1.14374e-05,1.277039e-05,4.906569e-05,3.452625e-05,4.035686e-05,7.20845e-07,6.724596e-06,0.000160308724
82,1,1,1,1.685416e-07,6.105784e-05,4.331278e-05,3.06644e-05,1.360819e-06,7.831597e-06,7.328739e-06,4.242511e-06,0.00015596722759999998
83,4,4,1,1.83464e-05,1.50478e-05,5.275896e-05,3.566777e-05,5.947005e-05,3.545827e-05,8.826173e-07,5.160248e-06,0.0002227921153
84,1,1,1,1.617093e-07,6.02258e-05,4.219885e-05,2.694737e-05,1.302151e-06,9.581876e-06,8.504047e-06,4.790114e-06,0.0001537119173
85,7,7,1,6.06324e-06,1.60474e-06,7.540985e-06,1.010221e-05,8.605181e-06,9.19645e-06,1.600811e-05,4.40279e-05,0.000103148816
86,6,6,1,9.840472e-06,9.106035e-06,7.799011e-06,2.709404e-05,4.509126e-05,3.35191e-07,3.656408e-05,1.039708e-06,0.00013686979699999998
87,6,6,1,1.063501e-05,8.425326e-06,7.934616e-06,2.826417e-05,4.519632e-05,3.396109e-07,3.593551e-05,1.032306e-06,0.0001377628689
88,0,0,1,7.105668e-05,5.77685e-05,1.478339e-06,1.317654e-06,1.404701e-05,7.931906e-06,7.018577e-06,4.974598e-06,0.000165593264
89,5,5,1,6.790685e-06,1.492212e-05,6.538225e-06,3.064824e-06,6.445434e-07,4.920007e-05,4.16158e-05,1.117629e-06,0.0001238938964
90,4,4,1,2.331955e-05,1.956129e-05,7.512776e-05,4.846527e-05,7.362455e-05,5.362951e-05,1.010328e-06,1.264213e-05,0.00030738038799999997
91,2,2,1,5.24114e-05,1.072729e-06,3.921526e-05,3.851412e-05,1.563727e-06,9.135251e-06,8.679063e-06,7.120017e-06,0.000157711567
92,1,1,1,1.691228e-07,5.992908e-05,3.82776e-05,3.339022e-05,1.433879e-06,7.796496e-06,6.71892e-06,4.4207e-06,0.0001521360178
93,4,4,1,2.236937e-05,1.713769e-05,6.399553e-05,4.229019e-05,6.880446e-05,4.813743e-05,9.374548e-07,1.234123e-05,0.0002760133548
94,7,7,1,5.247405e-06,5.654652e-06,4.637009e-06,1.075661e-05,6.971383e-06,8.006641e-06,1.607906e-05,4.250641e-05,9.985917e-05
95,3,3,1,6.125488e-06,1.050258e-05,1.322525e-05,5.023945e-05,3.576291e-05,4.26227e-05,7.553456e-07,6.616847e-06,0.0001658505706
96,7,7,1,4.992072e-06,7.531058e-06,4.177645e-06,1.043132e-05,8.565194e-06,7.233943e-06,1.621816e-05,4.233402e-05,0.000101483412
97,4,4,1,2.944558e-05,2.21741e-05,8.936611e-05,5.690011e-05,9.883665e-05,6.919919e-05,1.21838e-06,1.347391e-05,0.00038061403000000003
98,4,4,1,2.967804e-05,1.942094e-05,8.754622e-05,5.536605e-05,9.007248e-05,6.519981e-05,1.122374e-06,1.685163e-05,0.000365257544
99,4,4,1,2.033354e-05,1.904246e-05,6.457738e-05,4.246003e-05,6.414762e-05,4.726011e-05,9.429683e-07,1.119997e-05,0.0002699640783
100,2,2,1,5.499145e-05,1.068323e-06,4.137783e-05,3.694476e-05,1.524146e-06,9.003651e-06,7.393922e-06,6.48474e-06,0.000158788822
101,5,5,1,6.933694e-06,1.517055e-05,6.963766e-06,3.177434e-06,6.481764e-07,4.909216e-05,4.131919e-05,1.123182e-06,0.0001244281524
102,4,4,1,2.549964e-05,1.860078e-05,6.888542e-05,4.529271e-05,7.811576e-05,5.362491e-05,1.036956e-06,1.107126e-05,0.000302127436
103,7,7,1,3.462189e-07,5.601505e-06,4.398622e-06,9.670279e-06,7.668864e-06,7.465203e-06,1.761564e-05,4.232475e-05,9.50910819e-05
104,6,6,1,1.024452e-05,8.030876e-06,9.114279e-06,2.866763e-05,4.417302e-05,3.364278e-07,3.563388e-05,1.037016e-06,0.0001372376488
105,7,7,1,3.648536e-06,4.816625e-06,3.728837e-06,5.568856e-06,8.055567e-06,8.47443e-06,1.559929e-05,4.548369e-05,9.537583099999999e-05
106,0,0,1,7.254782e-05,5.852811e-05,1.440109e-06,1.403212e-06,1.020803e-05,1.04968e-05,7.404904e-06,3.810429e-06,0.000165839414
107,5,5,1,6.514889e-06,1.456941e-05,7.36514e-06,3.081057e-06,6.378569e-07,4.891136e-05,4.163012e-05,1.126765e-06,0.00012383659790000002
108,5,5,1,7.035143e-06,1.406374e-05,6.76732e-06,3.222275e-06,6.538359e-07,4.919228e-05,4.15892e-05,1.127771e-06,0.0001236515649
109,6,6,1,1.005002e-05,7.866745e-06,8.258427e-06,2.693965e-05,4.516641e-05,3.351899e-07,3.650002e-05,1.041799e-06,0.0001361582609
110,6,6,1,1.037532e-05,7.500821e-06,8.03116e-06,2.626082e-05,4.543806e-05,3.350244e-07,3.690235e-05,1.042399e-06,0.0001358859544
111,5,5,1,6.863421e-06,1.392226e-05,7.059507e-06,3.194897e-06,6.493393e-07,4.917035e-05,4.16744e-05,1.126973e-06,0.0001236611473
112,7,7,1,4.120447e-06,5.864591e-06,3.882363e-06,7.385567e-06,7.890865e-06,7.897683e-06,1.674327e-05,4.53915e-05,9.9176286e-05
113,1,1,1,1.67978e-07,5.999558e-05,4.384551e-05,3.034091e-05,1.35378e-06,7.70285e-06,7.153248e-06,5.002797e-06,0.00015556265299999998
114,0,0,1,7.337671e-05,5.920979e-05,1.479094e-06,1.422086e-06,1.33333e-05,7.83103e-06,6.270281e-06,4.326641e-06,0.00016724893199999998
115,1,1,1,1.668118e-07,5.999279e-05,4.448902e-05,3.010124e-05,1.353386e-06,7.916819e-06,7.138299e-06,4.939344e-06,0.00015609770979999998
116,6,6,1,6.823911e-06,8.547573e-06,7.08365e-06,2.933322e-05,4.381988e-05,3.184776e-07,3.837745e-05,1.057697e-06,0.00013536185859999998
117,4,4,1,2.389198e-05,1.625282e-05,7.011638e-05,4.566214e-05,7.268701e-05,5.226461e-05,9.629821e-07,1.46257e-05,0.0002964636221
118,6,6,1,1.063531e-05,8.096017e-06,8.077915e-06,2.851501e-05,4.449312e-05,3.34068e-07,3.657477e-05,1.042971e-06,0.000137769181
119,7,7,1,8.161145e-08,4.997758e-06,4.001805e-06,1.00579e-05,8.625609e-06,7.602205e-06,1.619819e-05,4.332362e-05,9.488869845000002e-05
120,3,3,1,7.23725e-06,1.107805e-05,1.40702e-05,5.305796e-05,3.715793e-05,4.501589e-05,7.578374e-07,7.454845e-06,0.00017582996239999998
121,1,1,1,1.667002e-07,5.914134e-05,4.443961e-05,3.031827e-05,1.358384e-06,7.840878e-06,7.511775e-06,5.191095e-06,0.0001559680522
122,7,7,1,4.229225e-06,6.236762e-06,3.909244e-06,9.612351e-06,1.026986e-05,7.432822e-06,1.500845e-05,4.338794e-05,0.000100086654
123,1,1,1,1.654855e-07,6.06818e-05,4.444344e-05,2.936462e-05,1.331087e-06,7.993104e-06,7.833869e-06,4.664386e-06,0.00015647779149999998
124,2,2,1,5.454558e-05,1.06349e-06,4.228812e-05,3.823866e-05,1.554123e-06,8.731783e-06,7.387468e-06,5.891622e-06,0.000159700846
125,0,0,1,7.315869e-05,5.949766e-05,1.545765e-06,1.087215e-06,1.279679e-05,7.848456e-06,6.21813e-06,5.134804e-06,0.00016728751
126,2,2,1,5.58365e-05,1.060233e-06,4.30143e-05,3.765575e-05,1.545921e-06,8.834869e-06,6.751117e-06,5.913578e-06,0.000160612268
127,5,5,1,4.890334e-06,9.767481e-06,7.791065e-06,2.804916e-06,6.157417e-07,4.927425e-05,4.185381e-05,1.119564e-06,0.00011811716170000001
128,5,5,1,6.660575e-06,1.43233e-05,6.848535e-06,3.206936e-06,6.497611e-07,4.892287e-05,4.19047e-05,1.126249e-06,0.0001236429261
129,1,1,1,1.658785e-07,6.011885e-05,4.613057e-05,2.874213e-05,1.321484e-06,8.231817e-06,7.575915e-06,4.829959e-06,0.0001571166035
130,5,5,1,6.482188e-06,1.383519e-05,6.977439e-06,3.303951e-06,6.594539e-07,4.912966e-05,4.142095e-05,1.12518e-06,0.0001229340119
131,6,6,1,8.497054e-06,1.06473e-05,8.927055e-06,2.559982e-05,4.40751e-05,3.132983e-07,4.044367e-05,1.074344e-06,0.0001395776413
132,0,0,1,7.296722e-05,6.029932e-05,1.563308e-06,1.110437e-06,1.330573e-05,7.205946e-06,5.750871e-06,5.244506e-06,0.000167447338
133,3,3,1,1.821152e-05,1.348224e-05,8.878018e-06,3.858651e-05,2.541326e-06,6.272142e-05,1.014764e-05,3.714106e-07,0.00015494008460000002
134,4,4,1,2.603271e-05,2.120468e-05,8.422261e-05,5.361022e-05,8.293134e-05,6.204946e-05,1.09985e-06,1.431767e-05,0.00034546854000000004
135,4,4,1,2.492944e-05,1.953517e-05,8.500223e-05,5.419331e-05,9.465773e-05,2.607787e-05,3.144538e-07,2.077136e-06,0.0003067873398
136,6,6,1,1.063603e-05,8.195869e-06,8.021942e-06,2.643725e-05,4.562554e-05,3.422435e-07,3.650064e-05,1.038955e-06,0.0001367984695
137,5,5,1,6.782306e-06,1.517263e-05,7.321923e-06,3.15441e-06,6.43052e-07,4.893172e-05,4.139954e-05,1.126758e-06,0.000124532339
138,4,4,1,2.96917e-05,2.435246e-05,9.635087e-05,6.068171e-05,9.945148e-05,7.069385e-05,1.175443e-06,1.861624e-05,0.000401013753
139,6,6,1,6.507683e-06,5.320913e-06,1.202294e-05,2.176029e-05,4.744482e-05,3.311797e-07,3.965294e-05,1.057417e-06,0.00013409818270000002
140,5,5,1,8.395952e-06,6.010143e-06,7.037946e-06,3.388981e-06,6.786529e-07,5.056614e-05,4.221389e-05,1.118702e-06,0.00011941040689999999
141,4,4,1,2.213578e-05,1.696432e-05,5.881095e-05,3.931237e-05,6.355164e-05,4.501849e-05,9.259516e-07,9.861699e-06,0.0002565812006
142,5,5,1,1.069103e-05,7.892787e-06,6.01343e-06,3.387445e-06,7.031981e-07,5.328201e-05,3.808511e-05,1.088332e-06,0.00012114334210000001
143,1,1,1,1.671631e-07,6.050834e-05,4.162401e-05,3.114161e-05,1.372322e-06,7.74915e-06,7.861387e-06,4.731051e-06,0.0001551550331
144,4,4,1,9.826489e-06,1.22663e-05,4.105143e-05,2.820345e-05,4.066084e-05,2.602319e-05,7.462814e-07,4.219019e-06,0.00016299699939999998
145,4,4,1,2.363357e-05,1.787372e-05,6.65336e-05,4.371318e-05,6.887502e-05,5.005694e-05,9.706025e-07,1.183878e-05,0.0002834954125
146,7,7,1,3.953444e-06,4.933099e-06,4.497924e-06,1.010934e-05,8.301894e-06,7.884405e-06,1.613186e-05,4.285882e-05,9.8670786e-05
147,2,2,1,5.050899e-05,1.054942e-06,3.998729e-05,3.873196e-05,1.627464e-06,1.04912e-05,7.693088e-06,7.291336e-06,0.00015738627
148,3,3,1,7.731599e-06,9.901172e-06,1.359753e-05,5.132921e-05,3.447974e-05,4.30267e-05,7.539562e-07,6.922646e-06,0.0001677425532
149,2,2,1,5.520047e-05,1.055996e-06,4.2909e-05,3.726275e-05,1.519776e-06,8.775893e-06,8.023324e-06,5.590717e-06,0.000160337926
150,7,7,1,6.775795e-06,5.994391e-06,6.03825e-06,1.130226e-05,6.512069e-06,7.971678e-06,1.661148e-05,4.085728e-05,0.000102063203
151,1,1,1,1.662324e-07,6.069952e-05,4.3881e-05,2.983836e-05,1.340465e-06,7.874435e-06,7.475998e-06,4.835126e-06,0.0001561111364
152,1,1,1,1.674156e-07,6.008785e-05,4.362184e-05,3.052616e-05,1.360035e-06,7.850767e-06,7.298304e-06,5.097365e-06,0.0001560097366
153,1,1,1,1.665581e-07,5.997345e-05,4.2925e-05,3.057391e-05,1.355475e-06,7.748062e-06,7.733653e-06,4.921699e-06,0.0001553978071
154,5,5,1,6.382944e-06,1.195277e-05,7.14209e-06,3.466351e-06,6.773593e-07,4.93801e-05,4.133185e-05,1.121439e-06,0.0001214549033
155,0,0,1,7.271138e-05,5.740221e-05,1.640311e-06,7.74127e-07,1.373532e-05,8.425648e-06,6.722617e-06,5.201322e-06,0.00016661293500000001
156,2,2,1,5.592817e-05,1.053186e-06,4.346646e-05,3.694867e-05,1.513044e-06,8.587141e-06,7.196298e-06,5.896508e-06,0.00016058947699999998
157,5,5,1,6.78496e-06,1.513685e-05,6.921405e-06,3.332246e-06,6.616066e-07,4.923393e-05,4.146758e-05,1.127923e-06,0.00012466650059999999
158,0,0,1,7.283488e-05,5.645679e-05,1.46407e-06,1.405939e-06,1.553761e-05,7.452292e-06,6.744168e-06,4.757277e-06,0.000166653026
159,1,1,1,1.635217e-07,5.979906e-05,3.741121e-05,3.231399e-05,1.414111e-06,8.186958e-06,9.114618e-06,4.433729e-06,0.0001528371977
160,1,1,1,1.627082e-07,7.756253e-05,7.340994e-05,1.660623e-05,8.451558e-07,4.750774e-06,2.658776e-06,1.784036e-06,0.00017778015000000002
161,1,1,1,1.653661e-07,5.813662e-05,3.85173e-05,3.245865e-05,1.447774e-06,8.958275e-06,7.474567e-06,5.722788e-06,0.0001528813401
162,0,0,1,7.275056e-05,5.922965e-05,1.504415e-06,1.287629e-06,1.295464e-05,7.931206e-06,6.311237e-06,4.95747e-06,0.000166926807
163,0,0,1,7.283619e-05,5.754629e-05,1.547873e-06,1.160617e-06,1.600322e-05,6.830599e-06,6.957458e-06,4.261039e-06,0.000167143286
164,3,3,1,1.219452e-05,4.701522e-06,1.569195e-05,5.591474e-05,2.692103e-05,4.361185e-05,1.509921e-07,1.267834e-05,0.0001718649441
165,1,1,1,1.72764e-07,6.344316e-05,4.217977e-05,3.375528e-05,1.389862e-06,6.221164e-06,8.03146e-06,5.68984e-06,0.0001608833
166,6,6,1,1.02387e-05,8.137131e-06,8.143256e-06,2.67693e-05,4.567696e-05,3.409099e-07,3.647869e-05,1.037012e-06,0.0001368219589
167,4,4,1,2.821111e-05,1.778197e-05,8.257826e-05,5.275062e-05,8.489373e-05,6.145634e-05,1.052541e-06,1.762201e-05,0.000346346581
168,2,2,1,5.045566e-05,1.021503e-06,4.124259e-05,3.503084e-05,1.462926e-06,8.636746e-06,8.603038e-06,9.329668e-06,0.000155782971
169,3,3,1,6.844333e-06,1.225332e-05,1.393128e-05,5.321287e-05,3.815557e-05,4.550949e-05,7.519619e-07,8.206968e-06,0.0001788657929
170,6,6,1,9.553135e-06,7.678903e-06,8.496171e-06,2.753056e-05,4.534846e-05,3.393313e-07,3.631838e-05,1.041773e-06,0.0001363067133
