sample_index,label,prediction,correct,output_power_0,output_power_1,output_power_2,output_power_3,output_power_4,output_power_5,output_power_6,output_power_7,output_power_norm_0,output_power_norm_1,output_power_norm_2,output_power_norm_3,output_power_norm_4,output_power_norm_5,output_power_norm_6,output_power_norm_7,predicted_output_index,predicted_class,predicted_output_power,output_power_sum,inference_correct
11,1,1,1,2.1841476e-05,5.105698719999999e-05,2.4630627399999998e-05,3.455195897e-05,1.8530998300000002e-05,8.748114499999998e-06,1.070312715e-05,8.944357699999999e-06,0.12201420631576076,0.2852223801212865,0.1375953920545585,0.1930194575851596,0.10352070756633903,0.048870060222894196,0.05979145202018035,0.04996634411382103,1,1,5.105698719999999e-05,0.00017900764722,True
12,5,5,1,1.0131132300000001e-05,1.6133396469999998e-05,1.0273110099999999e-05,2.535003792e-05,1.315306137e-05,3.73955543e-05,2.651819352e-05,6.111590700000001e-06,0.06983805264374923,0.11121412282754789,0.07081676388520085,0.1747482147457495,0.09066944988809635,0.25778290249408575,0.1828007906941349,0.04212970282143569,5,5,3.73955543e-05,0.00014506607667999998,True
13,7,7,1,5.0324027999999994e-06,7.3505008000000005e-06,7.243429089999999e-06,1.3485701419999999e-05,1.028676425e-05,1.12950284e-05,1.635377835e-05,4.59075429e-05,0.04302848472792078,0.06284888630444477,0.061933392529080165,0.11530660812679176,0.08795477946058819,0.09657572661131807,0.1398294870149855,0.39252263522487074,7,7,4.59075429e-05,0.00011695514801,True
14,3,3,1,1.11996761e-05,2.8527516209999998e-05,2.09482735e-05,4.6568676750000005e-05,2.784017439e-05,3.2568767e-05,1.5491492290000002e-05,4.703443e-06,0.05962094327803889,0.15186487632617743,0.11151713808190805,0.24790613677167672,0.1482058448241107,0.17337828278289807,0.08246822272960797,0.02503855520558216,3,3,4.6568676750000005e-05,0.00018784801924,True
15,4,4,1,2.3845245400000003e-05,3.687700965999999e-05,4.4599458800000003e-05,4.854722175e-05,6.753668028e-05,3.30404837e-05,3.727949276e-05,1.495859734e-05,0.07775179223977297,0.12024424766492106,0.14542470821558054,0.15829711273695624,0.22021572206988194,0.10773455173348749,0.12155661756702407,0.048775247772375636,4,4,6.753668028e-05,0.00030668418969000003,True
16,6,6,1,1.0609248159999999e-05,1.7757981299999998e-05,1.90995212e-05,2.8069414e-05,2.5517913260000003e-05,1.76808565e-05,3.5219399180000005e-05,5.4007388200000004e-06,0.0665761559948215,0.11143656132386323,0.11985511919985106,0.17614383761829425,0.1601324192100041,0.11095258049520956,0.2210120998669871,0.03389122629096917,6,6,3.5219399180000005e-05,0.00015935507242,True
17,6,6,1,9.15673012e-06,1.83344901e-05,1.75725395e-05,2.904191798e-05,2.6123565459999998e-05,1.70912725e-05,3.491794072e-05,5.327390050000001e-06,0.058113673283048416,0.11636081368778899,0.11152505379905889,0.18431607253734475,0.1657945935105018,0.108470667262229,0.22160856245907706,0.03381056346095117,6,6,3.491794072e-05,0.00015756584642999998,True
18,5,5,1,8.1862652e-06,1.421762876e-05,9.2677274e-06,2.60352743e-05,1.4075442440000001e-05,3.74225782e-05,2.643947464e-05,6.1044976e-06,0.05775188281416348,0.10030151845591323,0.0653813055993363,0.18367180560045893,0.09929843249549053,0.26400614908130127,0.18652332947597727,0.04306557647735895,5,5,3.74225782e-05,0.00014174888854,True
19,4,4,1,2.3354381000000003e-05,3.604801669e-05,4.343984410000001e-05,4.753003464999999e-05,6.619462778e-05,3.25337881e-05,3.684765091e-05,1.4202139099999999e-05,0.07780890711454218,0.12009981263454063,0.1447268842041711,0.15835401722840867,0.220538135624991,0.10839159026981265,0.12276392369574107,0.04731672922779274,4,4,6.619462778e-05,0.00030015048233,True
20,0,0,1,5.12064637e-05,4.83285576e-05,4.443957361e-05,7.65718714e-06,9.25786762e-06,8.963516e-06,1.1410951184e-05,8.652307499999999e-06,0.26962630469786164,0.25447276487217685,0.23399542067602125,0.04031872001616444,0.04874706151134954,0.04719716070102607,0.0600840670985372,0.04555850042686297,0,0,5.12064637e-05,0.000189916424354,True
21,7,7,1,6.5979012e-06,1.0484388799999999e-05,9.104200399999998e-06,1.3295142090000003e-05,9.41700714e-06,1.13193628e-05,1.554859707e-05,4.55132751e-05,0.05440227590736642,0.08644788621837839,0.07506769305317205,0.1096236464116529,0.07764690696670624,0.09333257341610081,0.12820426407334032,0.37527475395328286,7,7,4.55132751e-05,0.0001212798746,True
22,4,4,1,2.5022844799999997e-05,3.807906444000001e-05,4.623368660000001e-05,5.01825215e-05,6.952486704e-05,3.4269976e-05,3.8616543709999994e-05,1.4818839229999999e-05,0.07899913394249478,0.12021866962546363,0.1459634677656126,0.15843025720043727,0.21949559802357485,0.10819307100646214,0.12191553491721668,0.04678426751873816,4,4,6.952486704e-05,0.00031674834332,True
23,0,0,1,5.74479792e-05,5.13492846e-05,4.9479634500000004e-05,8.050936419999999e-06,9.94051529e-06,9.420423e-06,1.2024324859700001e-05,8.7709743e-06,0.2782199062443232,0.2486839980460978,0.23962930399461954,0.03899059300507835,0.04814180186174523,0.0456230008494688,0.058233667775680766,0.04247772822298627,0,0,5.74479792e-05,0.0002064840721697,True
24,1,1,1,2.3700665400000006e-05,5.58477084e-05,2.7752280499999995e-05,3.797146806e-05,2.1544902369999997e-05,8.9375023e-06,1.071495055e-05,1.11360733e-05,0.11993926939022435,0.28262216395891965,0.14044281841481837,0.1921579018954733,0.10902984391912945,0.0452290042470896,0.054223935017427075,0.05635506315691813,1,1,5.58477084e-05,0.00019760555088,True
25,3,3,1,9.922035900000001e-06,2.7025195300000005e-05,2.33414687e-05,4.911987897e-05,3.218860232e-05,3.08586149e-05,3.9393879689999996e-05,1.09294434e-05,0.04453754883545994,0.12130937315612743,0.10477404159741144,0.22048690716975297,0.14448662171966128,0.13851663932231909,0.17682931791363588,0.049059550285631935,3,3,4.911987897e-05,0.00022277911918,True
26,1,1,1,2.20950095e-05,5.1668277499999996e-05,2.50605559e-05,3.423386187e-05,1.9117066149999998e-05,8.377042699999999e-06,1.0046582099999999e-05,9.640763300000001e-06,0.1225871759507503,0.2866651053019322,0.1390405727382427,0.1899357612193546,0.10606499860487421,0.04647737342732748,0.05574028504474544,0.05348872771277316,1,1,5.1668277499999996e-05,0.00018023915901999997,True
27,3,3,1,9.9293615e-06,2.788710386e-05,2.4582000699999997e-05,5.3308267339999996e-05,3.634254112999999e-05,2.9462172e-05,2.204910906e-05,1.0402689699999999e-05,0.04640685593706532,0.1303359547673834,0.11488889442989247,0.2491468442056364,0.16985413116510872,0.13769735058966678,0.10305091900300556,0.04861904990224127,3,3,5.3308267339999996e-05,0.00021396324529,True
28,4,4,1,2.71648081e-05,3.9238199890000005e-05,4.7329338999999994e-05,4.1355304130000006e-05,6.038671835e-05,2.38660449e-05,2.947981481e-05,6.221769080000001e-06,0.09876603672112952,0.1426625756729259,0.1720804069902775,0.15035996099368945,0.21955453615093293,0.08677236586042829,0.10718295749921228,0.022621160111404148,4,4,6.038671835e-05,0.00027504199826,True
29,7,7,1,6.4514228e-06,1.0550133309999999e-05,9.112903330000001e-06,1.4250871839999999e-05,1.007563679e-05,1.27750442e-05,1.56458996e-05,4.44648653e-05,0.05231161429854788,0.08554616890261513,0.07389233335302604,0.11555375212923841,0.08169869529722018,0.10358694594273082,0.12686538932605756,0.36054510075056395,7,7,4.44648653e-05,0.00012332677717,True
30,2,2,1,2.6706023799999997e-05,2.30398741e-05,4.16426275e-05,3.618695428e-05,1.8630396670000005e-05,8.3293153e-06,1.053924862e-05,9.7175275e-06,0.1527874772549109,0.13181311700957002,0.2382410818487692,0.20702870241507093,0.10658611438321246,0.047652734884020116,0.06029595498271448,0.05559481722173188,2,2,4.16426275e-05,0.00017479196777,True
31,7,7,1,5.915355309999999e-06,9.3373938e-06,8.858455599999998e-06,1.374301439e-05,9.76778928e-06,1.10316306e-05,1.544947413e-05,4.55209684e-05,0.04944953587380734,0.07805613787905605,0.07405244402448743,0.11488501492779403,0.08165403785510746,0.09221914568328625,0.1291502006534403,0.38053348310302104,7,7,4.55209684e-05,0.00011962408151000001,True
32,1,1,1,4.849572410000001e-05,7.21080855e-05,4.22816512e-05,3.308223701e-05,1.7691475199999996e-05,8.3469686e-06,1.0139168939999999e-05,9.5506352e-06,0.20064765236137605,0.29834213923714525,0.17493736218370143,0.1368754320944169,0.07319723607734531,0.034534996332266775,0.04195009936363402,0.039515082350114264,1,1,7.21080855e-05,0.00024169594575,True
33,2,2,1,2.5572846099999998e-05,2.2737716799999997e-05,4.0467181699999994e-05,3.65636067e-05,1.8269733559999996e-05,8.6594111e-06,1.120489997e-05,1.04700988e-05,0.14701643258823366,0.13071748041128467,0.23264288484627654,0.2102015160367011,0.10503136967334777,0.04978232470718042,0.0644161551145223,0.06019183662245347,2,2,4.0467181699999994e-05,0.00017394549473,True
34,1,1,1,2.20887855e-05,5.20538546e-05,2.5587151300000002e-05,3.2603328050000006e-05,1.897213137e-05,7.1435718e-06,5.713930449999999e-06,9.2317946e-06,0.12739031184555355,0.30020467944048357,0.14756606619890264,0.18802971885857572,0.10941596275626421,0.041198364631369264,0.03295334557390237,0.053241550694948674,1,1,5.20538546e-05,0.00017339454767,True
35,1,1,1,2.8390587299999995e-05,6.077749689999999e-05,3.1341862500000006e-05,2.8949340229999996e-05,2.4990369560000006e-05,6.2890387e-06,5.99006546e-06,6.0391375999999995e-06,0.14727860581423335,0.3152884762024944,0.16258859895516864,0.15017718454581944,0.12963968475492785,0.032624927475443904,0.031073978159120174,0.03132854409279217,1,1,6.077749689999999e-05,0.00019276789825,True
36,7,7,1,5.72929476e-06,9.838149599999999e-06,8.3886032e-06,1.377891059e-05,9.64701696e-06,1.12049167e-05,1.512007206e-05,4.5115924999999994e-05,0.0482170970129183,0.08279675484715388,0.07059753621356303,0.1159617538425196,0.08118820415614088,0.09429931225000691,0.1272488171579665,0.3796905245197309,7,7,4.5115924999999994e-05,0.00011882288886999999,True
37,4,4,1,4.01036864e-05,6.945999587e-05,8.59479022e-05,8.649176064e-05,0.00012402111427,4.33795605e-05,4.9371196609999994e-05,2.01715256e-05,0.07727900215441548,0.13384802376879298,0.1656198897286732,0.16666789407264435,0.2389862084315605,0.08359154607136307,0.09513730910259312,0.03887012666995738,4,4,0.00012402111427,0.00051894674209,True
38,2,2,1,2.7410813700000002e-05,2.44426759e-05,4.3590445099999997e-05,4.0992594719999996e-05,1.9602243459999996e-05,8.653876e-06,1.697751043e-05,1.08972902e-05,0.1423439619195692,0.12693046494719604,0.22636455543716566,0.2128739557194543,0.10179416879581227,0.04493945379668439,0.08816396786269094,0.05658947152142712,2,2,4.3590445099999997e-05,0.00019256744951,True
39,3,3,1,8.672778699999999e-06,2.4592438879999997e-05,2.1164101400000002e-05,4.54852988e-05,3.174567017e-05,2.52172968e-05,1.9362032610000002e-05,7.9620628e-06,0.04708305967929668,0.13350822239318708,0.11489635372281395,0.2469320516538767,0.1723419142671516,0.13690047114714654,0.105113224771793,0.04322470236473439,3,3,4.54852988e-05,0.00018420168016,True
40,5,5,1,8.771881300000001e-06,1.540050626e-05,9.7550326e-06,2.570968371e-05,1.3984493740000001e-05,3.70956835e-05,2.6540724500000002e-05,6.132714099999999e-06,0.06117467934982583,0.10740239180852634,0.06803112934874046,0.17929810075572847,0.09752718842811366,0.2587035170408798,0.18509373935549794,0.04276925391268753,5,5,3.70956835e-05,0.00014339071971,True
41,1,1,1,2.2255268e-05,5.20409523e-05,2.5455210899999998e-05,3.416968098000001e-05,1.905032986e-05,8.3787766e-06,1.003479328e-05,8.920695099999999e-06,0.12343074641298728,0.2886262069021891,0.14117806541296243,0.1895097029635885,0.10565572313186342,0.046469835805422424,0.05565432978162424,0.049475389589362755,1,1,5.20409523e-05,0.00018030570702,True
42,2,2,1,2.6644725600000004e-05,2.28584316e-05,4.1343436599999996e-05,3.584150432e-05,1.8474814179999997e-05,8.5928194e-06,1.08341413e-05,9.9001763e-06,0.15270054485565446,0.13100134759375073,0.23693864931471484,0.20540715338086618,0.10587889827594885,0.049245326220444835,0.062090310269629814,0.056737770088990405,2,2,4.1343436599999996e-05,0.00017449004929999997,True
43,4,4,1,1.97765681e-05,3.088351366e-05,3.77198552e-05,4.266946846e-05,5.926060500000001e-05,2.92653373e-05,3.267421846000001e-05,1.281797995e-05,0.0746095415630428,0.1165118631492271,0.14230280451421476,0.16097583081360378,0.22356793906009215,0.11040709331366834,0.12326751779704946,0.04835740978910159,4,4,5.926060500000001e-05,0.00026506754613,True
44,4,4,1,2.0657171599999996e-05,3.255195496999999e-05,3.87317896e-05,4.2436130180000004e-05,5.9404454729999995e-05,2.8479010499999998e-05,3.2137063999999996e-05,1.27293439e-05,0.07733092434192734,0.121859507957367,0.14499395895927247,0.1588613018209018,0.22238288393262312,0.1066122821145783,0.12030634749413986,0.04765279337919014,4,4,5.9404454729999995e-05,0.00026712691947999997,True
45,6,6,1,1.1508376170000001e-05,2.46493759e-05,1.99007123e-05,2.8424717068999997e-05,2.5419864272e-05,1.74444447e-05,3.511051288e-05,5.381140020000001e-06,0.06856789151190665,0.14686309411342488,0.11857014941457775,0.16935690035267875,0.1514537298662082,0.1039354965466909,0.20919144478080098,0.03206129341371183,6,6,3.511051288e-05,0.000167839143311,True
46,3,3,1,9.2589865e-06,2.5588802369999997e-05,2.1177996200000002e-05,4.4578096359999995e-05,3.155536219999999e-05,2.4734663800000004e-05,1.9575657970000002e-05,9.0016333e-06,0.04992142480826054,0.13796644734792451,0.11418482410444464,0.2403505054825528,0.17013618513913228,0.13336121173190002,0.10554554080207171,0.04853386058371337,3,3,4.4578096359999995e-05,0.00018547119870000002,True
47,5,5,1,8.7692747e-06,1.526677798e-05,9.422583800000002e-06,2.226688827e-05,1.4165768210000001e-05,9.23365111e-05,1.4673932249999998e-05,7.6243359e-06,0.04752322853336476,0.08273507259519206,0.05106369895131472,0.12067068898892051,0.07676838313600823,0.5003981821870482,0.0795222706160478,0.041318474992103664,5,5,9.23365111e-05,0.00018452607221,True
48,5,5,1,9.1948631e-06,1.593066874e-05,9.852040899999999e-06,2.5420480969999997e-05,1.3773253200000002e-05,3.7259257299999995e-05,2.660561469e-05,6.1488157e-06,0.063771289970281,0.11048770216481321,0.06832916925462089,0.1763046219928908,0.09552487232260161,0.25841286330359925,0.18452415775864656,0.0426453232325467,5,5,3.7259257299999995e-05,0.0001441849946,True
49,6,6,1,8.63374346e-06,1.7243902900000003e-05,1.67962113e-05,2.8310893920000002e-05,2.562287956e-05,1.7514931999999998e-05,3.54000458e-05,5.37295922e-06,0.05573912515742051,0.11132599276299399,0.10843571252245437,0.18277407324369765,0.16542035297958133,0.11307574650494763,0.22854137287797274,0.034687623950931765,6,6,3.54000458e-05,0.00015489556816,True
50,0,0,1,5.248992709999999e-05,4.96626219e-05,4.508848727e-05,7.17306358e-06,8.084795e-06,8.749134499999998e-06,9.82807616e-06,8.6169813e-06,0.27670975248863366,0.2618051228706241,0.23769177901122693,0.03781404847496983,0.04262039875020789,0.04612257962127681,0.051810407671018494,0.045425911112042396,0,0,5.248992709999999e-05,0.00018969308680999997,True
51,4,4,1,3.08940063e-05,4.610958170999999e-05,5.53548943e-05,6.249794462000001e-05,8.548718543e-05,4.2250284999999997e-05,4.807972007e-05,1.77389858e-05,0.07953914482457201,0.11871288760085888,0.14251570067416527,0.16090606767204105,0.22009374752285893,0.10877681272093359,0.12378516986877847,0.04567046911579177,4,4,8.548718543e-05,0.00038841260323,True
52,1,1,1,5.4692735e-06,1.66680407e-05,1.54458315e-05,3.374599502e-05,1.869267966e-05,8.0902091e-06,9.91314988e-06,9.968210600000001e-06,0.04635237195790455,0.14126249534529436,0.13090421001749478,0.2859990295341117,0.15842141382951075,0.06856493488951032,0.08401445100747236,0.0844810934187012,3,3,3.374599502e-05,0.00011799338996,False
53,5,5,1,8.2709241e-06,1.4517819699999997e-05,9.3790574e-06,2.5533539849999997e-05,1.4041814500000001e-05,3.70009894e-05,2.6617986790000003e-05,6.1476304e-06,0.05844772809254896,0.1025923546224116,0.06627851858531857,0.18043659648539917,0.09922859234338899,0.26147305203858495,0.18810000375568436,0.04344315407666333,5,5,3.70009894e-05,0.00014150976214,True
54,7,7,1,6.2631661e-06,1.00135164e-05,8.516002610000001e-06,1.278892744e-05,9.211080409999999e-06,1.11554474e-05,1.546192505e-05,4.62813708e-05,0.052327604198943715,0.08366109319994432,0.0711496401050663,0.10684914347223372,0.07695688765768549,0.09320171729268617,0.12918154831789197,0.3866723657555483,7,7,4.62813708e-05,0.00011969143621,True
55,3,3,1,9.9212834e-06,2.858062755e-05,2.4119162e-05,5.232279554e-05,3.5763542849999994e-05,2.9697212300000002e-05,2.1921872389999998e-05,1.01079318e-05,0.0467028037844199,0.13453858605664218,0.11353697348577269,0.24630092247510443,0.16835097406442828,0.13979472443969912,0.10319359537872509,0.047581420315208234,3,3,5.232279554e-05,0.00021243442783,True
56,7,7,1,5.661230999999999e-06,3.8258636e-06,6.0526819500000005e-06,7.68981404e-06,7.19403911e-06,1.18772035e-05,1.613401319e-05,5.15942561e-05,0.051452123773476396,0.034771378784514896,0.055009827518588544,0.06988890998814509,0.06538305727481356,0.10794601820077068,0.14663405249048855,0.46891463196920247,7,7,5.15942561e-05,0.00011002910248999998,True
57,4,4,1,2.41367928e-05,3.69110012e-05,4.4980307299999994e-05,5.050775636e-05,6.943305255000001e-05,3.4502925199999996e-05,3.785510739e-05,1.408241514e-05,0.07726014662030581,0.1181494736373709,0.1439787450561539,0.16167171397503496,0.22225023286061432,0.11044139467367198,0.12117148999509256,0.04507680318175555,4,4,6.943305255000001e-05,0.00031240935794,True
58,6,6,1,9.187892769999999e-06,1.84108109e-05,1.7720588e-05,2.887452773e-05,2.578391357e-05,1.7092493800000003e-05,3.4815533830000005e-05,5.34177453e-06,0.0584369192228524,0.11709660705917344,0.11270664508826737,0.1836480340808355,0.16399108177000396,0.10871183464058928,0.22143407515238073,0.03397480298589732,6,6,3.4815533830000005e-05,0.00015722753513,True
59,4,4,1,1.96793161e-05,3.111548623e-05,3.701135579999999e-05,4.0660370480000004e-05,5.6952981910000004e-05,2.74285483e-05,3.079992691e-05,1.1860552649999999e-05,0.0770201897156655,0.12177865533293496,0.14485369465405337,0.1591350752417075,0.22290050372131917,0.10734885211236048,0.12054363077367468,0.04641939844828445,4,4,5.6952981910000004e-05,0.00025550853837999997,True
60,3,3,1,9.509795400000001e-06,2.6622368429999996e-05,2.2335476600000004e-05,4.731725811e-05,3.312614214e-05,2.62061421e-05,2.057357248e-05,1.03035914e-05,0.048520763797830664,0.13583232824660493,0.1139598002729453,0.241421545653474,0.16901580430513832,0.13370866326803266,0.10497023424706163,0.052570860208912516,3,3,4.731725811e-05,0.00019599434666,True
61,0,0,1,5.14659462e-05,4.88924977e-05,4.449318452e-05,7.5021016e-06,9.122303540000001e-06,8.6603536e-06,1.0975288373999998e-05,8.749729000000001e-06,0.2710711338427057,0.2575167808328545,0.23434559872347435,0.03951356842857727,0.04804717189567824,0.04561408160471668,0.057806842843799604,0.04608482182819373,0,0,5.14659462e-05,0.00018986140453399998,True
62,7,7,1,5.7233217e-06,8.740726600000002e-06,8.09622828e-06,9.826242929999998e-06,8.720019659999998e-06,8.0101799e-06,8.10768485e-06,4.58469998e-05,0.055527736049348526,0.08480263472247587,0.07854970426127035,0.09533432722710956,0.0846017357412584,0.07771486184238027,0.07866085604136176,0.4448081441147952,7,7,4.58469998e-05,0.00010307140372,True
63,0,0,1,5.104662400000001e-05,4.80978805e-05,4.4240368229999996e-05,7.41245931e-06,8.582482219999998e-06,9.0310931e-06,1.0808633039e-05,9.6547242e-06,0.27026775780372925,0.2546555540645883,0.23423184902361877,0.039245470131875466,0.04544018867907448,0.04781537134862689,0.05722660555130614,0.05111720339718064,0,0,5.104662400000001e-05,0.00018887426459900003,True
64,2,2,1,2.63116164e-05,2.26571287e-05,4.0944087700000006e-05,3.579730193000001e-05,1.8340632750000003e-05,8.6279612e-06,1.0904040830000001e-05,9.9929554e-06,0.15158580736818308,0.13053166686613493,0.23588602450734253,0.20623449476337263,0.10566358146860527,0.04970718805566646,0.0628200794532404,0.05757115751745473,2,2,4.0944087700000006e-05,0.00017357572491,True
65,1,1,1,2.19877574e-05,5.14532884e-05,2.52891073e-05,3.41077909e-05,1.8990199270000003e-05,8.314670099999998e-06,1.013758974e-05,9.4437855e-06,0.12234167014498672,0.2862902806680809,0.14071064944339326,0.18977852209984727,0.10566301295819773,0.04626350055775054,0.056406373668479795,0.05254599045926387,1,1,5.14532884e-05,0.00017972418861,True
66,7,7,1,6.898343100000001e-06,1.13220655e-05,9.050609709999998e-06,1.2845777420000001e-05,9.44156024e-06,1.10755973e-05,1.570358269e-05,4.5685809900000005e-05,0.0565329777788147,0.09278606007894627,0.07417113214043447,0.10527311252994355,0.07737503158479611,0.09076621544788052,0.1286932642218896,0.3744022062172948,7,7,4.5685809900000005e-05,0.00012202334586,True
67,3,3,1,9.5647809e-06,2.68025703e-05,2.3091453400000002e-05,4.870728733e-05,3.371023417000001e-05,2.7152411500000003e-05,2.0715664029999996e-05,9.728612e-06,0.04795025014131281,0.1343668991220825,0.1157622927522018,0.24417983387139544,0.16899646501821391,0.1361207263372712,0.10385196299498047,0.048771569762541815,3,3,4.870728733e-05,0.00019947301363000002,True
68,2,2,1,2.4528082800000004e-05,2.29231681e-05,3.99066348e-05,3.617452594e-05,1.895197675e-05,8.1333827e-06,1.106358015e-05,1.21772409e-05,0.1410806477729252,0.131849498019293,0.22953501641072246,0.20806866945563662,0.10900799619232439,0.046781597618428754,0.06363550983486067,0.07004106469580894,2,2,3.99066348e-05,0.00017385859214,True
69,7,7,1,5.6262202e-06,5.361305099999999e-06,7.450470839999999e-06,1.329867001e-05,9.67116023e-06,1.1181955000000001e-05,1.571346971e-05,4.53956664e-05,0.04948349838506452,0.04715352809292608,0.06552807189791653,0.11696391050662058,0.085059387050458,0.09834706650556696,0.13820245660106678,0.39926208096038046,7,7,4.53956664e-05,0.00011369891749000001,True
70,7,7,1,6.038166000000001e-06,9.8423713e-06,8.0792718e-06,1.3431434680000001e-05,9.595475190000002e-06,1.13843523e-05,1.569448874e-05,4.56404659e-05,0.05044162108046046,0.08222118498361901,0.0674926073151433,0.11220349667357862,0.08015866467085192,0.09510258329483959,0.13110859391322352,0.38127124806828366,7,7,4.56404659e-05,0.00011970602591,True
71,6,6,1,9.0542455e-06,2.0339364900000003e-05,1.85716357e-05,3.3941937960000006e-05,3.0699597749999995e-05,1.98792153e-05,4.1922477270000006e-05,5.539702839999999e-06,0.0503158500401508,0.11302901320936205,0.10320546719011663,0.1886206266957818,0.1706024380145149,0.11047189033593925,0.23296972449321712,0.03078499002091753,6,6,4.1922477270000006e-05,0.00017994817722,True
72,2,2,1,2.64778913e-05,2.2868138600000002e-05,4.129574390000001e-05,3.6076727719999994e-05,1.853252643e-05,8.502978300000001e-06,1.0663181380000001e-05,9.792454199999999e-06,0.1519886673427529,0.13126792730746528,0.23704625912897445,0.20708800810924666,0.10638060118443216,0.04880888457538712,0.061208904788435964,0.05621074756330552,2,2,4.129574390000001e-05,0.00017420964183,True
