local_sample_row,sample_index,label,active_input_channel,upload_voltage,component_output_power_sum,component_output_power_0,component_output_power_1,component_output_power_2,component_output_power_3,component_output_power_4,component_output_power_5,component_output_power_6,component_output_power_7
8,8,0,4,4.166,3.38520779e-06,4.794127e-07,4.87008e-07,4.019705e-08,6.852299e-07,4.567893e-07,6.462849e-07,3.683514e-08,5.534508e-07
8,8,0,5,3.807,1.62511576e-05,7.449507e-07,1.991788e-07,3.511616e-07,4.478594e-06,3.432083e-06,1.244492e-06,5.583515e-06,2.171825e-07
8,8,0,6,4.193,8.2696281e-06,7.848866e-07,1.331702e-07,2.821872e-07,2.295182e-06,1.57068e-06,1.859889e-06,8.025334e-07,5.410997e-07
8,8,0,7,3.874,7.040355e-06,8.184327e-07,1.50389e-07,4.122263e-07,1.202315e-06,2.075192e-07,7.634934e-07,2.741333e-06,7.446464e-07
8,8,0,8,4.186,4.6252880700000006e-06,8.026122e-07,1.540919e-07,3.797952e-07,4.420497e-08,1.017951e-07,7.644246e-07,4.674081e-07,1.910956e-06
9,9,6,1,4.097,2.8687104499999997e-05,9.715024e-06,3.405296e-06,1.408793e-05,2.669326e-08,9.996784e-08,6.98796e-07,3.44274e-08,6.1897e-07
9,9,6,2,3.993,3.437403223000001e-05,8.301497e-06,1.896566e-05,5.474243e-06,1.32127e-07,1.157422e-07,7.006868e-07,2.109843e-08,6.629778e-07
9,9,6,3,3.975,1.3568963399999999e-05,3.359924e-07,2.590286e-06,2.310476e-06,2.600798e-06,4.131307e-06,8.197882e-07,1.192313e-07,6.610845e-07
9,9,6,4,3.95,3.2490330800000005e-05,6.88884e-08,6.504532e-06,4.468974e-06,1.278797e-05,6.105733e-06,5.382911e-07,1.635527e-06,3.804153e-07
9,9,6,5,3.648,4.7510883670000005e-05,1.648815e-06,1.785625e-06,3.259315e-06,7.297918e-06,1.589371e-05,2.145983e-06,1.540805e-05,7.146767e-08
9,9,6,6,4.329,2.74734899e-06,7.864232e-07,1.481148e-07,3.710556e-07,4.779211e-08,9.210396e-08,6.665585e-07,2.300122e-08,6.122996e-07
9,9,6,7,3.702,3.16624156e-05,8.68475e-07,1.587807e-07,4.666519e-07,5.15744e-06,1.363421e-06,8.532553e-06,1.357044e-05,1.544654e-06
9,9,6,8,4.294,2.7509729800000002e-06,7.867546e-07,1.483584e-07,3.706997e-07,4.811233e-08,9.209869e-08,6.691129e-07,2.289836e-08,6.12938e-07
10,10,0,1,3.928,8.091612626e-05,3.417893e-05,8.181772e-06,3.682201e-05,2.718812e-08,3.045049e-07,7.338375e-07,4.228204e-08,6.256017e-07
10,10,0,2,3.846,7.754305383e-05,2.1423e-05,4.205379e-05,1.207878e-05,3.13312e-07,2.506883e-07,7.133299e-07,1.919313e-08,6.909605e-07
10,10,0,3,4.164,2.7523773e-06,7.863126e-07,1.487073e-07,3.712473e-07,4.796423e-08,9.217962e-08,6.678937e-07,2.300695e-08,6.150656e-07
10,10,0,4,4.175,3.04434531e-06,5.170472e-07,3.922325e-07,3.786928e-08,5.022514e-07,3.636922e-07,6.490611e-07,2.049893e-08,5.616927e-07
10,10,0,5,3.817,1.44721311e-05,7.737431e-07,1.988234e-07,4.168637e-07,3.68241e-06,3.215223e-06,1.152746e-06,4.796092e-06,2.362299e-07
10,10,0,6,4.198,7.7289989e-06,7.800024e-07,1.342299e-07,2.834983e-07,2.123117e-06,1.467336e-06,1.661548e-06,7.39901e-07,5.393663e-07
10,10,0,7,3.884,6.208084e-06,8.102471e-07,1.501492e-07,4.075899e-07,1.049168e-06,1.735571e-07,5.703e-07,2.332806e-06,7.142667e-07
10,10,0,8,4.188,4.51020296e-06,7.972731e-07,1.537548e-07,3.787604e-07,4.391026e-08,1.016821e-07,7.569337e-07,4.566656e-07,1.821223e-06
11,11,1,1,4.318,2.7448606599999998e-06,7.841907e-07,1.481701e-07,3.704458e-07,4.821121e-08,9.218027e-08,6.665447e-07,2.275718e-08,6.123607e-07
11,11,1,2,3.847,7.71821011e-05,2.129788e-05,4.184887e-05,1.205288e-05,3.127325e-07,2.491826e-07,7.125709e-07,1.84681e-08,6.89517e-07
11,11,1,3,3.791,5.0676644700000004e-05,2.897403e-06,9.931109e-06,1.138718e-05,9.447019e-06,1.507912e-05,1.005898e-06,2.426049e-07,6.863108e-07
11,11,1,4,3.908,4.2015918600000004e-05,1.094074e-07,8.3558e-06,6.173744e-06,1.651029e-05,7.825696e-06,5.145379e-07,2.168019e-06,3.584243e-07
11,11,1,5,3.976,2.7495235099999996e-06,7.875043e-07,1.487652e-07,3.764307e-07,4.415512e-08,9.760875e-08,6.642025e-07,1.899934e-08,6.118576e-07
11,11,1,6,4.206,6.947877499999999e-06,7.845971e-07,1.354282e-07,2.891547e-07,1.878554e-06,1.313423e-06,1.35699e-06,6.407317e-07,5.489988e-07
11,11,1,7,3.875,6.9450858e-06,8.158339e-07,1.505721e-07,4.115798e-07,1.185685e-06,2.030622e-07,7.42117e-07,2.696477e-06,7.397588e-07
11,11,1,8,4.194,4.15350771e-06,7.995584e-07,1.533351e-07,3.786398e-07,4.431881e-08,1.010217e-07,7.534533e-07,4.169056e-07,1.506275e-06
12,12,5,1,4.095,2.9189143010000002e-05,9.93404e-06,3.461964e-06,1.431039e-05,2.60978e-08,1.013347e-07,7.002466e-07,3.425351e-08,6.208164e-07
12,12,5,2,3.985,3.6364361e-05,8.906391e-06,2.002376e-05,5.783684e-06,1.40313e-07,1.217125e-07,7.016243e-07,2.06978e-08,6.661784e-07
12,12,5,3,4.021,7.97586971e-06,1.358612e-07,1.439052e-06,1.039207e-06,1.485173e-06,2.356954e-06,7.758928e-07,9.153361e-08,6.521961e-07
12,12,5,4,4.083,9.9810357e-06,2.010701e-07,1.988635e-06,7.847843e-07,3.644906e-06,1.881257e-06,6.140921e-07,3.853191e-07,4.809721e-07
12,12,5,5,3.977,2.75248848e-06,7.871526e-07,1.484368e-07,3.720614e-07,4.802638e-08,9.189669e-08,6.680177e-07,2.324581e-08,6.136511e-07
12,12,5,6,3.979,4.8822203680000005e-05,7.848563e-07,9.712308e-08,2.001006e-07,1.366076e-05,8.61324e-06,1.957955e-05,5.510464e-06,3.761097e-07
12,12,5,7,3.674,3.71180166e-05,8.760273e-07,1.603811e-07,4.748312e-07,5.974422e-06,1.639581e-06,1.041255e-05,1.585972e-05,1.720504e-06
12,12,5,8,4.294,2.75165953e-06,7.86104e-07,1.481954e-07,3.709318e-07,4.818512e-08,9.220899e-08,6.668918e-07,2.348982e-08,6.156526e-07
13,13,7,1,4.131,2.1095101e-05,6.421481e-06,2.638706e-06,1.058259e-05,2.842916e-08,7.899602e-08,6.928538e-07,3.313652e-08,6.189085e-07
13,13,7,2,4.011,3.0090969239999998e-05,7.06437e-06,1.66163e-05,4.807705e-06,1.15948e-07,1.048066e-07,7.001133e-07,2.174324e-08,6.599831e-07
13,13,7,3,4.02,8.048229999999999e-06,1.375087e-07,1.458104e-06,1.050299e-06,1.501306e-06,2.378819e-06,7.773199e-07,9.18119e-08,6.530615e-07
13,13,7,4,4.047,1.4773686399999999e-05,1.262382e-07,2.990082e-06,1.502889e-06,5.640854e-06,2.820838e-06,5.955667e-07,6.471867e-07,4.500318e-07
13,13,7,5,3.817,1.40286108e-05,1.133697e-06,5.715912e-07,1.418357e-06,1.565939e-06,4.497695e-06,9.81081e-07,3.586801e-06,2.734496e-07
13,13,7,6,4.185,9.1457948e-06,7.83527e-07,1.317324e-07,2.770592e-07,2.565707e-06,1.748113e-06,2.196123e-06,9.082208e-07,5.353124e-07
13,13,7,7,3.794,1.6302130699999998e-05,8.405639e-07,1.538871e-07,4.399504e-07,2.778324e-06,6.216383e-07,3.444519e-06,6.983058e-06,1.04019e-06
13,13,7,8,3.933,4.0654279099999995e-05,8.449896e-07,1.65131e-07,4.073316e-07,5.22872e-08,1.178267e-07,1.259745e-06,3.145098e-06,3.466187e-05
14,14,3,1,4.15,1.741609645e-05,4.876054e-06,2.2456e-06,8.847558e-06,2.96041e-08,7.05655e-08,6.923419e-07,3.202265e-08,6.223503e-07
14,14,3,2,3.966,4.130660902e-05,1.035226e-05,2.270657e-05,6.553376e-06,1.602642e-07,1.354165e-07,7.06957e-07,2.068962e-08,6.710757e-07
14,14,3,3,4.164,2.75695371e-06,7.863356e-07,1.481946e-07,3.719683e-07,4.817706e-08,9.215007e-08,6.706615e-07,2.326538e-08,6.162012e-07
14,14,3,4,3.85,5.68494619e-05,2.258939e-07,1.114142e-05,8.893848e-06,2.230935e-05,1.046053e-05,4.756474e-07,3.00708e-06,3.356926e-07
14,14,3,5,3.797,1.69387577e-05,1.190604e-06,6.78636e-07,1.598351e-06,2.048875e-06,5.513257e-06,1.082417e-06,4.587708e-06,2.389097e-07
14,14,3,6,3.972,5.067278741999999e-05,7.852608e-07,9.529392e-08,1.993004e-07,1.416356e-05,8.917096e-06,2.042884e-05,5.713141e-06,3.702953e-07
14,14,3,7,3.962,2.7485080299999997e-06,7.87112e-07,1.483611e-07,3.700075e-07,4.780316e-08,9.233781e-08,6.663306e-07,2.307166e-08,6.134842e-07
14,14,3,8,4.254,2.2944416e-06,7.924232e-07,1.509183e-07,3.746408e-07,4.603671e-08,9.594932e-08,6.921935e-07,1.23232e-07,1.904777e-08
15,15,4,1,4.083,3.211787044e-05,1.12382e-05,3.747069e-06,1.563716e-05,2.597823e-08,1.104548e-07,7.028711e-07,3.505171e-08,6.210856e-07
15,15,4,2,3.995,3.387662066999999e-05,8.186091e-06,1.865856e-05,5.399176e-06,1.313502e-07,1.152652e-07,6.99404e-07,2.125847e-08,6.655158e-07
15,15,4,3,3.773,5.51597177e-05,3.281499e-06,1.078151e-05,1.252274e-05,1.025694e-05,1.635865e-05,1.018029e-06,2.538721e-07,6.864776e-07
15,15,4,4,4.23,2.7419655700000004e-06,7.815732e-07,1.478702e-07,3.712165e-07,4.7937e-08,9.184477e-08,6.634693e-07,2.35003e-08,6.145543e-07
15,15,4,5,3.666,4.312746155e-05,1.585116e-06,1.627326e-06,3.039785e-06,6.526551e-06,1.443141e-05,1.98749e-06,1.38458e-05,8.398355e-08
15,15,4,6,4.085,2.4687031e-05,7.788175e-07,1.153935e-07,2.276941e-07,7.071006e-06,4.541985e-06,8.759931e-06,2.730102e-06,4.621019e-07
15,15,4,7,3.995,2.74814018e-06,7.832025e-07,1.482918e-07,3.703798e-07,4.795862e-08,9.214963e-08,6.67857e-07,2.308893e-08,6.152119e-07
15,15,4,8,4.186,4.63257687e-06,8.038066e-07,1.547967e-07,3.816176e-07,4.393697e-08,1.016587e-07,7.653238e-07,4.674635e-07,1.913973e-06
16,16,6,1,4.097,2.868190376e-05,9.696011e-06,3.412442e-06,1.409229e-05,2.6372e-08,9.956847e-08,6.998038e-07,3.456669e-08,6.208498e-07
16,16,6,2,3.996,3.364840067e-05,8.101299e-06,1.854448e-05,5.369484e-06,1.292247e-07,1.141425e-07,7.017886e-07,2.172157e-08,6.662603e-07
16,16,6,3,3.963,1.53264094e-05,4.194583e-07,2.94362e-06,2.719102e-06,2.941066e-06,4.680912e-06,8.314532e-07,1.273061e-07,6.634918e-07
16,16,6,4,3.952,3.201430156e-05,6.771796e-08,6.416803e-06,4.393461e-06,1.258783e-05,6.022095e-06,5.400499e-07,1.600674e-06,3.856707e-07
16,16,6,5,3.649,4.716983225999999e-05,1.642866e-06,1.772239e-06,3.248354e-06,7.218582e-06,1.57681e-05,2.138049e-06,1.530819e-05,7.345226e-08
16,16,6,6,4.329,2.75315122e-06,7.871841e-07,1.484733e-07,3.730854e-07,4.917795e-08,9.196298e-08,6.674633e-07,2.325369e-08,6.125505e-07
16,16,6,7,3.699,3.2212315800000004e-05,8.6899e-07,1.591061e-07,4.676957e-07,5.245704e-06,1.394198e-06,8.719534e-06,1.37995e-05,1.557588e-06
16,16,6,8,4.294,2.74898802e-06,7.858571e-07,1.481146e-07,3.70776e-07,4.740166e-08,9.212841e-08,6.681364e-07,2.308655e-08,6.134873e-07
17,17,6,1,4.099,2.822814909e-05,9.504626e-06,3.358742e-06,1.388065e-05,2.721457e-08,9.898497e-08,7.005702e-07,3.470225e-08,6.226591e-07
17,17,6,2,3.996,3.363390798e-05,8.087153e-06,1.854497e-05,5.369865e-06,1.299261e-07,1.140051e-07,7.0128e-07,2.101338e-08,6.656954e-07
17,17,6,3,3.935,1.97899227e-05,6.612352e-07,3.840342e-06,3.776539e-06,3.789555e-06,6.047967e-06,8.575144e-07,1.45948e-07,6.708221e-07
17,17,6,4,3.949,2.75284599e-06,7.882313e-07,1.487589e-07,3.717226e-07,4.841889e-08,9.192321e-08,6.679181e-07,2.304319e-08,6.128298e-07
17,17,6,5,3.65,4.7057179589999996e-05,1.641154e-06,1.767298e-06,3.24276e-06,7.195549e-06,1.575689e-05,2.124927e-06,1.525478e-05,7.382159e-08
17,17,6,6,4.329,2.7542042099999996e-06,7.861892e-07,1.481357e-07,3.713152e-07,4.857152e-08,9.199326e-08,6.67607e-07,2.363593e-08,6.167564e-07
17,17,6,7,3.704,3.11744983e-05,8.668833e-07,1.587616e-07,4.665964e-07,5.086937e-06,1.34293e-06,8.363372e-06,1.33614e-05,1.527618e-06
17,17,6,8,4.294,2.7525433500000002e-06,7.865476e-07,1.481506e-07,3.70742e-07,4.825822e-08,9.209553e-08,6.688487e-07,2.31491e-08,6.147516e-07
18,18,5,1,4.094,2.9413222419999998e-05,1.002478e-05,3.478983e-06,1.442466e-05,2.650119e-08,1.01881e-07,7.002908e-07,3.468623e-08,6.214402e-07
18,18,5,2,3.988,3.566466568999999e-05,8.684603e-06,1.965536e-05,5.678971e-06,1.379325e-07,1.19396e-07,7.019706e-07,2.098009e-08,6.654525e-07
18,18,5,3,4.0,1.0319523799999999e-05,2.033598e-07,1.927968e-06,1.558464e-06,1.95561e-06,3.110585e-06,7.985685e-07,1.051936e-07,6.597749e-07
18,18,5,4,4.082,1.0104233499999999e-05,1.979052e-07,2.016231e-06,8.034108e-07,3.692836e-06,1.909483e-06,6.126263e-07,3.908076e-07,4.809336e-07
18,18,5,5,3.977,2.7483726e-06,7.844714e-07,1.482825e-07,3.705003e-07,4.858839e-08,9.223228e-08,6.655142e-07,2.355833e-08,6.152252e-07
18,18,5,6,3.979,4.883926005e-05,7.808549e-07,9.635095e-08,2.002066e-07,1.365197e-05,8.619562e-06,1.960717e-05,5.508285e-06,3.748606e-07
18,18,5,7,3.676,3.67607284e-05,8.74881e-07,1.602929e-07,4.732785e-07,5.921921e-06,1.623641e-06,1.029366e-05,1.57033e-05,1.709754e-06
18,18,5,8,4.294,2.7485939100000004e-06,7.855288e-07,1.484084e-07,3.717962e-07,4.806131e-08,9.198757e-08,6.672133e-07,2.310213e-08,6.124962e-07
19,19,4,1,4.082,3.238938702e-05,1.135473e-05,3.766073e-06,1.577231e-05,2.613381e-08,1.115023e-07,7.024245e-07,3.538251e-08,6.208309e-07
19,19,4,2,3.994,3.408146855e-05,8.23555e-06,1.877014e-05,5.438106e-06,1.313732e-07,1.154744e-07,7.016706e-07,2.093865e-08,6.682157e-07
19,19,4,3,3.777,2.75012389e-06,7.841067e-07,1.484611e-07,3.706565e-07,4.830309e-08,9.198133e-08,6.681357e-07,2.315777e-08,6.153217e-07
19,19,4,4,4.23,2.7503104999999997e-06,7.85168e-07,1.481527e-07,3.70443e-07,4.775784e-08,9.213869e-08,6.674479e-07,2.323007e-08,6.159723e-07
19,19,4,5,3.663,4.388234202e-05,1.600191e-06,1.652347e-06,3.080203e-06,6.644422e-06,1.468083e-05,2.018341e-06,1.412398e-05,8.202802e-08
19,19,4,6,4.084,2.49214204e-05,7.812337e-07,1.146629e-07,2.277742e-07,7.13689e-06,4.582921e-06,8.860663e-06,2.758023e-06,4.592526e-07
19,19,4,7,3.995,2.7502064e-06,7.842059e-07,1.480049e-07,3.711306e-07,4.826318e-08,9.207746e-08,6.675048e-07,2.320556e-08,6.15814e-07
19,19,4,8,4.188,4.51934809e-06,8.00651e-07,1.541373e-07,3.80461e-07,4.444509e-08,1.01533e-07,7.612503e-07,4.571064e-07,1.819764e-06
