sample_index,label,prediction,correct,measured_output_power_0,measured_output_power_1,measured_output_power_2,measured_output_power_3,measured_output_power_4,measured_output_power_5,measured_output_power_6,measured_output_power_7,measured_output_power_sum
22,4,4,1,6.908993e-05,7.317904e-06,4.996114e-06,3.785559e-05,1.729619e-05,1.623868e-05,1.954488e-05,3.748049e-06,0.00017608733700000002
23,0,0,1,0.0001251454,1.809955e-05,9.612291e-06,4.001761e-06,8.273595e-07,1.017485e-05,7.21719e-06,3.292174e-06,0.0001783705755
24,1,1,1,5.808373e-05,1.626536e-05,7.77373e-05,7.616789e-06,5.511759e-06,7.019115e-06,1.913859e-06,2.590918e-06,0.00017673882999999998
25,3,3,1,3.869596e-05,3.716991e-06,5.846694e-06,2.368817e-05,1.646467e-05,2.519982e-05,4.034914e-05,5.504435e-06,0.00015946588000000003
26,1,1,1,5.80677e-05,1.617695e-05,7.787711e-05,7.505696e-06,5.423285e-06,7.030415e-06,2.048132e-06,2.469452e-06,0.00017659874
27,3,3,1,4.805161e-05,2.53752e-06,3.743868e-06,2.327216e-05,1.7988e-05,2.536458e-05,4.055753e-05,4.532446e-06,0.00016604771400000002
28,4,4,1,7.988731e-05,7.741996e-06,5.872078e-06,3.6299e-05,1.842538e-05,1.27459e-05,1.893487e-05,6.187968e-07,0.00018052533079999998
29,7,7,1,5.47315e-05,1.393247e-06,4.592081e-06,5.880284e-06,8.446137e-07,2.195519e-05,1.12053e-05,3.377734e-05,0.0001343795557
30,2,2,1,7.084145e-05,5.616671e-05,2.125512e-05,6.759699e-06,5.681262e-06,7.694654e-06,1.953196e-06,2.711667e-06,0.000173063758
31,7,7,1,5.10201e-05,8.884945e-07,6.228499e-07,6.464888e-06,4.345773e-07,2.182029e-05,1.13964e-05,3.488734e-05,0.0001275349397
32,1,1,1,5.813052e-05,1.629602e-05,7.823996e-05,7.628325e-06,5.374914e-06,6.685318e-06,2.121028e-06,2.416441e-06,0.000176892526
33,2,2,1,6.217147e-06,3.975569e-05,4.242896e-05,5.972924e-06,3.623071e-06,7.48688e-06,2.265751e-06,2.722252e-06,0.00011047267500000001
34,1,1,1,5.836371e-05,1.650848e-05,7.860586e-05,7.800661e-06,5.406527e-06,6.289004e-06,2.024384e-06,2.431053e-06,0.000177429679
35,1,1,1,5.801065e-05,1.611856e-05,7.780831e-05,7.488284e-06,5.397824e-06,6.973308e-06,2.123486e-06,2.48583e-06,0.00017640625200000001
36,7,7,1,5.764817e-05,2.000483e-06,1.971399e-06,6.864958e-06,9.572682e-07,2.133937e-05,1.092636e-05,3.26114e-05,0.0001343194082
37,4,4,1,6.763151e-05,7.333695e-06,5.139205e-06,3.791732e-05,1.754207e-05,1.619906e-05,1.927004e-05,4.093052e-06,0.00017512595199999998
38,2,2,1,7.140537e-05,5.649343e-05,2.180841e-05,7.422675e-06,5.512307e-06,6.27353e-06,2.063859e-06,2.453718e-06,0.000173433299
39,3,3,1,4.203205e-05,3.165709e-06,4.98005e-06,2.326341e-05,1.790924e-05,2.576962e-05,4.101778e-05,4.554885e-06,0.000162692744
40,5,5,1,7.114633e-05,8.513038e-07,3.391523e-06,4.387159e-06,3.693118e-06,6.18514e-05,7.484152e-06,3.031459e-06,0.00015583644480000002
41,1,1,1,5.851208e-05,1.620487e-05,7.833657e-05,7.523831e-06,5.382023e-06,7.009517e-06,2.089244e-06,2.269107e-06,0.000177327242
42,2,2,1,7.048365e-05,5.578366e-05,2.088995e-05,6.625345e-06,5.672036e-06,7.964614e-06,2.005643e-06,2.809802e-06,0.0001722347
43,4,4,1,6.773345e-05,7.248824e-06,4.887767e-06,3.812055e-05,1.743028e-05,1.673164e-05,2.013441e-05,3.789635e-06,0.000176076556
44,4,4,1,6.897443e-05,7.632732e-06,5.059258e-06,3.795161e-05,1.744408e-05,1.611847e-05,1.945484e-05,3.659153e-06,0.000176294573
45,6,6,1,7.261454e-05,1.471741e-06,4.201891e-06,3.458244e-05,1.524953e-05,1.02678e-05,3.782268e-05,1.544606e-06,0.000177755228
46,3,3,1,4.226986e-05,3.381934e-06,5.084851e-06,2.346467e-05,1.677625e-05,2.523706e-05,4.05141e-05,5.005907e-06,0.000161734632
47,5,5,1,7.102254e-05,8.038031e-07,3.15923e-06,4.234461e-06,3.746503e-06,6.216469e-05,7.458905e-06,3.03345e-06,0.0001556235821
48,5,5,1,6.985544e-05,7.573325e-07,2.748889e-06,3.905533e-06,3.814553e-06,6.272001e-05,7.553664e-06,3.067779e-06,0.0001544232005
49,6,6,1,7.245465e-05,1.151898e-06,3.563851e-06,3.510645e-05,1.513159e-05,1.163553e-05,4.125042e-05,1.831092e-06,0.00018212548100000002
