local_sample_row,sample_index,label,input_channel,target_ratio,final_ratio,ratio_error,initial_coefficient,optimized_coefficient,initial_voltage,final_voltage,final_output_power,converged,final_loss_mae
8,8,0,5,0.08329631461887438,0.0823167578689018,-0.0009795567499725766,0.08329631461887438,0.0902882344221528,3.807,3.799,1.360922e-05,True,0.018108712735811598
8,8,0,6,0.0685697278486791,0.053307395636782745,-0.015262332211896351,0.0685697278486791,0.09864781317932207,4.193,4.169,8.813176e-06,True,0.018108712735811598
8,8,0,7,0.06973671229790414,0.04544267644743383,-0.02429403585047031,0.06973671229790414,0.11347379789507456,3.874,3.835,7.512922e-06,True,0.018108712735811598
8,8,0,8,0.059639521470868,0.027740595339960903,-0.0318989261309071,0.059639521470868,0.10697801530414829,4.186,4.146,4.586282e-06,True,0.018108712735811598
9,9,6,1,0.06116562361192095,0.06631930955803061,0.005153685946109668,0.06116562361192095,0.031177480375730083,4.097,4.197,9.239292e-06,True,0.017141782680035966
9,9,6,2,0.06391977155111646,0.06426542116503299,0.00034564961391653215,0.06391977155111646,0.03345242358191347,3.993,4.091,8.953154e-06,True,0.017141782680035966
9,9,6,3,0.06456236918985415,0.04391546843745596,-0.020646900752398195,0.06456236918985415,0.00515805014280474,3.975,4.149,6.118095e-06,True,0.017141782680035966
9,9,6,4,0.16371834836681387,0.21681170837289643,0.05309336000608256,0.16371834836681387,0.1913334807907734,3.95,3.929,3.020518e-05,True,0.017141782680035966
9,9,6,5,0.32453356326880917,0.3248409347644325,0.0003073714956233209,0.32453356326880917,0.3501887995975823,3.648,3.635,4.52553e-05,True,0.017141782680035966
9,9,6,6,2.360422742947539e-05,0.00227545205739849,0.0022518478299690145,2.360422742947539e-05,0.0,4.329,4.329,3.170052e-07,True,0.017141782680035966
9,9,6,7,0.3220529373029509,0.2741327073352054,-0.04792022996774553,0.3220529373029509,0.4200648257940908,3.702,3.656,3.819087e-05,True,0.017141782680035966
9,9,6,8,2.3782481104833174e-05,0.00743899830954774,0.007415215828442907,2.3782481104833174e-05,0.0,4.294,4.294,1.036366e-06,True,0.017141782680035966
10,10,0,1,0.39320367841646164,0.44485990917799856,0.051656230761536914,0.39320367841646164,0.290584526476497,3.928,3.971,7.369014e-05,True,0.01868919329699341
10,10,0,2,0.3452582346410413,0.35922976127301487,0.013971526631973596,0.3452582346410413,0.33878074869368763,3.846,3.849,5.950568e-05,True,0.01868919329699341
10,10,0,3,0.0001261344545614084,0.009064017012270264,0.008937882557708856,0.0001261344545614084,0.0,4.164,4.164,1.501436e-06,True,0.01868919329699341
10,10,0,4,0.006938450145759598,0.0071295833825139356,0.00019113323675433794,0.006938450145759598,0.005567315325709142,4.175,4.186,1.181001e-06,True,0.01868919329699341
10,10,0,5,0.07495414339594696,0.07422741219499898,-0.0007267312009479748,0.07495414339594696,0.08217769282304657,3.817,3.808,1.229562e-05,True,0.01868919329699341
10,10,0,6,0.06305191441523965,0.048554299199130534,-0.014497615216109115,0.06305191441523965,0.09113007652059363,4.198,4.175,8.042921e-06,True,0.01868919329699341
10,10,0,7,0.058917143590982886,0.03605226234951461,-0.022864881241468273,0.058917143590982886,0.09745756115789607,3.884,3.849,5.971984e-06,True,0.01868919329699341
10,10,0,8,0.05755030094000658,0.020882755410558375,-0.0366675455294482,0.05755030094000658,0.10349998037155632,4.188,4.148,3.459186e-06,True,0.01868919329699341
11,11,1,1,3.316189417941974e-05,0.001077122341493109,0.0010439604473136892,3.316189417941974e-05,0.0,4.318,4.318,1.651894e-07,True,0.013500056867216604
11,11,1,2,0.3435311936986745,0.38569583533603785,0.04216464163736333,0.3435311936986745,0.2542632231085541,3.847,3.887,5.9151e-05,True,0.013500056867216604
11,11,1,3,0.26005417286371085,0.2619529448290103,0.0018987719652994728,0.26005417286371085,0.05376349203697655,3.791,4.006,4.017357e-05,True,0.013500056867216604
11,11,1,4,0.2190185502250366,0.20511557650122322,-0.013902973723813383,0.2190185502250366,0.3881771992788753,3.908,3.803,3.145689e-05,True,0.013500056867216604
11,11,1,5,0.00013458481499752922,0.009027438233887377,0.008892853418889847,0.00013458481499752922,0.0,3.976,3.977,1.384464e-06,True,0.013500056867216604
11,11,1,6,0.0574703928288843,0.05279982391232072,-0.004670568916563575,0.0574703928288843,0.08588667585060944,4.206,4.179,8.097475e-06,True,0.013500056867216604
11,11,1,7,0.06915582018710993,0.056508648878465934,-0.012647171308643998,0.06915582018710993,0.12240760180101191,3.875,3.827,8.666267e-06,True,0.013500056867216604
11,11,1,8,0.050602123487406905,0.02782260996756138,-0.022779513519845525,0.050602123487406905,0.10498665128467961,4.194,4.147,4.266925e-06,True,0.013500056867216604
12,12,5,1,0.06483756744142573,0.05410521506811765,-0.01073235237330808,0.06483756744142573,0.026186103982096413,4.095,4.217,6.86943e-06,True,0.019566397005194688
12,12,5,2,0.07742901883495817,0.12306114177651499,0.045632122941556816,0.07742901883495817,0.041677826207635285,3.985,4.049,1.562437e-05,True,0.019566397005194688
12,12,5,3,0.04877717787966585,0.042265082324016684,-0.006512095555649168,0.04877717787966585,0.027357976603175564,4.021,4.084,5.366156e-06,True,0.019566397005194688
12,12,5,4,0.030396385087095676,0.031683516103103194,0.0012871310160075186,0.030396385087095676,0.03956446395479376,4.083,4.072,4.022675e-06,True,0.019566397005194688
12,12,5,5,3.0256891446439334e-05,0.005906345978269825,0.005876089086823385,3.0256891446439334e-05,0.0,3.977,3.977,7.49895e-07,True,0.019566397005194688
12,12,5,6,0.3971919413289439,0.41403312424408856,0.016841182915144637,0.3971919413289439,0.37984962150498974,3.979,3.987,5.256742e-05,True,0.019566397005194688
12,12,5,7,0.38130703529230336,0.3202858952004818,-0.06102114009182158,0.38130703529230336,0.499687282645728,3.674,3.619,4.066487e-05,True,0.019566397005194688
12,12,5,8,3.061724416086822e-05,0.00865967930540719,0.008629062061246322,3.061724416086822e-05,0.0,4.294,4.294,1.09947e-06,True,0.019566397005194688
13,13,7,1,0.04834660371108418,0.04366859843777157,-0.004678005273312608,0.04834660371108418,0.02168880401325877,4.131,4.234,4.208182e-06,True,0.012952369604970145
13,13,7,2,0.04902863356385846,0.038633000781798064,-0.010395632782060397,0.04902863356385846,0.023750015812881727,4.011,4.14,3.72292e-06,True,0.012952369604970145
13,13,7,3,0.04909149411048511,0.03954458485738331,-0.009546909253101796,0.04909149411048511,0.010416497275735903,4.02,4.133,3.810766e-06,True,0.012952369604970145
13,13,7,4,0.06033345504605443,0.09172500594787698,0.03139155090182255,0.06033345504605443,0.06458747680052944,4.047,4.042,8.839201e-06,True,0.012952369604970145
13,13,7,5,0.0748635582667312,0.09414343395524809,0.019279875688516884,0.0748635582667312,0.058995470860369624,3.817,3.837,9.072256e-06,True,0.012952369604970145
13,13,7,6,0.07940948517895438,0.07973223673163726,0.0003227515526828817,0.07940948517895438,0.0866571125350227,4.185,4.179,7.683502e-06,True,0.012952369604970145
13,13,7,7,0.1619243424553631,0.16273964273222147,0.0008153002768583606,0.1619243424553631,0.1781814190294136,3.794,3.785,1.568262e-05,True,0.012952369604970145
13,13,7,8,0.477002427667469,0.4498134965560633,-0.02718893111140569,0.477002427667469,0.5557232036727879,3.933,3.897,4.334687e-05,True,0.012952369604970145
14,14,3,1,0.04332587238347743,0.043481613702143644,0.00015574131866621238,0.04332587238347743,0.026485281317254097,4.15,4.215,7.500148e-06,True,0.019445887508158278
14,14,3,2,0.11049569897558079,0.10878798110099563,-0.0017077178745851518,0.11049569897558079,0.04547967884090692,3.966,4.029,1.876485e-05,True,0.019445887508158278
14,14,3,3,8.44328482849516e-05,0.07319075021895285,0.0731063173706679,8.44328482849516e-05,0.0,4.164,4.164,1.262468e-05,True,0.019445887508158278
14,14,3,4,0.31087688132551633,0.288958666651009,-0.02191821467450733,0.31087688132551633,0.39981293580297966,3.85,3.796,4.984251e-05,True,0.019445887508158278
14,14,3,5,0.09340951898694935,0.09793101033024838,0.004521491343299031,0.09340951898694935,0.06075693594430987,3.797,3.835,1.689213e-05,True,0.019445887508158278
14,14,3,6,0.4093170030963374,0.3825940102172494,-0.02672299287908797,0.4093170030963374,0.5659060934424416,3.972,3.893,6.599368e-05,True,0.019445887508158278
14,14,3,7,0.01401319698863665,0.004044481916894033,-0.009968715071742618,0.01401319698863665,0.03658001863829586,3.962,3.91,6.976331e-07,True,0.019445887508158278
14,14,3,8,0.018477395395217106,0.0010114858625070884,-0.017465909532710017,0.018477395395217106,0.023266629182767232,4.254,4.244,1.744713e-07,True,0.019445887508158278
15,15,4,1,0.0849536169525226,0.06081134647069683,-0.024142270481825767,0.0849536169525226,0.031877914744432585,4.083,4.195,9.824605e-06,False,0.04789664770595611
15,15,4,2,0.059846100319066294,0.0738601291958514,0.014014028876785108,0.059846100319066294,0.03380335191303493,3.995,4.089,1.193275e-05,False,0.04789664770595611
15,15,4,3,0.293971584038735,0.2515223131092846,-0.042449270929450444,0.293971584038735,0.3447926840601388,3.773,3.747,4.063563e-05,False,0.04789664770595611
15,15,4,4,1.9222478827610666e-05,0.1731297769155775,0.17311055443674989,1.9222478827610666e-05,0.0,4.23,4.23,2.797063e-05,False,0.04789664770595611
15,15,4,5,0.29123793634693734,0.24854438708574292,-0.042693549261194425,0.29123793634693734,0.34656143111327176,3.666,3.636,4.015452e-05,False,0.04789664770595611
15,15,4,6,0.21055526020832951,0.16118012996733547,-0.04937513024099405,0.21055526020832951,0.26753032380846337,4.085,4.051,2.604006e-05,False,0.04789664770595611
15,15,4,7,1.953873194803199e-05,0.00448154624223753,0.004462007510289498,1.953873194803199e-05,0.0,3.995,3.995,7.24033e-07,False,0.04789664770595611
15,15,4,8,0.05939674092363345,0.02647037101327376,-0.03292636991035969,0.05939674092363345,0.08950669542797687,4.186,4.16,4.27652e-06,False,0.04789664770595611
16,16,6,1,0.06191597100123281,0.062430665011837756,0.0005146940106049436,0.06191597100123281,0.030080881657508874,4.097,4.201,8.545905e-06,True,0.014123110648134166
16,16,6,2,0.0574747874306206,0.06119001525296139,0.0037152278223407872,0.0574747874306206,0.03218764885885455,3.996,4.097,8.376077e-06,True,0.014123110648134166
16,16,6,3,0.06865461959388248,0.05702471274119762,-0.011629906852684863,0.06865461959388248,0.006142477879301956,3.963,4.146,7.805904e-06,True,0.014123110648134166
16,16,6,4,0.16164861986452259,0.2018746411594001,0.04022602129487751,0.16164861986452259,0.189000776979042,3.952,3.931,2.763388e-05,True,0.014123110648134166
16,16,6,5,0.3231106175636056,0.325347446913405,0.0022368293497994074,0.3231106175636056,0.3462904975305913,3.649,3.637,4.453562e-05,True,0.014123110648134166
16,16,6,6,2.5992281083046173e-05,0.002289682145791846,0.0022636898647088,2.5992281083046173e-05,0.0,4.329,4.329,3.134262e-07,True,0.014123110648134166
16,16,6,7,0.32714322987388034,0.28228069413402856,-0.04486253573985177,0.32714322987388034,0.42461402239229123,3.699,3.654,3.864037e-05,True,0.014123110648134166
16,16,6,8,2.6162391172588768e-05,0.007562142641377819,0.00753598025020523,2.6162391172588768e-05,0.0,4.294,4.294,1.035154e-06,True,0.014123110648134166
17,17,6,1,0.05808337829026772,0.06992501338762029,0.011841635097352574,0.05808337829026772,0.03167646382817406,4.099,4.195,9.476184e-06,True,0.01742365799444455
17,17,6,2,0.05758950910051627,0.0582939482218311,0.0007044391213148274,0.05758950910051627,0.03145573263553066,3.996,4.101,7.899951e-06,True,0.01742365799444455
17,17,6,3,0.07815917650185387,0.06401611767122313,-0.014143058830630745,0.07815917650185387,0.007872504067537228,3.935,4.141,8.675415e-06,True,0.01742365799444455
17,17,6,4,0.16603492346691962,0.2052469595488494,0.039212036081929774,0.16603492346691962,0.19476173851756257,3.949,3.926,2.781491e-05,True,0.01742365799444455
17,17,6,5,0.3216815917223092,0.3297586613213234,0.00807706959901422,0.3216815917223092,0.34605281933498333,3.65,3.637,4.468864e-05,True,0.01742365799444455
17,17,6,6,2.342646460140859e-05,0.0024589012128864627,0.002435474748285054,2.342646460140859e-05,0.0,4.329,4.329,3.332284e-07,True,0.01742365799444455
17,17,6,7,0.3184043793124339,0.26285280616528645,-0.05555157314714748,0.3184043793124339,0.39460127882995977,3.704,3.668,3.562161e-05,True,0.01742365799444455
17,17,6,8,2.3615141097971004e-05,0.007447592470979676,0.007423977329881704,2.3615141097971004e-05,0.0,4.294,4.294,1.009292e-06,True,0.01742365799444455
18,18,5,1,0.06625309382212059,0.05313096184847084,-0.013122131973649753,0.06625309382212059,0.02552681569057717,4.094,4.219,6.44334e-06,True,0.014853608575618673
18,18,5,2,0.07148802805028832,0.10094267609100879,0.02945464804072047,0.07148802805028832,0.03733071717806782,3.988,4.071,1.22416e-05,True,0.014853608575618673
18,18,5,3,0.05602168864113148,0.05315702705229417,-0.0028646615888373098,0.05602168864113148,0.030732352671938436,4.0,4.074,6.446501e-06,True,0.014853608575618673
18,18,5,4,0.03156651086616789,0.03211734460098644,0.0005508337348185469,0.03156651086616789,0.041672693221093696,4.082,4.069,3.89496e-06,True,0.014853608575618673
18,18,5,5,2.7528679371784498e-05,0.005957234080432275,0.005929705401060491,2.7528679371784498e-05,0.0,3.977,3.977,7.224504e-07,True,0.014853608575618673
18,18,5,6,0.3971201058948109,0.41161632246898483,0.014496216574173937,0.3971201058948109,0.38175148447485113,3.979,3.986,4.991786e-05,True,0.014853608575618673
18,18,5,7,0.37749515799899513,0.3340675172590075,-0.043427640739987616,0.37749515799899513,0.49715369720390723,3.676,3.621,4.05133e-05,True,0.014853608575618673
18,18,5,8,2.7886047113964172e-05,0.009010916598815227,0.008983030551701264,2.7886047113964172e-05,0.0,4.294,4.294,1.092779e-06,True,0.014853608575618673
19,19,4,1,0.08568305488950856,0.08382939349375026,-0.0018536613957582937,0.08568305488950856,0.04974849808963973,4.082,4.125,2.355191e-05,False,0.03909600793629905
19,19,4,2,0.061231601745691956,0.06001825948700448,-0.0012133422586874734,0.061231601745691956,0.03987761872269374,3.994,4.058,1.686216e-05,False,0.03909600793629905
19,19,4,3,0.28748705871641206,0.23218506479410791,-0.05530199392230414,0.28748705871641206,0.5894178501965462,3.777,3.628,6.523251e-05,False,0.03909600793629905
19,19,4,4,2.228961775920557e-05,0.15310170307801674,0.15307941346025752,2.228961775920557e-05,0.0,4.23,4.23,4.3014e-05,False,0.03909600793629905
19,19,4,5,0.29685741547805056,0.24821351109765855,-0.04864390438039201,0.29685741547805056,0.5962350616836242,3.663,3.514,6.973571e-05,False,0.03909600793629905
19,19,4,6,0.21175746537527926,0.1761665490370486,-0.035590916338230666,0.21175746537527926,0.4697654329027412,4.084,3.941,4.949408e-05,False,0.03909600793629905
19,19,4,7,2.3725322442934346e-05,0.0033283436073816165,0.003304618284938682,2.3725322442934346e-05,0.0,3.995,3.995,9.350998e-07,False,0.03909600793629905
19,19,4,8,0.05693738885485557,0.04315717540503198,-0.013780213449823588,0.05693738885485557,0.18283239818996763,4.188,4.087,1.212503e-05,False,0.03909600793629905
