local_sample_row,sample_index,label,iteration,accepted,learning_rate,loss_mae,loss_mse,max_abs_ratio_error,output_power_sum,target_ratio_0,target_ratio_1,target_ratio_2,target_ratio_3,target_ratio_4,target_ratio_5,target_ratio_6,target_ratio_7,measured_ratio_0,measured_ratio_1,measured_ratio_2,measured_ratio_3,measured_ratio_4,measured_ratio_5,measured_ratio_6,measured_ratio_7,ratio_error_0,ratio_error_1,ratio_error_2,ratio_error_3,ratio_error_4,ratio_error_5,ratio_error_6,ratio_error_7,optimized_coefficient_0,optimized_coefficient_1,optimized_coefficient_2,optimized_coefficient_3,optimized_coefficient_4,optimized_coefficient_5,optimized_coefficient_6,optimized_coefficient_7,upload_voltage_0,upload_voltage_1,upload_voltage_2,upload_voltage_3,upload_voltage_4,upload_voltage_5,upload_voltage_6,upload_voltage_7,output_power_0,output_power_1,output_power_2,output_power_3,output_power_4,output_power_5,output_power_6,output_power_7
2,2,1,2,True,0.3675,0.04804733418455665,0.004430830753115256,0.13493216114619178,0.0001695255089,3.2616833985123054e-05,0.34554617942804655,0.26201364622309664,0.21788565012853114,0.00014526290688107667,0.056393989949513834,0.0596669998591548,0.058315654670790876,0.0009592916196224438,0.3962515165763351,0.3969458073692884,0.10762704750683098,0.005770426564989948,0.04053682566470679,0.031381955639125644,0.020527129059100556,0.0009266747856373208,0.050705337148288565,0.13493216114619178,-0.11025860262170016,0.005625163658108872,-0.015857164284807046,-0.028285044220029157,-0.03778852561169032,0.0,0.2886471860087586,0.1566594450051093,0.30614701999229804,0.0,0.07421783363714028,0.08714556979896029,0.09110517780360175,4.318,3.872,3.857,3.853,3.977,4.189,3.858,4.159,1.626244e-07,6.717474e-05,6.729244e-05,1.824553e-05,9.782345e-07,6.872026e-06,5.320042e-06,3.479872e-06
2,2,1,3,True,0.385875,0.04002962942220657,0.003194764173721713,0.1182175845329933,0.00016823383990000003,3.2616833985123054e-05,0.34554617942804655,0.26201364622309664,0.21788565012853114,0.00014526290688107667,0.056393989949513834,0.0596669998591548,0.058315654670790876,0.0009843435785477782,0.380198419283658,0.38023123075608994,0.12499607696346705,0.006442229462539895,0.044327692956617815,0.03687387153314331,0.02594613546593606,0.0009517267445626552,0.034652239855611444,0.1182175845329933,-0.09288957316506409,0.006296966555658819,-0.01206629699289602,-0.02279312832601149,-0.03236951920485481,0.0,0.26908126403666277,0.10459249732282255,0.3486930582789466,0.0,0.0803367169055402,0.09806006123736405,0.10568682512401276,4.318,3.88,3.89,3.827,3.977,4.184,3.849,4.147,1.655999e-07,6.396224e-05,6.396776e-05,2.102857e-05,1.083801e-06,7.457418e-06,6.203433e-06,4.365018e-06
2,2,1,4,True,0.40516875,0.015155112096756036,0.00036994616428448533,0.0408389697008848,0.00015344927239999996,3.2616833985123054e-05,0.34554617942804655,0.26201364622309664,0.21788565012853114,0.00014526290688107667,0.056393989949513834,0.0596669998591548,0.058315654670790876,0.001085038706250653,0.38638514912893135,0.27203758836460934,0.19859963832581853,0.008850377579242273,0.05114514964620974,0.047272039068984216,0.0346250191799541,0.00105242187226553,0.0408389697008848,0.010023942141512698,-0.01928601180271261,0.008705114672361196,-0.005248840303304095,-0.012394960790170585,-0.023690635490836776,0.0,0.2550412593296645,0.05669442636957032,0.38632901052626917,0.0,0.08522560337528064,0.10729512454980372,0.11880194275834477,4.318,3.887,3.998,3.804,3.977,4.18,3.84,4.135,1.664984e-07,5.929052e-05,4.174397e-05,3.047497e-05,1.358084e-06,7.848186e-06,7.25386e-06,5.313184e-06
3,3,0,0,True,0.35,0.036151223922440995,0.0027319004138670676,0.12422330436151902,0.000171697314,0.3778246775888568,0.3314137315566839,0.00020431670990666938,0.010454452144770735,0.07716317141349746,0.06688298741009506,0.07228158101967412,0.0637750821565151,0.5020479819503758,0.3366709044732057,0.007446767629690468,0.018336419636710215,0.06641286188087951,0.033571247363834704,0.022980842903576233,0.012532974161727422,0.12422330436151902,0.0052571729165217795,0.007242450919783799,0.00788196749193948,-0.01075030953261795,-0.033311740046260356,-0.04930073811609789,-0.05124210799478768,0.3778246775888568,0.3314137315566839,0.00020431670990666938,0.010454452144770735,0.07716317141349746,0.06688298741009506,0.07228158101967412,0.0637750821565151,3.934,3.853,4.163,4.147,3.814,4.195,3.872,4.182,8.620029e-05,5.780549e-05,1.27859e-06,3.148314e-06,1.140291e-05,5.764093e-06,3.945749e-06,2.151878e-06
3,3,0,1,True,0.35,0.02965537625879721,0.0017592903569731073,0.09691829894650777,0.00016852936,0.3778246775888568,0.3314137315566839,0.00020431670990666938,0.010454452144770735,0.07716317141349746,0.06688298741009506,0.07228158101967412,0.0637750821565151,0.47474297653536457,0.3442085699488801,0.008056619926640675,0.011510516624521686,0.07096395547933013,0.04069903309429289,0.03162507707855771,0.01819325131241227,0.09691829894650777,0.012794838392196195,0.007852303216734005,0.0010560644797509514,-0.006199215934167335,-0.02618395431580217,-0.04065650394111641,-0.04558183084410283,0.33434652106232515,0.32957372103590127,0.0,0.007695763522591917,0.08092577974991375,0.07854209642628618,0.08953683936030837,0.08170981995469079,3.952,3.853,4.164,4.169,3.81,4.185,3.856,4.167,8.000813e-05,5.800925e-05,1.357777e-06,1.93986e-06,1.195951e-05,6.858982e-06,5.329754e-06,3.066097e-06
3,3,0,2,True,0.3675,0.023586050876947758,0.001035634282645264,0.07054721879538745,0.00016572452600000003,0.3778246775888568,0.3314137315566839,0.00020431670990666938,0.010454452144770735,0.07716317141349746,0.06688298741009506,0.07228158101967412,0.0637750821565151,0.44837189638424424,0.34687563384552983,0.008255959651982952,0.010737891626252107,0.07476919861578,0.04637829526813671,0.040148969863398484,0.024462154744675505,0.07054721879538745,0.015461902288845919,0.008051642942076283,0.00028343948148137205,-0.0023939727977174557,-0.020504692141958353,-0.03213261115627564,-0.0393129274118396,0.29872904619948354,0.32487161792676916,0.0,0.007307659826283443,0.08320399160572024,0.08816469963734347,0.10447810455866866,0.09846114278989858,3.968,3.856,4.164,4.172,3.807,4.178,3.843,4.153,7.430622e-05,5.74858e-05,1.368215e-06,1.779532e-06,1.239109e-05,7.686021e-06,6.653669e-06,4.053979e-06
3,3,0,3,True,0.385875,0.01827952824743552,0.0005939851463530265,0.05079499011368094,0.000164848385,0.3778246775888568,0.3314137315566839,0.00020431670990666938,0.010454452144770735,0.07716317141349746,0.06688298741009506,0.07228158101967412,0.0637750821565151,0.42861966770253773,0.3455538251102672,0.008302726168654913,0.010539072008500417,0.07641603525566842,0.05190966232395908,0.047718732579636734,0.030940278850775518,0.05079499011368094,0.01414009355358331,0.008098409458748243,8.461986372968258e-05,-0.000747136157829037,-0.014973325086135983,-0.024562848440037387,-0.03283480330573958,0.2715066381468134,0.31890525638106076,0.0,0.007198287616366818,0.08412776585903947,0.09607694771762165,0.11687727588859652,0.11363101865494218,3.979,3.858,4.164,4.173,3.806,4.171,3.832,4.14,7.065726e-05,5.696399e-05,1.368691e-06,1.737349e-06,1.259706e-05,8.557224e-06,7.866356e-06,5.100455e-06
4,4,4,0,True,0.35,0.08898917134073181,0.009525365646248604,0.13548271332333142,0.0001799628774,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.19884356438946335,0.16285880968026797,0.18635754486997327,0.13550583516064632,0.1891599561632704,0.11052240488348626,0.003848068057173663,0.012903816795718783,0.11465843023913715,0.10199310708119451,-0.1040165367671623,0.13548271332333142,-0.10789056120309745,-0.09893802561505806,0.0038224347192642124,-0.045111561777609395,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,4.083,3.994,3.775,4.23,3.663,4.085,3.995,4.187,3.578446e-05,2.930854e-05,3.353744e-05,2.438602e-05,3.404177e-05,1.988993e-05,6.925094e-07,2.322208e-06
4,4,4,1,True,0.35,0.0524663059957381,0.005024229723545705,0.17158890554413805,0.00015652906390000002,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.11789644389485165,0.03693158865176092,0.2533393416658642,0.17161202738145295,0.2454835481834118,0.1495324856408344,0.004590642032198341,0.020613922549625623,0.03371130974452545,-0.023934113947312548,-0.03703473997127138,0.17158890554413805,-0.05156696918295603,-0.059927944857709914,0.004565008694288891,-0.03740145602370255,0.04405468356662821,0.025168115120655386,0.32677986950564236,0.0,0.33481221378745196,0.24408873946381465,0.0,0.07380442519549146,4.147,4.133,3.756,4.23,3.643,4.065,3.995,4.174,1.845422e-05,5.780867e-06,3.965497e-05,2.686227e-05,3.842531e-05,2.340618e-05,7.185689e-07,3.226678e-06
4,4,4,2,True,0.3675,0.04772843200949146,0.004704307560457742,0.17229542393003994,0.0001613115981,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.06103381973747862,0.0750163667245945,0.24903640205149016,0.17231854576735484,0.2527769886373719,0.15974759597896512,0.0044932733203143435,0.02557700778243049,-0.023151314412847582,0.014150664125521031,-0.04133767958564541,0.17229542393003994,-0.044273528728995926,-0.049712834519579197,0.004467639982404893,-0.03243837079089769,0.03166577723551511,0.03396390199629275,0.3403901364450846,0.0,0.3537630749621883,0.26611225919902304,0.0,0.08754946028420216,4.195,4.088,3.749,4.23,3.633,4.052,3.995,4.162,9.845463e-06,1.210101e-05,4.017246e-05,2.779698e-05,4.077586e-05,2.576914e-05,7.248171e-07,4.125868e-06
4,4,4,3,True,0.385875,0.044943394406520495,0.004461211814437349,0.16846893919844014,0.0001714858838,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.09117514312860309,0.045778456080709774,0.2484264538630205,0.16849206103575504,0.2500811673222983,0.16217923821902358,0.004340262787274389,0.02952721756331526,0.006990008978276882,-0.01508724651836369,-0.041947627774115065,0.16846893919844014,-0.04696935004406955,-0.04728119227952074,0.004314629449364939,-0.028488161010012916,0.040599290684572666,0.028503514476857318,0.3563413135551955,0.0,0.3708471228604896,0.28529519921926566,0.0,0.1000666166131398,4.161,4.116,3.74,4.23,3.624,4.041,3.995,4.151,1.563525e-05,7.850359e-06,4.260163e-05,2.889401e-05,4.288539e-05,2.781145e-05,7.442938e-07,5.063501e-06
4,4,4,4,True,0.40516875,0.044154360743111506,0.004358399468647513,0.1651792165360196,0.0001818508763,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.07585616457103649,0.06817602561093625,0.24110480461842018,0.1652023383733345,0.2485126325453951,0.16483962359657872,0.00415353676247311,0.03215487392182558,-0.008328969579289719,0.007310323011862782,-0.04926927701871539,0.1651792165360196,-0.04853788482097274,-0.0446208069019656,0.00412790342456366,-0.025860504651502594,0.03776715748435545,0.03461639528964459,0.373337181465899,0.0,0.3898776357061577,0.3044520607936687,0.0,0.11160912919936547,4.172,4.085,3.731,4.23,3.614,4.03,3.995,4.142,1.379451e-05,1.239787e-05,4.384512e-05,3.004219e-05,4.519224e-05,2.997623e-05,7.553243e-07,5.847392e-06
4,4,4,5,True,0.4254271875,0.04223663502160755,0.0042195600377249185,0.1637914799730468,0.0001914570475,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.08531558494862927,0.051671338972256946,0.24209884465078257,0.1638146018103617,0.24932218804847078,0.1679324967131335,0.0040502426529898305,0.03579470220337541,0.0011304507983030676,-0.00919436362681652,-0.048275236986353,0.1637914799730468,-0.047728329317897056,-0.04152793378541081,0.00402460931508038,-0.022220676369952765,0.04131052758724573,0.03150638513099127,0.3942976714181295,0.0,0.4105269715327431,0.3234349651779525,0.0,0.12261089096058489,4.158,4.101,3.72,4.23,3.603,4.019,3.995,4.132,1.633427e-05,9.892842e-06,4.635153e-05,3.136346e-05,4.773449e-05,3.215186e-05,7.754475e-07,6.853148e-06
4,4,4,6,True,0.44669854687500005,0.04215287353682433,0.004153656236753983,0.16080968547732669,0.00020351811640000002,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.07895429794769857,0.06480366580279533,0.23737282387701972,0.16083280731464158,0.24748607588822985,0.16913580279185403,0.003889478804158193,0.03752504757360264,-0.0052308362026276395,0.0039379632037218615,-0.053001257760115855,0.16080968547732669,-0.04956444147813799,-0.04032462770669029,0.0038638454662487426,-0.020490330999725533,0.040805556858330067,0.03561349400253057,0.41586214962997964,0.0,0.43184714688381914,0.34198543285461674,0.0,0.13253683480562245,4.16,4.08,3.709,4.23,3.592,4.008,3.995,4.124,1.606863e-05,1.318872e-05,4.830967e-05,3.273239e-05,5.03679e-05,3.44222e-05,7.915794e-07,7.637027e-06
4,4,4,7,True,0.4690334742187501,0.04094770968624277,0.004072616740667334,0.1600398987177896,0.0002142988423,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.08397469536866461,0.05441279978393985,0.23869163011339328,0.1600630205551045,0.24710436804818892,0.17154600372752454,0.003776573365090923,0.04043090903809329,-0.0002104387816615899,-0.006452902815133617,-0.05168245152374229,0.1600398987177896,-0.04994614931817892,-0.03791442677101978,0.0037509400271814723,-0.017584469535234883,0.043258994135517724,0.033766457439743304,0.44072151369517026,0.0,0.4550945290680221,0.36089903308446336,0.0,0.14214748594231588,4.15,4.089,3.696,4.23,3.581,3.997,3.995,4.115,1.799568e-05,1.16606e-05,5.115134e-05,3.430132e-05,5.295418e-05,3.676211e-05,8.093153e-07,8.664297e-06
4,4,4,8,False,0.4924851479296876,0.04106864435936469,0.004040128094557733,0.15805964389351068,0.00022594999420000002,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.0797486632553319,0.06345315498131576,0.23539398701166242,0.15808276573082558,0.24636738848829762,0.1714279309328701,0.0036531144996152422,0.0418729951000813,-0.004436470894994299,0.0025874523822422973,-0.05498009462547315,0.15805964389351068,-0.05068312887807022,-0.03803249956567423,0.0036274811617057917,-0.016142383473246875,0.04336263211003447,0.03694441623723028,0.4661743534792094,0.0,0.4796922658035037,0.37957132516145836,0.0,0.1508075760226411,4.15,4.073,3.685,4.23,3.57,3.988,3.995,4.108,1.801921e-05,1.433724e-05,5.318727e-05,3.57188e-05,5.566671e-05,3.873414e-05,8.254212e-07,9.461203e-06
4,4,4,9,True,0.2462425739648438,0.04060203372384333,0.004035350892272573,0.15870609736729144,0.0002202057074,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.08203624789427234,0.058787531680479954,0.2367767421454218,0.15872921920460634,0.2469035005584056,0.1721558466744809,0.003727670865991369,0.040883240976341745,-0.0021488862560538613,-0.002078170918593511,-0.053597339491713775,0.15870609736729144,-0.05014701680796224,-0.03730458382406343,0.0037020375280819185,-0.01713213759698643,0.0433108131227761,0.03535543683848679,0.4534479335871898,0.0,0.4673933974357629,0.37023517912296083,0.0,0.1464775309824785,4.15,4.081,3.691,4.23,3.575,3.992,3.995,4.112,1.806485e-05,1.294535e-05,5.213959e-05,3.495308e-05,5.436956e-05,3.79097e-05,8.208544e-07,9.002723e-06
4,4,4,10,True,0.258554702663086,0.040461929128754945,0.004019134450202907,0.15822051570996165,0.00022623367709999998,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.08165291850794923,0.059396196765437274,0.23671590669645712,0.15824363754727655,0.24654702480632582,0.1719690918642634,0.0036528341429676566,0.04182238966932302,-0.0025322156423769754,-0.0014695058336361908,-0.053658174940678455,0.15822051570996165,-0.050503492560042024,-0.03749133863428092,0.003627200805058206,-0.016192988904005154,0.043866417769766894,0.03589275770242681,0.46730577776300236,0.0,0.4803591444559864,0.37988045470156173,0.0,0.1509071257248504,4.148,4.078,3.684,4.23,3.569,3.987,3.995,4.108,1.847264e-05,1.343742e-05,5.355311e-05,3.580004e-05,5.577724e-05,3.89052e-05,8.263941e-07,9.461633e-06
4,4,4,11,True,0.2714824377962403,0.040276975047851306,0.00399447229109115,0.15753131832284015,0.0002324743115,0.0841851341503262,0.060865702599073465,0.2903740816371356,2.3121837314910157e-05,0.29705051736636784,0.20946043049854432,2.563333790945038e-05,0.058015378573328176,0.08219054344849624,0.059081366501864005,0.2366447701039863,0.15755444016015505,0.24593852813711847,0.17219489646708772,0.003602215206474544,0.042793239974817605,-0.0019945907018299597,-0.0017843360972094602,-0.05372931153314928,0.15753131832284015,-0.051111989229249366,-0.037265534031456604,0.0035765818685650932,-0.01522213859851057,0.04455386984538517,0.03629170272849816,0.4818730299035949,0.0,0.4940699557334109,0.3900586947102407,0.0,0.15530323782771718,4.145,4.076,3.677,4.23,3.563,3.982,3.995,4.104,1.910719e-05,1.37349e-05,5.501383e-05,3.662736e-05,5.717439e-05,4.003089e-05,8.374225e-07,9.948329e-06
