sample_index,label,prediction,correct,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,output_power_0,output_power_1,output_power_2,output_power_3,output_power_4,output_power_5,output_power_6,output_power_7
29,7,7,1,0.0452345050871,0.0552674457431,0.0591397956014,0.0671874061227,0.0684326291084,0.0826055258512,0.163717910647,0.458414793015,0.049032792449,0.0695136860013,0.047697070986,0.0342816188931,0.0529800727963,0.0419465452433,0.0581478215754,0.646400392056
30,2,2,1,0.3063403368,2.60366832663e-05,0.261032521725,0.255366146564,3.88562839362e-05,0.0598351880908,0.0587401017547,0.0586207024753,0.0441568531096,0.071644410491,0.654893755913,0.0229584276676,0.0301956981421,0.041523437947,0.0247242413461,0.109903238714
31,7,7,1,0.0621624849737,0.037451505661,0.0474499091506,0.073231652379,0.0761994868517,0.0779853612185,0.154640972614,0.470878571272,0.0519612543285,0.0451607108116,0.0605740137398,0.0418896563351,0.0487663932145,0.0344388671219,0.0607151575387,0.656493961811
32,1,1,1,3.0245322705e-05,0.346302837133,0.26369959116,0.217562794685,9.97245369945e-05,0.0548947267234,0.0618380382657,0.055572129786,0.0326226353645,0.692058265209,0.0582497268915,0.0208142995834,0.0230891257524,0.0427270419896,0.0245266016573,0.105912305415
33,2,2,1,0.308987349272,5.20563553437e-05,0.25741481781,0.258197247982,0.000426118611358,0.0567568093538,0.0605970956385,0.0575684942305,0.0460500791669,0.0702591240406,0.650171995163,0.0241919811815,0.0309194941074,0.0393293909729,0.0295200608671,0.109557889402
34,1,1,1,3.00144020002e-05,0.347196489573,0.267340689898,0.218822821975,0.000104348131572,0.0535099357367,0.0573010146618,0.0556947477162,0.0324065536261,0.696638703346,0.0592091716826,0.0210636667907,0.0237777922302,0.0393519327044,0.0232509467751,0.104301266372
35,1,1,1,3.39655125572e-05,0.348066568375,0.262375354767,0.214045494795,0.000145867918036,0.0562241747975,0.0626906752586,0.0564178340137,0.0333917699754,0.689456403255,0.0567063875496,0.0207688808441,0.0239424221218,0.0437397137284,0.0245095659047,0.107484892011
36,7,7,1,0.0702674090862,0.0394977554679,0.0644829720259,0.0793687924743,0.0733977332711,0.0807196125388,0.149380579591,0.442885130644,0.0536970756948,0.0547192543745,0.0768603160977,0.0399714186788,0.0567197725177,0.0354671552777,0.0601434484124,0.622421562672
37,4,4,1,0.081583917141,0.0551824569702,0.297293394804,2.18448240048e-05,0.292883038521,0.209573730826,2.35764218814e-05,0.0634380728006,0.0613425113261,0.0574589595199,0.0519561693072,0.0500087477267,0.657654941082,0.0089275976643,0.0167617201805,0.0958893895149
38,2,2,1,0.3091981709,4.87897887069e-05,0.269722700119,0.258665144444,0.000392276822822,0.0520219951868,0.0565736927092,0.0533771552145,0.0447036959231,0.0734944418073,0.660501599312,0.0220241416246,0.0323047451675,0.0353086777031,0.0296458806843,0.102016836405
39,3,3,1,0.0365317389369,0.0612217150629,2.26921620197e-05,0.338008582592,0.218278869987,0.293007284403,3.21054176311e-05,0.0528969317675,0.0599534325302,0.0618234500289,0.0365161374211,0.631181001663,0.0625901073217,0.0188504625112,0.0343201644719,0.0947652980685
40,5,5,1,0.0633906945586,0.0744380354881,0.062014002353,0.0300112459809,2.59958942479e-05,0.387731492519,0.382362484932,2.61276891251e-05,0.0715729892254,0.0853090360761,0.060403868556,0.0183586888015,0.0443034283817,0.627212882042,0.0413605645299,0.0514785796404
41,1,1,1,3.37450110237e-05,0.350743740797,0.264427483082,0.21585893631,0.000119329815789,0.0577791146934,0.0593850240111,0.0516526922584,0.0336001776159,0.695275485516,0.0573020912707,0.0218246858567,0.0246252827346,0.0438213907182,0.0234240870923,0.100126862526
42,2,2,1,0.306167393923,2.38664488279e-05,0.257316738367,0.25265070796,3.18713209708e-05,0.0608615465462,0.0633781403303,0.0595697276294,0.0445738136768,0.0701360404491,0.65021365881,0.0222835503519,0.0293923746794,0.0446525104344,0.0258435569704,0.112904444337
43,4,4,1,0.0808266326785,0.0565850175917,0.288190424442,2.41265588556e-05,0.299729675055,0.217644378543,2.71584049187e-05,0.0569725595415,0.0630244985223,0.0561539903283,0.0487060025334,0.0545536503196,0.660632789135,0.0103999469429,0.017599625513,0.0889294818044
44,4,4,1,0.0811114236712,0.0644187629223,0.295836001635,2.12067079701e-05,0.293430298567,0.209181934595,2.20920810534e-05,0.0559782870114,0.0672004520893,0.0635543912649,0.0481553934515,0.0501852110028,0.656761527061,0.00947197526693,0.0176355540752,0.0870355591178
45,6,6,1,0.0607648454607,0.0584489926696,0.0702262595296,0.161486670375,0.321394264698,2.84799007204e-05,0.327621519566,2.90161642624e-05,0.0597660243511,0.072070620954,0.0609151870012,0.0344048254192,0.0483890064061,0.0295075029135,0.65050137043,0.0444455295801
46,3,3,1,0.0358040034771,0.0735505372286,1.52094935402e-05,0.326932132244,0.222966596484,0.281258195639,1.5400488337e-05,0.0594579391181,0.0676225349307,0.0678446888924,0.0305902101099,0.617449820042,0.0638452619314,0.0157097056508,0.0346590429544,0.102278739214
47,5,5,1,0.0647256299853,0.0742776021361,0.0601870752871,0.0294493548572,2.30813948292e-05,0.390567839146,0.380746155977,2.31148696912e-05,0.0731130540371,0.083291657269,0.0600163377821,0.0188098866493,0.0441776998341,0.6289255023,0.0404359288514,0.0512299612164
48,5,5,1,0.0629723966122,0.0760447904468,0.0560911297798,0.0268896408379,3.1631305319e-05,0.39229631424,0.385641872883,3.2232292142e-05,0.0745720714331,0.0810280889273,0.0546856708825,0.0183803867549,0.0434635877609,0.63531935215,0.0404783897102,0.0520724803209
49,6,6,1,0.0569809041917,0.0642654374242,0.065878406167,0.158508971334,0.326118558645,2.85119313048e-05,0.328190177679,2.90507887257e-05,0.0619906298816,0.0743886828423,0.0533656403422,0.0353457033634,0.0477575212717,0.0294376220554,0.65314501524,0.0445691756904
50,0,0,1,0.389963716269,0.347273916006,0.000163212418556,0.00799646321684,0.0722908079624,0.0624496340752,0.0621445029974,0.0577176995575,0.675645112991,0.035721950233,0.01891756244,0.0300425961614,0.0482936054468,0.0372748039663,0.0409805625677,0.113123811781
51,4,4,1,0.0818285942078,0.0629904717207,0.295243948698,2.07084631256e-05,0.292658954859,0.211182817817,2.14882402361e-05,0.0560529567301,0.066812813282,0.06229570508,0.0489029996097,0.0506208129227,0.657119393349,0.00978703051805,0.0172791555524,0.0871821120381
52,1,1,1,3.39702492056e-05,0.347846418619,0.262795835733,0.216848760843,0.000164914454217,0.0546614490449,0.057574596256,0.060074031353,0.0331858098507,0.691290020943,0.0574281178415,0.02176611498,0.0240021795034,0.0392184145749,0.0228179190308,0.110291451216
53,5,5,1,0.0508271157742,0.0743804574013,0.0677498281002,0.0273012612015,3.67214779544e-05,0.389088630676,0.390575796366,4.01765973947e-05,0.0608097501099,0.0917918905616,0.0536213256419,0.0160389244556,0.0474989414215,0.635153949261,0.0422847643495,0.0528004355729
54,7,7,1,0.04402506724,0.0555215477943,0.0465223826468,0.058302924037,0.072461925447,0.0784396678209,0.162401527166,0.48232498765,0.0526370741427,0.0591301880777,0.0373671911657,0.0339207425714,0.0499489381909,0.0381694920361,0.0570456199348,0.671780765057
55,3,3,1,0.0359665490687,0.0673791021109,2.36227297137e-05,0.335677236319,0.215562611818,0.294781684875,4.23165365646e-05,0.0505667999387,0.0632045343518,0.0661596730351,0.0343410968781,0.62833917141,0.0624070651829,0.0198905412108,0.0338167510927,0.0918411016464
56,7,7,1,0.0510651245713,0.0472116172314,0.0496885254979,0.0620477572083,0.08460406214,0.0758959278464,0.152155980468,0.477330952883,0.0520796477795,0.0519578903913,0.0450642704964,0.0381232127547,0.0569322258234,0.0316525697708,0.0618307814002,0.662359416485
57,4,4,1,0.0822265222669,0.0579094700515,0.300135672092,3.09634087898e-05,0.288668006659,0.217022836208,4.92447652505e-05,0.0539572834969,0.0630277916789,0.0603069663048,0.052411723882,0.0506460219622,0.660265803337,0.0113376388326,0.0167889967561,0.085215061903
58,6,6,1,0.0591977275908,0.0603619627655,0.0726374089718,0.166817396879,0.322051048279,2.26946012845e-05,0.318888932467,2.28277895076e-05,0.0588710829616,0.0766494423151,0.0617590285838,0.0361765138805,0.0489398613572,0.0274555403739,0.646757245064,0.0433913581073
59,4,4,1,0.0818543061614,0.0645976215601,0.294255256653,2.4626551749e-05,0.294994443655,0.209775224328,2.78047991742e-05,0.0544707551599,0.0680190697312,0.0630370676517,0.0480652227998,0.050809212029,0.656879484653,0.00969013851136,0.0180841498077,0.0854156389832
60,3,3,1,0.036993380636,0.0693995952606,1.35125219458e-05,0.329779982567,0.224227577448,0.279656559229,1.35460350066e-05,0.0599159784615,0.0661939457059,0.0649006664753,0.0325760394335,0.619513034821,0.063476100564,0.0152176329866,0.0352836363018,0.102838985622
61,0,0,1,0.380046397448,0.340119659901,0.000144660734804,0.00786229036748,0.0935136377811,0.0574492625892,0.0611561350524,0.0597080141306,0.664053440094,0.0324655473232,0.0159635990858,0.0334844961762,0.055957544595,0.0303171183914,0.0513053834438,0.116452910006
62,7,7,1,0.0470456555486,0.0493374913931,0.0452169291675,0.0588039271533,0.0751234591007,0.0786385834217,0.163534447551,0.482299476862,0.0515659153461,0.0527299493551,0.0402567200363,0.0350730158389,0.0503641217947,0.0380844175816,0.0589384883642,0.672987341881
63,0,0,1,0.382116138935,0.333643645048,0.000100756842585,0.00590862846002,0.0816061347723,0.062506698072,0.0676965937018,0.0664214268327,0.661702394485,0.0302379913628,0.0162299834192,0.028973415494,0.0530617944896,0.0372799038887,0.0452488102019,0.127265736461
64,2,2,1,0.303292602301,2.56660114246e-05,0.261844485998,0.24916601181,3.70158195437e-05,0.0607583969831,0.0641020610929,0.0607738271356,0.0435546413064,0.071067430079,0.648279070854,0.021104330197,0.0306611601263,0.0447976104915,0.0258443858474,0.114691317081
65,1,1,1,3.04736495309e-05,0.345417380333,0.265129983425,0.216005712748,0.000111331821245,0.0560599006712,0.0621687322855,0.0550764501095,0.0324223339558,0.691087663174,0.0582816526294,0.0207360722125,0.0238862708211,0.0436795502901,0.0244206059724,0.105485856533
66,7,7,1,0.0381940603256,0.0600215829909,0.0407581813633,0.0617910176516,0.0818459540606,0.076227158308,0.163404926658,0.477757126093,0.0521770380437,0.0611072517931,0.0303178783506,0.0393140949309,0.0482268109918,0.0358669012785,0.0642000287771,0.6687900424
67,3,3,1,0.0415039807558,0.0638983249664,1.64652701642e-05,0.335457772017,0.219609156251,0.285308837891,1.69414179254e-05,0.0541885085404,0.06649979949,0.0608607009053,0.0379884205759,0.624343395233,0.0625134184957,0.017070600763,0.034887176007,0.0958363935351
68,2,2,1,0.30211853981,3.14129465551e-05,0.260836541653,0.245947673917,9.11991446628e-05,0.0609503872693,0.0615392141044,0.0684849694371,0.0437392368913,0.0701937824488,0.642523944378,0.0215360876173,0.0320136584342,0.0419103428721,0.0242477152497,0.123835213482
69,7,7,1,0.0517760999501,0.0525543875992,0.0489489585161,0.0628406479955,0.0775602087379,0.078249424696,0.160210981965,0.467859327793,0.0558242276311,0.0564574189484,0.0446406602859,0.0365323647857,0.0528043843806,0.0368915423751,0.0612859874964,0.655563414097
70,7,7,1,0.0499128177762,0.0526302941144,0.0520202331245,0.0657244771719,0.0695559382439,0.0825979635119,0.159297987819,0.468260347843,0.052905973047,0.0611579604447,0.0474826917052,0.0364511571825,0.0509747900069,0.0398976318538,0.0559353493154,0.65519452095
71,6,6,1,0.0621778741479,0.0590865574777,0.0736692100763,0.164541453123,0.319785267115,1.98110828933e-05,0.320700079203,1.98261295736e-05,0.060100607574,0.074695289135,0.0640987157822,0.0346408858895,0.0494223535061,0.0279949866235,0.645697772503,0.0433494262397
72,2,2,1,0.304998904467,2.53462530964e-05,0.260400444269,0.254099518061,3.72770227841e-05,0.0603803396225,0.0606257542968,0.059432297945,0.0439003221691,0.0714229941368,0.652380168438,0.0226233061403,0.0300857536495,0.0427735447884,0.0251138843596,0.111700035632
73,7,7,1,0.0478803962469,0.0462454259396,0.0537625849247,0.066677287221,0.0728032812476,0.0813537836075,0.161241412163,0.470035821199,0.0470415651798,0.0578433908522,0.0492871291935,0.0366503633559,0.0524063780904,0.0390667058527,0.0589702427387,0.658734202385
74,4,4,1,0.0842930451035,0.0635180845857,0.291671991348,1.95636293938e-05,0.29708302021,0.209785699844,1.99310252356e-05,0.0536086820066,0.0693468600512,0.0607575513422,0.0487354546785,0.051407545805,0.657539129257,0.00958617869765,0.0183124225587,0.0843149647117
75,7,7,1,0.0535580068827,0.0481878891587,0.0530059859157,0.0661141574383,0.0757945924997,0.078908495605,0.16172657907,0.462704330683,0.0527694933116,0.0562595687807,0.0507816895843,0.0362794175744,0.0532426349819,0.0379891805351,0.0619886703789,0.65068936348
76,3,3,1,0.0525737330317,0.0420731008053,2.25672774832e-05,0.353975296021,0.210788652301,0.283241719007,2.8213558835e-05,0.0572966895998,0.0595001913607,0.045752428472,0.0567094236612,0.62990707159,0.0572013743222,0.0168174933642,0.0343014858663,0.0998105555773
77,6,6,1,0.0613002553582,0.0597351193428,0.0777953118086,0.16723459959,0.316183507442,1.79870894499e-05,0.317715167999,1.79926300916e-05,0.0586499497294,0.0785949230194,0.0662874877453,0.0342024080455,0.0500460192561,0.0275162104517,0.64179033041,0.0429125837982
78,1,1,1,3.31667870341e-05,0.34581887722,0.264725357294,0.217732653022,0.000160397292348,0.0565644241869,0.0593213029206,0.0556437708437,0.0325575433671,0.691576361656,0.0583905652165,0.0219981782138,0.0244315229356,0.0420237593353,0.0236507300287,0.105371341109
79,3,3,1,0.0408452749252,0.0671468004584,1.47537521116e-05,0.330307096243,0.221851289272,0.282234221697,1.48740346049e-05,0.057585708797,0.0683453977108,0.0621536076069,0.0356494896114,0.619498729706,0.0634940937161,0.0160678140819,0.0348242931068,0.0999666303396
80,6,6,1,0.0632364153862,0.0578377917409,0.0723048001528,0.164472818375,0.321766853333,2.03532108571e-05,0.320340543985,2.03777635761e-05,0.0604356452823,0.0724962875247,0.0644087716937,0.0352295190096,0.0493407174945,0.027800662443,0.646903991699,0.0433843992651
81,3,3,1,0.030425325036,0.072736389935,2.13254370465e-05,0.333716511726,0.219496056437,0.28256469965,2.54304741247e-05,0.0610142536461,0.0611079670489,0.0716169178486,0.0290819834918,0.622113347054,0.0613762922585,0.0160482116044,0.0342072956264,0.104448027909
82,1,1,1,3.4974902519e-05,0.351092487574,0.263470172882,0.219790920615,0.000162422948051,0.0552451759577,0.0600262992084,0.0501776412129,0.0336214862764,0.696965813637,0.057816516608,0.0219811666757,0.0235432162881,0.0426144078374,0.0251676607877,0.0982897207141
83,4,4,1,0.0847391113639,0.0692692697048,0.29025170207,2.59269454546e-05,0.32220697403,0.195583939552,4.07675943279e-05,0.0378823280334,0.0742347836494,0.0622116178274,0.0448296330869,0.0517529323697,0.666540503502,0.00816803798079,0.0267782267183,0.0654841959476
84,1,1,1,4.54682121926e-05,0.350478500128,0.256352066994,0.201865270734,0.000288195995381,0.0678279474378,0.0680939108133,0.0550486035645,0.035421140492,0.676417768002,0.0518672242761,0.022060893476,0.0277236122638,0.054004970938,0.0238484889269,0.108655929565
85,7,7,1,0.0694994032383,0.0290557090193,0.0770922079682,0.0809989348054,0.0692414045334,0.085835441947,0.148876473308,0.439400374889,0.0425121299922,0.0525847636163,0.0909789502621,0.037980787456,0.0621176920831,0.0382849536836,0.0569690279663,0.618571639061
86,6,6,1,0.0758401975036,0.0580177158117,0.0619265921414,0.159857675433,0.321644932032,2.55670438492e-05,0.322661548853,2.58147865679e-05,0.0724978297949,0.0622661411762,0.065349906683,0.036115270108,0.0460421517491,0.0286686532199,0.645266830921,0.0437932796776
87,6,6,1,0.0653052255511,0.0599020309746,0.0657593309879,0.1663338691,0.323837935925,2.2720090783e-05,0.318816006184,2.28353710554e-05,0.0647322237492,0.0703383386135,0.062134642154,0.0379018448293,0.0465802997351,0.0274223349988,0.647469818592,0.0434205159545
88,0,0,1,0.385355174541,0.332240998745,0.00012836654787,0.00749629223719,0.0862863212824,0.0619641058147,0.0640146657825,0.0625140741467,0.661772787571,0.0306740552187,0.0176399145275,0.0324741154909,0.0542133823037,0.0346935503185,0.0473443120718,0.121187858284
89,5,5,1,0.0659924894571,0.0754913017154,0.0592702999711,0.0254866667092,2.55253326031e-05,0.3900578022,0.383650332689,2.55734030361e-05,0.0759638920426,0.0804890096188,0.0571605525911,0.0167855452746,0.0456875413656,0.632536828518,0.0399118848145,0.0514647699893
90,4,4,1,0.0782788321376,0.0650712549686,0.303656846285,2.34631115745e-05,0.288754373789,0.20972892642,2.54272836173e-05,0.0544609501958,0.0646595731378,0.0670942813158,0.048599075526,0.0485431961715,0.658861339092,0.00992523413152,0.0171682853252,0.0851489752531
91,2,2,1,0.301797807217,2.72578909062e-05,0.258723258972,0.249044939876,4.92118379043e-05,0.0617329217494,0.0646978244185,0.0639267265797,0.0435376390815,0.0704434812069,0.644089698792,0.0217265468091,0.0304078813642,0.0450343377888,0.0255825482309,0.11917784065
92,1,1,1,3.56684868166e-05,0.348151475191,0.259048342705,0.221694514155,0.000176934350748,0.055425517261,0.0564182065427,0.0590492747724,0.0333882197738,0.691677212715,0.0576823838055,0.023641269654,0.0231266468763,0.0390157029033,0.0227463915944,0.108722135425
93,4,4,1,0.0835181623697,0.0634410753846,0.28607878089,1.93966170627e-05,0.298022627831,0.209900066257,1.98801280931e-05,0.0589999817312,0.0695097595453,0.0595822781324,0.0472261309624,0.0524920672178,0.653510987759,0.00910747237504,0.0177926458418,0.0907787084579
94,7,7,1,0.0571591034532,0.0528992637992,0.0662214234471,0.0696017369628,0.0511628389359,0.0803222432733,0.162821307778,0.459812045097,0.0533989332616,0.0710871443152,0.0639072805643,0.0277094561607,0.0469899065793,0.0440371744335,0.0492047034204,0.64366543293
95,3,3,1,0.0386086702347,0.0679070129991,1.71827123268e-05,0.329676985741,0.222063973546,0.286627024412,1.79845956154e-05,0.0550811849535,0.0667073950171,0.0635276436806,0.0341280177236,0.622410476208,0.0643045902252,0.017143888399,0.034720942378,0.0970569550991
96,7,7,1,0.0478794164956,0.0589531436563,0.0558002591133,0.0688919574022,0.0680187866092,0.0737146958709,0.165016964078,0.461724787951,0.0538141392171,0.0701611191034,0.0472910143435,0.0326164774597,0.0477817542851,0.037888340652,0.0613919794559,0.649055182934
97,4,4,1,0.0816742926836,0.0593024976552,0.288961857557,2.76188784483e-05,0.310305029154,0.214022427797,4.69742772111e-05,0.0456593371928,0.0655336976051,0.0571700893342,0.0474597997963,0.0550100468099,0.667177975178,0.0106489975005,0.0213293824345,0.0756699815392
98,4,4,1,0.0857676938176,0.0549342148006,0.294277578592,2.42796159e-05,0.295109242201,0.210599005222,2.82400542346e-05,0.0592597723007,0.0642058551311,0.0553764514625,0.0532677955925,0.0509182661772,0.658189415932,0.00937792193145,0.0174942854792,0.0911700204015
99,4,4,1,0.0765907019377,0.070873066783,0.298059284687,3.11795411108e-05,0.287173867226,0.212679043412,5.24077222508e-05,0.0545404367149,0.067666426301,0.0705696940422,0.0451969429851,0.049800824374,0.653354644775,0.0107425488532,0.0169719215482,0.0856969505548
100,2,2,1,0.301224440336,3.16706318699e-05,0.261650532484,0.245851010084,8.90125666047e-05,0.063442863524,0.0616488978267,0.0660615488887,0.0434173047543,0.0705416873097,0.642307758331,0.0221534073353,0.0328091681004,0.04379497841,0.0239715352654,0.121004149318
101,5,5,1,0.0617873705924,0.0762888118625,0.0637891069055,0.0267855357379,2.37259573623e-05,0.389111787081,0.38218998909,2.37467393163e-05,0.0716291069984,0.0861534550786,0.0575332418084,0.0166315957904,0.0468809194863,0.629718184471,0.0401945486665,0.051258996129
102,4,4,1,0.0863266214728,0.0637284368277,0.281008660793,2.85567839455e-05,0.309056967497,0.212418854237,4.65069679194e-05,0.047385469079,0.0724648535252,0.0571725964546,0.0466302968562,0.0555232614279,0.659174859524,0.0103219933808,0.0210363045335,0.0776758641005
