sample_index,label,prediction,correct,measured_output_power_0,measured_output_power_1,measured_output_power_2,measured_output_power_3,measured_output_power_4,measured_output_power_5,measured_output_power_6,measured_output_power_7,measured_output_power_sum
225,1,1,1,1.6466e-07,6.059221e-05,4.333339e-05,2.907269e-05,1.255787e-06,7.459598e-06,6.613733e-06,4.885319e-06,0.000153377387
226,4,4,1,2.926298e-05,2.173223e-05,8.956286e-05,5.99185e-05,9.185236e-05,6.648312e-05,1.043246e-06,1.847343e-05,0.00037832872599999996
227,1,1,1,1.617703e-07,5.82842e-05,4.467905e-05,2.828665e-05,1.241708e-06,7.715455e-06,7.134253e-06,5.021711e-06,0.0001525247973
228,2,2,1,5.433797e-05,9.873501e-07,4.27148e-05,3.49644e-05,1.407124e-06,8.87839e-06,7.513121e-06,5.346298e-06,0.0001561494531
229,1,1,1,1.683418e-07,6.133517e-05,3.709131e-05,3.806712e-05,1.514613e-06,8.188537e-06,8.724541e-06,5.5418e-06,0.00016063143280000002
230,2,2,1,5.511276e-05,1.027428e-06,4.121909e-05,3.846982e-05,1.471904e-06,8.202937e-06,6.334722e-06,5.391725e-06,0.000157230386
231,7,7,1,1.53759e-06,1.953847e-05,1.34317e-05,1.116482e-05,4.445164e-06,9.22471e-06,1.298507e-05,3.816146e-05,0.000110488984
232,5,5,1,6.382729e-06,1.392499e-05,6.834345e-06,2.941329e-06,6.135309e-07,4.780477e-05,4.076464e-05,1.066458e-06,0.00012033279189999999
233,2,2,1,5.308275e-05,1.033892e-06,3.929231e-05,3.852716e-05,1.475748e-06,8.283264e-06,7.877958e-06,5.484179e-06,0.00015505726100000002
234,6,6,1,1.056272e-05,8.015114e-06,7.20154e-06,2.61056e-05,4.393208e-05,3.383019e-07,3.642088e-05,9.839166e-07,0.0001335601525
235,4,4,1,2.66403e-05,2.054891e-05,8.113546e-05,5.460319e-05,7.688049e-05,5.934316e-05,9.695477e-07,1.602973e-05,0.00033615078769999997
236,1,1,1,1.616702e-07,5.845401e-05,4.303912e-05,2.891999e-05,1.248664e-06,7.587801e-06,6.842585e-06,5.27909e-06,0.0001515329302
237,5,5,1,6.450307e-06,1.239356e-05,7.013937e-06,3.088627e-06,6.268653e-07,4.723396e-05,4.098281e-05,1.058422e-06,0.0001188484883
238,2,2,1,5.437528e-05,1.000414e-06,4.220697e-05,3.663404e-05,1.434833e-06,8.607638e-06,6.998938e-06,5.166138e-06,0.000156424251
239,2,2,1,5.473913e-05,9.665807e-07,4.520949e-05,3.566353e-05,1.420377e-06,8.71191e-06,6.568839e-06,5.084346e-06,0.00015836420270000002
240,0,0,1,7.130569e-05,5.684818e-05,1.47472e-06,1.34428e-06,1.354825e-05,8.591392e-06,6.382424e-06,4.03111e-06,0.000163526046
241,4,4,1,2.900481e-05,2.547321e-05,9.34519e-05,6.243924e-05,9.51092e-05,7.113267e-05,1.110147e-06,1.572953e-05,0.00039345070700000004
242,0,0,1,7.023117e-05,5.58005e-05,1.604227e-06,8.143188e-07,1.263824e-05,8.492559e-06,7.094787e-06,5.525357e-06,0.0001622011588
243,0,0,1,6.904745e-05,5.523968e-05,1.395861e-06,1.719648e-06,1.447403e-05,8.009893e-06,7.438146e-06,4.979499e-06,0.000162304207
244,2,2,1,5.361141e-05,1.001269e-06,4.166937e-05,3.865389e-05,1.534861e-06,9.975221e-06,6.347295e-06,4.03187e-06,0.000156825186
245,4,4,1,2.48388e-05,1.670808e-05,7.086743e-05,4.842159e-05,7.082362e-05,5.262983e-05,9.357358e-07,1.171874e-05,0.00029694382580000003
246,7,7,1,4.852514e-06,6.298947e-06,4.133555e-06,9.719081e-06,8.046426e-06,6.527398e-06,1.593109e-05,4.245494e-05,9.796395099999999e-05
247,1,1,1,1.619327e-07,5.954318e-05,4.54326e-05,2.796028e-05,1.222101e-06,7.455046e-06,7.112069e-06,4.519695e-06,0.0001534069037
248,2,2,1,5.385308e-05,9.927826e-07,4.173634e-05,3.542614e-05,1.401346e-06,8.60609e-06,7.358305e-06,6.047138e-06,0.0001554212216
249,4,4,1,1.709478e-05,1.185126e-05,4.912505e-05,3.485486e-05,5.004936e-05,3.518302e-05,7.705935e-07,7.917387e-06,0.00020684631049999998
250,0,0,1,7.164777e-05,5.550461e-05,1.468514e-06,1.272682e-06,1.360487e-05,8.633881e-06,7.322563e-06,3.852136e-06,0.00016330702600000002
251,2,2,1,5.54382e-05,1.013333e-06,4.186864e-05,3.750901e-05,1.454504e-06,8.584486e-06,6.746759e-06,4.757052e-06,0.00015737198399999998
252,7,7,1,4.937065e-06,6.081299e-06,3.974264e-06,1.021242e-05,8.692953e-06,7.149997e-06,1.575458e-05,4.162443e-05,9.8427008e-05
253,4,4,1,1.991149e-05,1.582455e-05,5.988832e-05,4.168832e-05,5.995216e-05,4.400092e-05,8.411595e-07,1.044575e-05,0.0002525526695
254,3,3,1,7.041815e-06,9.713991e-06,1.48002e-05,5.096367e-05,3.324535e-05,4.456304e-05,7.324714e-07,5.034847e-06,0.0001660953844
255,3,3,1,6.620898e-06,1.056889e-05,1.459115e-05,5.077038e-05,3.503023e-05,4.234927e-05,6.87437e-07,6.882254e-06,0.00016750050899999998
256,0,0,1,7.167249e-05,5.687117e-05,1.621057e-06,8.268583e-07,1.277729e-05,8.003706e-06,6.880835e-06,4.573368e-06,0.0001632267743
257,0,0,1,7.056636e-05,5.831207e-05,1.509093e-06,1.265695e-06,1.219869e-05,7.46995e-06,6.233615e-06,5.284922e-06,0.00016284039499999997
258,3,3,1,6.232533e-06,1.028162e-05,1.422794e-05,4.958915e-05,3.350986e-05,4.294435e-05,7.114959e-07,5.200337e-06,0.0001626972859
259,1,1,1,1.61403e-07,5.85999e-05,4.274827e-05,2.935432e-05,1.260324e-06,7.629769e-06,7.667387e-06,4.403113e-06,0.000151824486
260,6,6,1,1.054309e-05,8.137497e-06,7.506429e-06,2.667892e-05,4.366532e-05,3.427967e-07,3.61355e-05,9.819125e-07,0.00013399146520000002
261,5,5,1,6.961038e-06,7.687058e-06,7.359233e-06,3.605839e-06,6.853929e-07,4.934671e-05,3.874774e-05,1.038463e-06,0.00011543147389999998
262,2,2,1,4.889629e-05,1.079914e-06,3.324056e-05,4.188109e-05,1.574688e-06,8.973633e-06,8.690015e-06,7.709387e-06,0.00015204557699999998
263,5,5,1,6.984308e-06,1.521733e-05,5.455036e-06,3.566372e-06,6.780842e-07,4.811867e-05,4.032164e-05,1.062996e-06,0.00012140443620000001
264,2,7,0,1.085916e-05,4.719928e-07,1.560282e-05,1.543117e-05,5.212832e-06,9.34036e-06,1.450332e-05,3.370517e-05,0.00010512682480000001
265,3,3,1,8.175532e-06,1.24991e-05,1.534919e-05,5.31465e-05,3.093843e-05,5.073445e-05,8.076356e-07,3.289811e-06,0.0001749406486
266,0,0,1,6.976782e-05,5.568322e-05,1.298011e-06,3.349579e-06,8.905711e-06,1.03135e-05,7.34583e-06,5.047561e-06,0.00016171123200000003
267,4,4,1,2.846765e-05,1.804119e-05,8.160401e-05,5.50453e-05,8.597377e-05,6.179747e-05,1.014736e-06,1.430843e-05,0.00034625255599999996
268,2,2,1,2.051888e-05,5.071205e-07,5.750615e-05,4.147428e-05,1.366906e-06,4.765021e-06,2.082013e-05,1.39491e-06,0.00014835339749999998
269,0,0,1,7.073231e-05,5.687806e-05,1.486881e-06,1.2922e-06,1.313879e-05,7.622304e-06,6.383291e-06,5.187481e-06,0.000162721317
270,7,7,1,4.738636e-06,9.02394e-06,4.159846e-06,1.015813e-05,8.915989e-06,7.580666e-06,1.532922e-05,4.051825e-05,0.000100424677
271,1,1,1,1.62025e-07,5.908819e-05,4.334559e-05,2.875805e-05,1.231761e-06,7.456935e-06,7.137227e-06,4.851827e-06,0.000152031605
272,1,1,1,1.6147e-07,5.851533e-05,4.362097e-05,2.872915e-05,1.2416e-06,7.600996e-06,7.315758e-06,4.6564e-06,0.000151841674
273,2,2,1,5.342245e-05,9.837653e-07,4.160337e-05,3.589059e-05,1.40062e-06,8.20972e-06,7.094508e-06,6.373757e-06,0.0001549787803
274,1,1,1,1.618375e-07,5.87408e-05,4.283703e-05,2.910067e-05,1.243674e-06,7.449691e-06,6.9214e-06,5.016557e-06,0.0001514716595
275,5,5,1,6.651337e-06,1.467944e-05,5.819692e-06,3.427533e-06,6.665587e-07,4.82625e-05,4.01253e-05,1.061174e-06,0.00012069353469999999
276,3,3,1,6.508062e-06,1.051192e-05,1.394781e-05,4.905169e-05,3.465329e-05,4.159975e-05,6.801241e-07,6.704739e-06,0.0001636573851
277,3,3,1,1.841649e-05,2.437159e-05,1.059089e-05,4.268089e-05,3.562833e-05,2.68936e-05,6.506488e-07,1.90856e-06,0.0001611409988
278,7,7,1,5.028836e-06,4.970716e-06,7.332186e-06,6.238301e-06,8.032292e-06,7.372267e-06,1.552873e-05,4.255426e-05,9.7057588e-05
279,6,6,1,1.364842e-05,7.449108e-06,7.48438e-06,2.450417e-05,4.337936e-05,3.364735e-07,3.690469e-05,9.87758e-07,0.0001346943595
280,5,5,1,4.885985e-06,3.766521e-06,2.304365e-06,1.029836e-05,1.13813e-06,5.626248e-05,3.699564e-05,1.034669e-06,0.00011668614999999998
281,6,6,1,7.538042e-06,1.652498e-05,7.256163e-06,2.200463e-05,4.035537e-05,3.11281e-07,4.045873e-05,1.024993e-06,0.00013547418900000001
282,1,1,1,1.603129e-07,5.488862e-05,4.046999e-05,3.180379e-05,1.31657e-06,7.445856e-06,7.635347e-06,5.969877e-06,0.00014969036290000002
283,3,3,1,6.563905e-06,1.133943e-05,1.344273e-05,4.789444e-05,3.473394e-05,4.096812e-05,6.835701e-07,6.03421e-06,0.0001616603451
284,1,1,1,1.572848e-07,5.847901e-05,4.034066e-05,2.538318e-05,1.146132e-06,7.604459e-06,6.82528e-06,5.125693e-06,0.0001450616988
285,0,0,1,7.064096e-05,5.70919e-05,1.395314e-06,1.864249e-06,1.298754e-05,7.484571e-06,6.378727e-06,4.909677e-06,0.000162752938
286,5,5,1,6.10593e-06,1.195587e-05,6.713009e-06,3.511989e-06,6.655836e-07,4.78475e-05,4.051557e-05,1.062117e-06,0.00011837756859999999
287,1,1,1,1.616472e-07,5.852127e-05,4.269059e-05,2.904226e-05,1.241327e-06,7.235721e-06,7.148902e-06,5.183639e-06,0.0001512253562
288,3,3,1,5.029284e-06,1.041291e-05,1.317273e-05,4.67225e-05,3.39366e-05,3.779667e-05,6.382783e-07,7.095481e-06,0.0001548044533
289,1,1,1,1.619316e-07,5.93215e-05,4.514997e-05,2.754286e-05,1.21052e-06,7.681405e-06,7.293678e-06,4.49253e-06,0.0001528543946
290,5,5,1,6.632395e-06,1.470617e-05,6.945545e-06,2.907197e-06,6.112097e-07,4.733037e-05,4.050289e-05,1.066722e-06,0.0001207024987
291,5,5,1,6.70387e-06,1.521158e-05,4.419337e-06,4.212506e-06,7.336403e-07,4.915332e-05,4.011159e-05,1.06597e-06,0.00012161181329999999
292,6,6,1,8.645056e-06,6.422116e-06,7.998737e-06,2.570242e-05,4.464104e-05,3.4956e-07,3.560009e-05,9.762091e-07,0.00013033522810000002
294,5,5,1,6.37543e-06,1.476995e-05,8.67512e-06,2.726951e-06,5.836565e-07,4.733835e-05,4.048141e-05,1.060456e-06,0.0001220113235
296,7,7,1,4.135868e-06,7.119287e-06,1.083218e-05,8.127648e-06,6.533267e-06,1.005794e-05,1.57438e-05,3.616211e-05,9.871209999999999e-05
297,4,4,1,1.74649e-05,1.79e-05,5.836741e-05,4.080295e-05,5.615759e-05,4.234842e-05,7.908426e-07,1.17831e-05,0.0002456152126
298,6,6,1,8.608812e-06,7.602443e-06,8.629494e-06,2.600907e-05,4.421648e-05,3.506686e-07,3.519398e-05,9.78633e-07,0.0001315895806
299,2,2,1,5.290571e-05,9.6803e-07,4.124479e-05,3.282196e-05,1.349796e-06,9.202999e-06,7.141712e-06,7.532342e-06,0.000153167339
300,2,2,1,5.547882e-05,1.008103e-06,4.149599e-05,3.802564e-05,1.438993e-06,7.811738e-06,7.192364e-06,4.451232e-06,0.00015690288
301,5,5,1,6.541144e-06,1.490123e-05,6.929369e-06,2.905084e-06,6.147943e-07,4.744074e-05,4.016077e-05,1.060599e-06,0.0001205537303
302,0,0,1,7.145935e-05,5.737364e-05,1.399195e-06,1.834848e-06,1.335886e-05,6.651306e-06,5.090014e-06,5.065252e-06,0.000162232465
303,6,6,1,1.401125e-05,7.70047e-06,7.739098e-06,2.591602e-05,4.369569e-05,3.46284e-07,3.557498e-05,9.785447e-07,0.00013596233670000002
304,5,5,1,6.808238e-06,1.505313e-05,6.406342e-06,3.324997e-06,6.517179e-07,4.739869e-05,4.028943e-05,1.061888e-06,0.00012099443289999999
305,6,6,1,9.551203e-06,7.695849e-06,7.725052e-06,2.626821e-05,4.304781e-05,3.382439e-07,3.631874e-05,9.842989e-07,0.0001319294068
306,3,3,1,7.372195e-06,9.284716e-06,1.473806e-05,5.08929e-05,3.519657e-05,4.197654e-05,6.718556e-07,7.143284e-06,0.00016727612060000001
307,7,7,1,4.542541e-06,3.810047e-06,4.283997e-06,1.007325e-05,8.578289e-06,7.471772e-06,1.553628e-05,4.163945e-05,9.5935626e-05
308,2,2,1,5.395854e-05,9.672078e-07,4.246412e-05,3.477753e-05,1.375902e-06,8.538894e-06,6.926406e-06,6.144303e-06,0.0001551529028
309,0,0,1,6.968559e-05,5.601349e-05,1.433142e-06,1.446598e-06,1.211146e-05,9.219259e-06,7.516618e-06,4.13784e-06,0.000161563997
310,5,5,1,6.181221e-06,1.312272e-05,6.208298e-06,3.504158e-06,6.714387e-07,4.798127e-05,4.008071e-05,1.058893e-06,0.0001188087087
311,4,4,1,2.758544e-05,1.710976e-05,7.834897e-05,5.298362e-05,7.922383e-05,5.83475e-05,9.467918e-07,1.599643e-05,0.00033054234180000005
314,4,4,1,1.906438e-05,1.207026e-05,5.292209e-05,3.723224e-05,5.406517e-05,3.843e-05,7.683622e-07,1.015962e-05,0.0002247121222
315,0,0,1,6.823152e-05,5.49243e-05,1.369857e-06,1.711287e-06,1.150557e-05,1.172746e-05,8.837776e-06,2.463235e-06,0.00016077100500000002
316,3,3,1,5.012669e-06,1.270503e-05,1.288483e-05,4.641046e-05,3.111012e-05,3.869594e-05,6.105784e-07,9.476777e-06,0.0001569064044
317,3,3,1,6.217956e-06,1.223766e-05,1.463051e-05,5.146351e-05,3.663741e-05,4.387262e-05,6.814978e-07,7.6816e-06,0.00017342276379999998
318,7,7,1,3.614977e-06,4.465263e-06,4.278933e-06,9.809822e-06,8.819471e-06,7.801676e-06,1.533475e-05,4.124093e-05,9.5365822e-05
319,6,6,1,1.0345e-05,7.571132e-06,8.123001e-06,2.630513e-05,4.423611e-05,3.507935e-07,3.518381e-05,9.738095e-07,0.00013308878600000001
321,6,6,1,1.049856e-05,8.109309e-06,7.112631e-06,2.563913e-05,4.390052e-05,3.431149e-07,3.628807e-05,9.82878e-07,0.00013287421289999999
322,2,2,1,5.111719e-05,1.007155e-06,3.932696e-05,3.9622e-05,1.514936e-06,8.79025e-06,7.526925e-06,5.666562e-06,0.000154571978
324,2,2,1,5.362639e-05,9.935019e-07,4.072462e-05,3.743828e-05,1.454544e-06,8.812568e-06,7.478153e-06,4.771453e-06,0.0001552995099
325,6,6,1,1.038211e-05,8.016144e-06,7.905876e-06,2.692565e-05,4.404449e-05,3.522794e-07,3.499452e-05,9.77087e-07,0.0001335981564
327,5,5,1,6.918476e-06,1.398683e-05,4.184789e-06,4.345734e-06,7.320647e-07,4.702488e-05,4.162396e-05,1.073923e-06,0.0001198906567
328,2,2,1,5.297942e-05,1.076945e-06,3.518936e-05,4.217657e-05,1.570196e-06,8.647929e-06,6.807446e-06,5.495367e-06,0.00015394323300000002
329,5,5,1,6.682342e-06,1.284169e-05,6.439001e-06,3.128918e-06,6.399245e-07,4.771622e-05,4.047502e-05,1.057149e-06,0.0001189802645
330,4,4,1,2.169922e-05,1.432667e-05,6.640923e-05,4.551802e-05,6.656224e-05,4.81492e-05,8.549818e-07,1.310826e-05,0.0002766278218
331,4,4,1,1.200371e-05,1.182671e-05,4.108117e-05,2.988615e-05,4.235134e-05,2.994416e-05,7.543931e-07,3.464947e-06,0.0001713125801
332,2,2,1,5.144322e-05,9.614123e-07,4.128071e-05,3.468701e-05,1.407456e-06,9.641218e-06,7.928777e-06,5.992724e-06,0.0001533425273
333,3,3,1,6.800663e-06,1.177379e-05,1.470798e-05,5.154935e-05,3.521511e-05,4.486373e-05,7.008022e-07,6.742467e-06,0.0001723538922
334,2,2,1,5.107604e-05,9.909903e-07,3.935536e-05,3.630741e-05,1.410148e-06,8.16023e-06,7.225918e-06,7.740195e-06,0.00015226629129999999
335,4,4,1,2.177925e-05,2.243439e-05,6.477654e-05,4.52248e-05,6.67366e-05,5.190776e-05,9.216114e-07,9.938725e-06,0.0002837196764
336,5,5,1,6.7176e-06,1.337869e-05,6.00866e-06,3.572275e-06,6.739457e-07,4.740206e-05,4.047382e-05,1.060399e-06,0.0001192874497
337,0,0,1,7.10039e-05,5.594822e-05,1.538278e-06,1.005147e-06,1.240301e-05,8.201708e-06,6.860709e-06,4.833273e-06,0.00016179424499999999
338,3,3,1,6.516165e-06,1.077144e-05,1.397469e-05,4.936662e-05,3.460127e-05,4.177439e-05,6.825254e-07,6.014736e-06,0.00016370183639999997
340,7,7,1,4.233477e-06,4.066516e-06,4.140691e-06,9.799999e-06,9.138219e-06,7.705162e-06,1.532758e-05,4.12865e-05,9.5698144e-05
341,7,7,1,2.81696e-05,9.417503e-07,1.021199e-05,7.161244e-06,8.557938e-06,7.872543e-06,1.487634e-05,3.856582e-05,0.0001163572253
342,5,5,1,6.292772e-06,1.246149e-05,5.054166e-06,4.030845e-06,7.176532e-07,4.865608e-05,4.020259e-05,1.059106e-06,0.0001184747022
343,7,7,1,2.820579e-06,4.883351e-06,3.187131e-06,1.021901e-05,9.680616e-06,8.028218e-06,1.547522e-05,4.149409e-05,9.5788215e-05
344,7,7,1,4.322791e-06,4.358929e-06,4.245386e-06,9.731642e-06,9.595123e-06,8.035244e-06,1.528522e-05,4.064665e-05,9.622098499999999e-05
346,2,2,1,6.550068e-05,4.091366e-07,8.523802e-05,1.427281e-05,7.807409e-07,5.701239e-06,3.24579e-06,2.408972e-06,0.0001775573885
348,4,4,1,1.772414e-05,1.227879e-05,5.105662e-05,3.612426e-05,5.247184e-05,3.775034e-05,7.541557e-07,1.002191e-05,0.00021818205569999998
349,2,2,1,4.927152e-05,9.250751e-07,4.155978e-05,3.163748e-05,1.332277e-06,9.69142e-06,9.247197e-06,7.231001e-06,0.0001508957501
350,2,2,1,5.035059e-05,1.103439e-06,3.294067e-05,4.537652e-05,1.647979e-06,8.724659e-06,8.985521e-06,6.929783e-06,0.000156059161
351,0,0,1,6.974583e-05,5.525896e-05,1.466932e-06,1.291683e-06,1.351743e-05,8.20132e-06,7.165255e-06,4.805816e-06,0.000161453226
352,4,4,1,2.854314e-05,1.626715e-05,8.207579e-05,5.516673e-05,8.547551e-05,5.762988e-05,9.500836e-07,1.567536e-05,0.0003417836436
354,4,4,1,1.699157e-05,1.209539e-05,4.653525e-05,3.335584e-05,4.875963e-05,3.408762e-05,7.540492e-07,6.645749e-06,0.00019922509819999998
357,5,5,1,6.136553e-06,1.261045e-05,6.866425e-06,3.012054e-06,6.274988e-07,4.765406e-05,4.012373e-05,1.054074e-06,0.0001180848448
358,3,3,1,8.16512e-06,1.554862e-05,1.54322e-05,5.421403e-05,3.056171e-05,5.628918e-05,8.832576e-07,1.636347e-06,0.0001827304646
359,7,7,1,3.367352e-06,5.000703e-06,3.50147e-06,9.263605e-06,8.977215e-06,7.897601e-06,1.515389e-05,4.209724e-05,9.525907599999998e-05
360,6,6,1,1.049326e-05,8.106274e-06,7.486126e-06,2.688101e-05,4.35053e-05,3.433687e-07,3.55403e-05,9.774443e-07,0.000133333083
361,0,0,1,7.137048e-05,5.614353e-05,1.58591e-06,9.41521e-07,1.443765e-05,7.251143e-06,6.638738e-06,4.17101e-06,0.00016253998200000002
362,0,0,1,7.012324e-05,5.724468e-05,1.436897e-06,1.495832e-06,1.166499e-05,8.155499e-06,6.268583e-06,4.996457e-06,0.00016138617799999998
363,3,3,1,6.154538e-06,1.101113e-05,1.3908e-05,4.912442e-05,3.447604e-05,4.144572e-05,6.752581e-07,6.179915e-06,0.00016297502110000002
364,0,0,1,7.175357e-05,5.742982e-05,1.34669e-06,2.254353e-06,1.041483e-05,8.06728e-06,6.266971e-06,4.730068e-06,0.00016226358200000003
365,2,2,1,4.915788e-05,9.529032e-07,3.934735e-05,3.231421e-05,1.333147e-06,9.198473e-06,7.978114e-06,9.237156e-06,0.0001495192332
366,6,0,0,6.512742e-05,4.795275e-05,1.393161e-06,6.941649e-06,2.099156e-05,7.78827e-06,7.881927e-06,4.657531e-06,0.000162734268
367,6,6,1,9.595255e-06,6.749547e-06,8.2562e-06,2.528453e-05,4.378619e-05,3.449613e-07,3.567734e-05,9.749496e-07,0.0001306689729
369,3,5,0,8.489817e-06,1.51662e-05,5.130392e-06,2.336449e-05,1.819192e-06,6.352788e-05,2.331501e-05,9.537226e-07,0.00014176670359999997
370,3,3,1,4.857171e-06,1.878539e-05,1.493144e-05,5.332147e-05,1.837699e-05,6.49446e-05,6.147006e-07,5.14125e-08,0.00017588317409999998
371,3,3,1,5.642482e-06,1.094617e-05,1.34873e-05,4.787061e-05,3.475394e-05,3.963754e-05,6.462079e-07,7.266388e-06,0.00016025063789999999
373,3,3,1,6.974192e-06,9.271677e-06,1.42098e-05,4.93533e-05,3.395004e-05,4.103604e-05,6.780012e-07,5.910208e-06,0.0001613832582
376,6,6,1,1.013724e-05,7.50473e-06,7.82215e-06,2.333626e-05,4.063872e-05,3.096358e-07,3.941296e-05,1.005238e-06,0.0001301669338
377,0,0,1,7.112477e-05,5.561759e-05,1.363042e-06,1.941626e-06,1.346264e-05,8.613308e-06,6.364397e-06,3.992946e-06,0.000162480319
378,5,5,1,6.407491e-06,1.256482e-05,7.704294e-06,2.805157e-06,5.979509e-07,4.690701e-05,4.063924e-05,1.059244e-06,0.0001186852069
379,6,6,1,8.203728e-06,8.767367e-06,8.101937e-06,2.634336e-05,4.280201e-05,3.318905e-07,3.707683e-05,9.921729e-07,0.0001326192954
380,6,6,1,1.0227e-05,6.436625e-06,7.338023e-06,2.422193e-05,4.25084e-05,3.25929e-07,3.804986e-05,9.933505e-07,0.0001301011175
381,6,6,1,9.529704e-06,7.879285e-06,8.398816e-06,2.651621e-05,4.345258e-05,3.469916e-07,3.515914e-05,9.76366e-07,0.0001322590926
382,3,3,1,2.526361e-06,1.227136e-05,1.010326e-05,3.826716e-05,3.182227e-05,3.210156e-05,4.917003e-07,1.333498e-05,0.0001409186513
384,7,7,1,5.307806e-06,6.52514e-06,4.183046e-06,1.186348e-05,1.116716e-05,8.844368e-06,1.33991e-05,3.928693e-05,0.00010057703000000001
385,5,5,1,6.575119e-06,1.346235e-05,6.318037e-06,3.163908e-06,6.427322e-07,4.784081e-05,4.013916e-05,1.060947e-06,0.00011920306319999999
386,6,6,1,1.018339e-05,7.96446e-06,8.12305e-06,2.744986e-05,4.350723e-05,3.482746e-07,3.487177e-05,9.74094e-07,0.0001334221286
391,5,5,1,8.767197e-06,5.518814e-06,7.347757e-06,3.184239e-06,6.656284e-07,5.065175e-05,3.7591e-05,1.02814e-06,0.00011475452539999999
393,7,7,1,2.96155e-06,4.362209e-06,3.167114e-06,8.516972e-06,8.528697e-06,7.090711e-06,1.565829e-05,4.369801e-05,9.3983553e-05
