sample_index,label,prediction,correct,measured_output_power_0,measured_output_power_1,measured_output_power_2,measured_output_power_3,measured_output_power_4,measured_output_power_5,measured_output_power_6,measured_output_power_7,measured_output_power_sum
110,6,6,1,9.317608589999999e-06,1.7848814399999996e-05,1.7633856e-05,2.7962750269999998e-05,2.5330091369999996e-05,1.73658345e-05,3.524711456e-05,5.3676946300000005e-06,0.00015607376431999999
111,5,5,1,8.7741634e-06,1.5193504519999998e-05,9.784575300000001e-06,2.5417403199999996e-05,1.395917584e-05,3.70165829e-05,2.655536844e-05,6.1475056e-06,0.0001428482792
112,7,7,1,6.3400686e-06,1.0217306599999999e-05,8.299771979999998e-06,1.2306905399999997e-05,8.76558648e-06,1.15062683e-05,1.5592933949999998e-05,4.72776674e-05,0.00012030650871
113,1,1,1,2.18663473e-05,5.149010430000001e-05,2.5379569799999998e-05,3.373422048e-05,1.863848545e-05,8.138303999999999e-06,9.93649285e-06,9.499516e-06,0.00017868304018000002
114,0,0,1,5.21698282e-05,4.91857106e-05,4.510927e-05,7.35327018e-06,8.568488330000001e-06,8.6939111e-06,1.019585464e-05,8.4176748e-06,0.00018969400785000002
115,1,1,1,2.1868243599999996e-05,5.1591177400000005e-05,2.54854672e-05,3.389680865e-05,1.878130775e-05,8.212924e-06,9.95731064e-06,9.4334593e-06,0.00017922669853999998
116,6,6,1,8.583021410000001e-06,1.85591038e-05,1.65975033e-05,2.225746577e-05,2.33766961e-05,6.8187822e-06,1.7938152329999997e-05,4.20605367e-06,0.00011833677857999999
117,4,4,1,2.3814415600000004e-05,3.5674598440000006e-05,4.405491440000001e-05,5.01692933e-05,6.917143777999999e-05,3.37630333e-05,3.823250179e-05,1.6268522069999997e-05,0.00031114871668
118,6,6,1,9.599596809999999e-06,1.8772977699999993e-05,1.8268620599999998e-05,2.8631700390000002e-05,2.526707356e-05,1.71742202e-05,3.472699992000001e-05,5.35022314e-06,0.00015779141232
119,7,7,1,6.0320403e-06,9.900207700000003e-06,8.63668071e-06,1.341678584e-05,9.37218414e-06,1.12077746e-05,1.547016809e-05,4.52710361e-05,0.00011930687748000001
120,3,3,1,9.641436900000002e-06,2.7061176580000002e-05,2.34202182e-05,4.8560292830000004e-05,3.3680033440000006e-05,2.7363155399999996e-05,2.094864235e-05,1.00050275e-05,0.0002006799832
121,1,1,1,2.41810485e-05,6.678418880000001e-05,4.26528125e-05,1.8639758410000002e-05,6.653758550000001e-06,6.6048121e-06,8.55288864e-06,9.8119611e-06,0.00018388122859999998
122,7,7,1,6.5898996e-06,1.10681636e-05,9.019719490000001e-06,1.3209875759999999e-05,9.81120641e-06,1.08761067e-05,1.559533086e-05,4.52112809e-05,0.00012138158332
123,1,1,1,2.19603808e-05,5.15336181e-05,2.5338018399999993e-05,3.360673362e-05,1.868692007e-05,8.414173100000001e-06,1.0190317539999998e-05,9.2099205e-06,0.00017894008212999998
124,2,2,1,2.6457349700000004e-05,2.2140385900000002e-05,4.05269665e-05,3.464766025e-05,1.66524119e-05,8.4582596e-06,1.069572336e-05,1.01059684e-05,0.00016968472561
125,0,0,1,5.19826398e-05,4.90606671e-05,4.493650346e-05,7.11778376e-06,8.28147704e-06,8.6611384e-06,9.959043105e-06,9.1624239e-06,0.00018916167656500002
126,2,2,1,2.6656525000000003e-05,7.8328839e-06,2.8561902900000002e-05,6.0764787499999995e-06,4.77099888e-06,8.665197400000001e-06,6.3036865e-06,1.04271722e-05,9.929484553000001e-05
127,5,5,1,7.6228024e-06,1.149339373e-05,8.1899537e-06,2.457148494e-05,1.2760439219999999e-05,3.69785844e-05,2.6494236879999998e-05,6.118436e-06,0.00013422933127
128,5,5,1,8.819196e-06,1.532168913e-05,9.6988121e-06,2.531760193e-05,1.3834497940000002e-05,3.6994461599999996e-05,2.651648626e-05,6.147531100000001e-06,0.00014265027606
129,1,1,1,2.1826156199999997e-05,5.14237568e-05,2.5450895899999995e-05,3.383774872e-05,1.9060088550000002e-05,8.4439975e-06,1.0116896630000001e-05,9.3465295e-06,0.0001795060698
130,5,5,1,8.612859e-06,1.5055653009999998e-05,9.5840405e-06,2.540848283e-05,1.391697484e-05,3.6915432e-05,2.640356989e-05,6.128395500000001e-06,0.00014202540757
131,6,6,1,1.360477181e-05,2.86528015e-05,2.31935673e-05,3.5915669540000005e-05,4.12076091e-05,2.00708049e-05,5.218676004999999e-05,4.97271181e-06,0.00021980469601
132,0,0,1,5.208942689999999e-05,4.9495299300000006e-05,4.497903452e-05,6.9503607e-06,8.3477306e-06,8.2935919e-06,9.865940687999998e-06,9.241361399999999e-06,0.000189262746008
133,3,3,1,1.3120596600000001e-05,2.483026819e-05,2.1962452300000002e-05,4.030408863e-05,2.135750485e-05,3.3068699799999994e-05,1.708320971e-05,4.745942799999999e-06,0.00017647276288
134,4,4,1,2.8079372799999997e-05,4.238600737e-05,5.079941e-05,5.846020318e-05,7.982013663999998e-05,3.9341444499999994e-05,4.3835378419999996e-05,1.595348071e-05,0.00035867543361999996
135,4,4,1,1.8757367700000002e-05,2.0141605999999997e-05,2.3534428700000004e-05,2.8311095579999997e-05,4.2266264160000004e-05,1.840883781e-05,4.399401816e-05,5.4940048e-06,0.00020090762291
136,6,6,1,9.58603615e-06,1.83715073e-05,1.7856984599999994e-05,2.784323811e-05,2.530586896e-05,1.71808781e-05,3.495077714e-05,5.34782487e-06,0.00015644311523
137,5,5,1,2.00149477e-05,1.29486894e-05,7.315869000000001e-06,2.537174115e-05,1.4015496499999999e-05,3.67414581e-05,2.637564043e-05,6.1163653e-06,0.00014890020758
138,4,4,1,3.24557132e-05,4.8001344079999996e-05,5.75802977e-05,6.691295858e-05,9.122107782000001e-05,4.4444116500000005e-05,5.179511646e-05,1.97461063e-05,0.00041215673064
139,6,6,1,7.2689441e-06,1.76624461e-05,1.7259738024e-05,3.2593316510000003e-05,2.8231193059999998e-05,1.82927187e-05,3.773267037e-05,5.412020140000001e-06,0.00016445304700399998
140,5,5,1,6.8894834e-06,1.013635372e-05,9.1325836e-06,2.583933604e-05,1.4062063810000002e-05,3.77321898e-05,2.682083333e-05,6.1404277e-06,0.0001367532714
141,4,4,1,2.17387276e-05,3.286532205e-05,3.91995412e-05,4.350569154e-05,6.031627553e-05,2.94804572e-05,3.310443339e-05,1.2025701009999998e-05,0.00027223614952
142,5,5,1,8.1730968e-06,1.1586529339999998e-05,1.02777054e-05,2.5693085519999996e-05,1.4055628800000001e-05,3.76305019e-05,2.553750908e-05,5.9829492e-06,0.00013893700604
143,1,1,1,2.18879001e-05,5.1681696e-05,2.5179174099999998e-05,3.3450895109999996e-05,1.8208991629999996e-05,8.2925241e-06,1.0175559509999999e-05,9.239384000000001e-06,0.00017811612454999998
144,4,4,1,1.36498875e-05,2.3442539300000003e-05,2.61972379e-05,2.8810350289999996e-05,4.152599056e-05,1.85451336e-05,2.1024064000000002e-05,7.15420435e-06,0.0001803494075
145,4,4,1,2.3685305600000002e-05,3.558505318000001e-05,4.27961799e-05,4.798992845e-05,6.606259832e-05,3.2390199e-05,3.622078783e-05,1.376418891e-05,0.00029849424119
146,7,7,1,6.025908130000001e-06,1.0243475100000001e-05,8.66989855e-06,1.36450681e-05,9.392895289999999e-06,1.12761486e-05,1.540020255e-05,4.48008242e-05,0.00011945442052000002
147,2,2,1,2.38667175e-05,2.2254731e-05,3.86830894e-05,3.576254002e-05,1.8209700450000002e-05,9.317531e-06,1.116933404e-05,1.14645177e-05,0.00017072816111
148,3,3,1,9.352015199999999e-06,2.57011734e-05,2.27884413e-05,4.658749928e-05,3.2113805890000006e-05,2.6155828199999998e-05,1.9706913130000003e-05,9.4814709e-06,0.0001918871473
149,2,2,1,2.6105923099999998e-05,2.2871793700000002e-05,4.087190029999999e-05,3.5524016599999994e-05,1.82485021e-05,8.709871900000001e-06,1.097120495e-05,9.8675332e-06,0.00017317074584999998
150,7,7,1,6.90752492e-06,1.1907313100000003e-05,1.044931052e-05,1.4560181090000003e-05,9.298413599999999e-06,1.13520176e-05,1.500087629e-05,4.3045958699999994e-05,0.00012252159582
151,1,1,1,2.1924351e-05,5.17377434e-05,2.53413384e-05,3.3526046499999994e-05,1.8556904559999996e-05,8.2321868e-06,1.0025042690000001e-05,9.308988999999998e-06,0.00017865260234999997
152,1,1,1,2.15991833e-05,5.15750381e-05,2.5300639e-05,3.362708246e-05,1.852373587e-05,8.252396e-06,1.0124922240000001e-05,9.5203692e-06,0.00017852336617
153,1,1,1,2.1713617899999996e-05,5.1390708400000004e-05,2.51948726e-05,3.359339771e-05,1.8453759180000004e-05,8.2602923e-06,1.0159673870000001e-05,9.4413468e-06,0.00017820766876
154,5,5,1,8.0063143e-06,1.3913784380000004e-05,9.272865300000001e-06,2.557886818e-05,1.398724108e-05,3.6961061299999996e-05,2.645917078e-05,6.1233445999999995e-06,0.00014030264992
155,0,0,1,5.11512868e-05,4.78892783e-05,4.467767330000001e-05,7.67710801e-06,8.226118169999999e-06,8.9647519e-06,1.0983783853500001e-05,9.2208787e-06,0.0001887908790335
156,2,2,1,2.6477081300000004e-05,2.3044365699999998e-05,4.13248015e-05,3.5360261980000004e-05,1.826465012e-05,8.4354819e-06,1.059157547e-05,1.01298813e-05,0.00017362809927000004
157,5,5,1,9.0864214e-06,1.5879765e-05,9.716065399999999e-06,2.1989330419999998e-05,1.4123875810000001e-05,9.182154240000001e-05,1.4687069289999999e-05,7.6324399e-06,0.00018493650962
158,0,0,1,5.0841292699999997e-05,4.7676256600000006e-05,4.4644409069999996e-05,7.65470405e-06,9.286841619999999e-06,8.740317500000001e-06,1.1186704057e-05,8.809980499999999e-06,0.000188840506097
159,1,1,1,2.1322314900000004e-05,6.44545418e-05,3.55718338e-05,5.889795696e-05,2.9463991460000002e-05,8.575909200000002e-06,1.4359531020000001e-05,8.7493884e-06,0.00024139546754000003
160,1,1,1,2.8235843100000008e-05,6.0590620799999996e-05,3.15312841e-05,2.904002041e-05,2.5374364929999998e-05,6.0788398e-06,5.59265268e-06,6.0543181e-06,0.00019249794392000002
161,1,1,1,2.1283617200000004e-05,5.032356759999999e-05,2.4589086399999996e-05,3.334468875e-05,1.788942299e-05,8.6799984e-06,1.026365251e-05,1.01919583e-05,0.00017656599214999996
162,0,0,1,5.17494007e-05,4.913249499999999e-05,4.4773882259999995e-05,7.2697255e-06,8.39972417e-06,8.713678999999998e-06,1.0099843696999999e-05,8.9989262e-06,0.000189137676527
163,0,0,1,5.09653558e-05,4.7919029999999995e-05,4.4619218260000006e-05,7.67335834e-06,9.417252320000002e-06,8.785290300000001e-06,1.1410646116000001e-05,8.3564656e-06,0.000189146616736
164,3,3,1,9.2556793e-06,2.372948743e-05,2.4937873600000006e-05,4.812835795e-05,3.0435763289999998e-05,2.50512428e-05,1.821717279e-05,1.5183176700000001e-05,0.00019493875386
165,1,1,1,2.2908338299999998e-05,5.3946530099999996e-05,2.6371203800000004e-05,3.426806042e-05,1.8443541009999996e-05,7.770976700000001e-06,1.033340571e-05,1.02390493e-05,0.00018428110534
166,6,6,1,9.464437320000001e-06,1.8416895200000003e-05,1.7827485399999997e-05,2.8160973769999996e-05,2.534982121e-05,1.72603672e-05,3.5074262319999994e-05,5.35800368e-06,0.0001569122461
167,4,4,1,2.9546885700000004e-05,4.37068904e-05,5.5314998700000004e-05,6.053598501000001e-05,8.061038888e-05,5.87577792e-05,0.00010498002324,1.8795408760000002e-05,0.00045224835989
168,2,2,1,2.39062946e-05,2.18444149e-05,3.818933920000001e-05,3.4129092530000004e-05,1.7613526140000002e-05,8.8691202e-06,1.12687403e-05,1.35397217e-05,0.00016936024957000002
169,3,3,1,7.1398480999999985e-06,1.8231140539999996e-05,2.0930717e-05,4.89597533e-05,3.4128267809999996e-05,2.75931724e-05,2.1501370350000002e-05,1.06272036e-05,0.00018911147309999998
170,6,6,1,9.1044645e-06,1.82456504e-05,1.7651147899999997e-05,2.8531077060000005e-05,2.548232715e-05,1.71542984e-05,3.493360701e-05,5.33846737e-06,0.00015644103979000002
171,1,1,1,2.18225866e-05,5.1655155099999995e-05,2.54223444e-05,3.091650923e-05,1.6642571739999997e-05,6.308245799999999e-06,8.76969035e-06,1.00939619e-05,0.00017163106511999997
172,1,1,1,2.1907733300000002e-05,5.1814481099999996e-05,2.5551749400000002e-05,3.375821778e-05,1.8945431229999997e-05,8.380930500000001e-06,1.0025128230000001e-05,9.2567411e-06,0.00017964041264
173,1,1,1,2.1774671699999995e-05,5.12015425e-05,2.50482219e-05,3.5252890580000005e-05,1.8350338610000003e-05,8.667993900000001e-06,1.50971238e-05,9.909595e-06,0.00018530237799
174,3,3,1,8.8380534e-06,2.5199743510000004e-05,2.16917823e-05,4.502285423e-05,3.131505406000001e-05,2.46073421e-05,1.9323111339999996e-05,9.4601068e-06,0.00018545804774
175,5,5,1,5.977108600000001e-06,9.51994013e-06,7.9298015e-06,2.671533547e-05,1.4693703239999999e-05,3.91776536e-05,2.777465171e-05,6.202328899999999e-06,0.00013799052315000002
176,2,2,1,5.5094761000000005e-06,1.7352087300000002e-05,1.59943614e-05,3.557957457e-05,1.831110808e-05,8.5039974e-06,1.057155095e-05,9.8571731e-06,0.00012167932890000001
177,4,4,1,2.71687789e-05,3.990481722e-05,4.920476629999999e-05,5.615556904000001e-05,7.706272054e-05,3.75094237e-05,4.293741346e-05,1.7711541850000002e-05,0.00034765503101
178,5,5,1,7.2632104e-06,1.018907763e-05,9.7959436e-06,2.634425909e-05,1.4380245239999999e-05,3.75774135e-05,2.567488637e-05,5.9991241000000005e-06,0.00013722415993
179,3,3,1,9.1461012e-06,2.639894775e-05,2.22956049e-05,4.6487183709999996e-05,3.268674655e-05,2.5852333e-05,2.08490415e-05,1.16243355e-05,0.00019534029410999998
180,0,0,1,5.0677091100000003e-05,4.85142282e-05,4.394279265e-05,7.43045931e-06,8.45646467e-06,8.9209463e-06,1.0376808000000002e-05,9.801390700000001e-06,0.00018812018093
181,3,3,1,9.0966226e-06,2.5517237150000002e-05,2.19488001e-05,4.461415936e-05,3.128081869e-05,2.4576451199999997e-05,1.960131082e-05,9.3606141e-06,0.00018599601402
182,6,6,1,9.58161185e-06,1.8382605e-05,1.778036867e-05,2.7600759079999998e-05,2.4552417170000003e-05,1.78303951e-05,3.506630998e-05,5.43084909e-06,0.00015622531593999998
183,5,5,1,8.6692859e-06,1.5062896920000001e-05,9.6627355e-06,2.539783752e-05,1.391636088e-05,3.70807966e-05,2.6486104989999998e-05,6.1274502e-06,0.00014240346850999999
184,5,5,1,8.950374e-06,1.570594377e-05,9.823889099999999e-06,2.539977227e-05,1.392896369e-05,3.70217416e-05,2.650457243e-05,6.1458748e-06,0.00014348113166
185,7,7,1,7.0094349e-06,1.21139335e-05,9.22372278e-06,1.331136777e-05,9.471504379999998e-06,1.1325912e-05,1.541243639e-05,4.46643399e-05,0.00012253265162
186,2,2,1,2.5676716200000005e-05,2.2839029200000002e-05,4.0600405100000004e-05,3.571573462e-05,1.8118140559999998e-05,9.2014562e-06,1.117554744e-05,9.3888529e-06,0.00017271588222
187,2,2,1,2.6967593100000005e-05,2.38621981e-05,4.252452280000001e-05,3.700612065e-05,1.86978942e-05,8.7624621e-06,1.0142512579999998e-05,7.860750299999999e-06,0.00017582405383000002
188,7,7,1,6.840989199999999e-06,8.3612569e-06,8.605208099999999e-06,1.118712026e-05,9.275449259999999e-06,1.2177371299999998e-05,1.684854216e-05,4.69931371e-05,0.00012028907428
189,1,1,1,2.19045245e-05,5.1478746699999986e-05,2.5002083299999997e-05,3.303489864e-05,1.7646429279999995e-05,8.2406787e-06,9.99070379e-06,9.8512411e-06,0.00017714930600999998
190,2,2,1,2.4423650899999996e-05,2.2850043799999997e-05,3.96424281e-05,3.5485888500000004e-05,1.8420520400000002e-05,8.7999791e-06,1.127289566e-05,1.1555023e-05,0.00017245042946
191,4,4,1,3.3880506700000006e-05,4.926334809e-05,6.0295687499999995e-05,7.054897017e-05,9.571081502e-05,4.7404710899999995e-05,5.488150779000001e-05,2.6980614300000004e-05,0.00043896616047
192,1,1,1,2.1856459399999997e-05,5.1568624100000004e-05,2.5083634299999996e-05,3.148919248e-05,1.753498483e-05,7.319481399999999e-06,5.7705189999999995e-06,9.4540929e-06,0.00017007698841
193,7,7,1,5.6795511199999995e-06,6.384295400000001e-06,8.66165187e-06,1.4978666880000001e-05,1.1079184089999999e-05,1.3828463099999999e-05,2.2305799929999997e-05,4.67227698e-05,0.00012964038219
194,3,3,1,9.7948908e-06,2.742808596e-05,2.3271727699999998e-05,4.8053256320000004e-05,3.290488695e-05,2.8016901400000002e-05,2.0214473899999998e-05,8.2023802e-06,0.00019788660323
195,3,3,1,9.3172597e-06,2.6070632969999995e-05,2.27451825e-05,4.631216057e-05,3.221546370999999e-05,2.59250569e-05,2.006578635e-05,9.3420803e-06,0.000191993623
196,7,7,1,6.05471441e-06,9.655570399999999e-06,9.152561709999999e-06,1.35460631e-05,9.15863618e-06,1.09960639e-05,1.507669257e-05,4.56097906e-05,0.00011925009287
197,2,2,1,2.6466272999999994e-05,2.33372236e-05,4.17455707e-05,3.305679151e-05,1.6251775779999997e-05,6.549599e-06,9.73962602e-06,9.6817712e-06,0.00016682863081000002
198,2,2,1,2.6889208799999998e-05,2.3296129999999997e-05,4.1910088999999994e-05,3.5649740670000007e-05,1.8209919590000005e-05,8.4526581e-06,1.0488789920000001e-05,9.4035562e-06,0.00017430009228000003
199,4,4,1,2.32869983e-05,3.4876911830000004e-05,4.23170553e-05,4.786306404000001e-05,6.613918793000001e-05,3.1979891400000004e-05,3.621005056e-05,1.442382145e-05,0.00029709698081
