sample_index,label,prediction,correct,measured_output_power_0,measured_output_power_1,measured_output_power_2,measured_output_power_3,measured_output_power_4,measured_output_power_5,measured_output_power_6,measured_output_power_7,measured_output_power_sum
233,2,2,1,2.50437075e-05,2.2220188900000003e-05,3.93837918e-05,3.485821399e-05,1.729876529e-05,8.271240999999998e-06,1.071247398e-05,9.5070042e-06,0.00016729538666
234,6,6,1,9.465741099999999e-06,1.7851602299999997e-05,1.7384679600000002e-05,2.7034266230000003e-05,2.4296924830000002e-05,1.68365174e-05,3.410934069e-05,5.082880179999999e-06,0.00015206195233
235,4,4,1,2.7937101699999998e-05,4.1735152319999996e-05,5.00429935e-05,5.611197098e-05,7.620292419e-05,3.7336081899999996e-05,4.1279741770000006e-05,1.721888376e-05,0.00034786485012000003
236,1,1,1,4.665711889999999e-05,6.950854220000001e-05,4.0696117300000006e-05,3.2076357239999995e-05,1.6878581110000004e-05,7.8229078e-06,9.60554352e-06,9.507362199999999e-06,0.00023275253027
237,5,5,1,1.80331814e-05,1.108190492e-05,7.0191559999999984e-06,2.4554582079999996e-05,1.351195745e-05,3.5673158600000004e-05,2.585430639e-05,5.814421800000001e-06,0.00014154266864
238,2,2,1,2.56569408e-05,2.2461975999999997e-05,3.99725755e-05,3.6681248050000004e-05,1.78946668e-05,8.5814596e-06,1.5141214580000002e-05,9.2619272e-06,0.00017565200853
239,2,2,1,2.57972303e-05,2.25555252e-05,4.0177584300000004e-05,3.517105350999999e-05,1.75756881e-05,8.0800409e-06,1.017022312e-05,9.021366e-06,0.00016854871143
240,0,0,1,5.05661315e-05,4.71384823e-05,4.331517912e-05,7.47882485e-06,8.63565578e-06,8.8146593e-06,1.02739037e-05,7.8348141e-06,0.00018405765065
241,4,4,1,2.79797338e-05,3.892581338999999e-05,2.9942674899999997e-05,4.1629771690000005e-05,5.0621782940000005e-05,4.35616206e-05,4.954939647e-05,1.69356531e-05,0.00029914644688999997
242,0,0,1,4.962255920000001e-05,4.630948759999999e-05,4.2551848319999994e-05,7.20495612e-06,8.214515920000001e-06,8.934558399999999e-06,1.0370541351e-05,9.3120273e-06,0.000182520494211
243,0,0,1,4.894296210000001e-05,4.6099980299999996e-05,4.210320673e-05,7.754259319999999e-06,8.973056659999999e-06,8.8997688e-06,1.113667307e-05,8.7980556e-06,0.00018270796258
244,2,2,1,2.5229495200000003e-05,2.27008737e-05,3.994997539999999e-05,3.605954297e-05,1.806190326e-05,8.5277848e-06,1.024203896e-05,7.9839875e-06,0.00016875560178999997
245,4,4,1,2.32640442e-05,3.36001186e-05,4.04358065e-05,1.9497078040000003e-05,3.083293993e-05,5.8487484e-06,1.72683872e-06,1.4215946e-05,0.00016942152039
246,7,7,1,7.949740579999999e-06,1.54229306e-05,1.00934573e-05,1.1766854753000001e-05,5.70361571e-06,9.624845100000001e-06,9.17349403e-06,4.9067362e-06,7.4641674273e-05
247,1,1,1,2.15651146e-05,5.046382420000001e-05,2.49286312e-05,3.3228959289999996e-05,1.823555624e-05,7.803958e-06,9.660348180000001e-06,8.7156721e-06,0.00017460206381
248,2,2,1,5.1663834e-06,1.6560716699999997e-05,1.52145559e-05,3.436111542999999e-05,1.72487711e-05,8.2139329e-06,1.0423361679999999e-05,9.9807186e-06,0.00011716955570999999
249,4,4,1,1.71333294e-05,2.671212199e-05,3.2495517e-05,3.5566217550000006e-05,4.9783912419999995e-05,2.3445154799999997e-05,2.6271700820000007e-05,1.013101288e-05,0.00022153896686
250,0,0,1,5.01632537e-05,4.63338058e-05,4.3129619619999996e-05,7.62984234e-06,8.68509741e-06,9.082268599999998e-06,1.0762207443e-05,7.7332232e-06,0.00018351931811300002
251,2,2,1,2.58551586e-05,3.77412618e-05,5.3210377899999996e-05,6.451659375e-05,3.089768401e-05,7.860538000000001e-06,1.4315505140000002e-05,8.4344916e-06,0.00024283161079999998
252,7,7,1,6.541969159999999e-06,1.10561565e-05,9.185214809999999e-06,1.315585615e-05,9.174145920000001e-06,1.0692367e-05,1.5092150060000001e-05,4.32378497e-05,0.00011813570930000001
253,4,4,1,2.0773109000000004e-05,3.2462157389999995e-05,3.84342906e-05,4.299570507000001e-05,5.925202394e-05,2.8532309e-05,3.174240504e-05,1.232890505e-05,0.00026652090509000003
254,3,3,1,8.938228500000002e-06,2.5439317669999997e-05,2.24264455e-05,4.71262865e-05,3.1811597819999996e-05,2.64355604e-05,1.92123388e-05,7.5593683e-06,0.00018894914349
255,3,3,1,9.1145041e-06,2.595024756e-05,2.23890066e-05,4.6686284039999996e-05,3.198147757000001e-05,2.54639573e-05,1.978350374e-05,9.2385809e-06,0.00019060756181000002
256,0,0,1,5.06602597e-05,4.70011344e-05,4.3232656229999996e-05,7.0531811799999996e-06,8.174945159999999e-06,8.6721211e-06,1.0171599281e-05,8.404769100000001e-06,0.000183370666151
257,0,0,1,5.0586321700000006e-05,4.7847166800000005e-05,4.307054233e-05,6.86012806e-06,7.92269435e-06,8.2684838e-06,9.65398359e-06,9.0454387e-06,0.00018325475933000002
258,3,3,1,9.5128977e-06,2.62368983e-05,2.3440180599999998e-05,4.828395506e-05,3.0132671489999996e-05,3.0091794299999997e-05,3.574740337e-05,7.5329459999999995e-06,0.00021097874682
259,1,1,1,2.13450637e-05,4.99269932e-05,2.4612857200000005e-05,3.317462030999999e-05,1.7849364149999998e-05,7.9970119e-06,9.931190400000001e-06,8.6380074e-06,0.00017347510826
260,6,6,1,9.498542299999999e-06,1.8088579199999994e-05,1.75468024e-05,2.7276712070000004e-05,2.4312900410000005e-05,1.67254118e-05,3.398317133e-05,5.06496234e-06,0.00015249708185
261,5,5,1,6.9162318e-06,1.1079477159999999e-05,8.8115567e-06,3.227987327e-05,1.57733713e-05,4.8642657799999996e-05,4.449911005e-05,7.1304337e-06,0.00017513271178
262,2,2,1,2.3152291700000002e-05,2.14921316e-05,3.716165875e-05,3.476815308e-05,1.680081184e-05,8.765736e-06,1.128573406e-05,1.1682156699999999e-05,0.00016510867373
263,5,5,1,9.317379500000002e-06,1.5762532150000002e-05,9.794992400000001e-06,3.1781536520000003e-05,1.527196695e-05,4.9112888e-05,4.55805418e-05,7.2420236e-06,0.00018386386092
264,2,7,0,6.440344849999999e-06,1.0397146699999998e-05,1.324056525e-05,1.951722872e-05,1.11085515e-05,1.04505124e-05,1.09133405e-05,4.584895499999999e-06,8.665258541999999e-05
265,3,3,1,1.03495794e-05,1.2751567730000002e-05,1.0953521e-05,1.995119028e-05,1.901879008e-05,2.955066e-05,1.476705205e-05,6.2660315e-06,0.00012360839204
266,0,0,1,4.94060548e-05,4.693605739999999e-05,4.23700323e-05,8.22061584e-06,7.62340752e-06,9.5953432e-06,9.365388969999999e-06,8.910145699999999e-06,0.00018242704572999998
267,4,4,1,2.82831713e-05,4.101172985e-05,5.10632801e-05,5.846932537e-05,7.944541252999998e-05,3.8743759799999994e-05,4.4839812479999995e-05,1.569795411e-05,0.00035755444554
268,2,2,1,1.1339097300000001e-05,2.30996899e-05,2.96792569e-05,4.274638142e-05,2.113816301e-05,1.08112502e-05,1.641899141e-05,6.1497032e-06,0.00016138253334000002
269,0,0,1,5.0405374399999985e-05,4.72677288e-05,4.2930013290000005e-05,6.56124645e-06,8.51269041e-06,1.7750666399999996e-05,7.75315712e-06,9.221797600000002e-06,0.00019040267446999998
270,7,7,1,7.395306870000001e-06,1.3150981799999997e-05,9.64615274e-06,1.337456309e-05,9.380889359999999e-06,1.0788691100000001e-05,1.501528509e-05,4.23023817e-05,0.00012105425175
271,1,1,1,2.15865919e-05,5.0352203799999996e-05,2.4713830100000004e-05,3.2961270450000006e-05,1.7886797770000005e-05,7.804589700000001e-06,9.693338220000001e-06,9.0436822e-06,0.00017404230413999998
272,1,1,1,2.1391823100000002e-05,5.01584634e-05,2.46872764e-05,3.3175388629999994e-05,1.7981038999999996e-05,7.9160179e-06,9.799898239999998e-06,8.8617387e-06,0.00017397164536999999
273,2,2,1,2.52110615e-05,2.22408008e-05,3.93668658e-05,3.438967494e-05,1.73241334e-05,8.0457219e-06,1.0324677530000001e-05,1.02977747e-05,0.00016720071057
274,1,1,1,2.14785633e-05,5.0188619900000006e-05,2.4605854899999996e-05,3.2958183009999996e-05,1.775671537e-05,7.7374418e-06,9.604354620000001e-06,9.1835581e-06,0.000173513291
275,5,5,1,8.9371991e-06,1.538478044e-05,9.4827041e-06,2.45675774e-05,1.3315912749999999e-05,3.5819798900000005e-05,2.562298533e-05,5.772550500000001e-06,0.00013890350852000002
276,3,3,1,9.071508200000001e-06,2.5537587369999996e-05,2.18756332e-05,4.54959685e-05,3.137178328e-05,2.51773409e-05,1.951039741e-05,9.0864605e-06,0.00018712667936
277,3,3,1,2.46435383e-05,5.19392275e-05,3.195713859999999e-05,3.7247632100000005e-05,2.783745813e-05,1.78065496e-05,1.7728548659999998e-05,4.8371183e-06,0.00021399721119
278,7,7,1,6.1968092e-06,9.600056799999999e-06,8.6491464e-06,1.2333131199999999e-05,8.768336769999999e-06,1.0756848900000001e-05,1.4970788129999999e-05,4.4160616399999995e-05,0.00011543573379999998
279,6,6,1,1.03108131e-05,1.75754184e-05,1.83230096e-05,2.656593468e-05,2.397607963e-05,1.69981162e-05,3.421328355000001e-05,5.09230194e-06,0.00015305495710000002
280,5,5,1,5.8691610999999996e-06,8.637181430000002e-06,7.854651599999998e-06,2.759199617e-05,1.46234574e-05,3.8156925200000006e-05,2.5494818840000003e-05,5.556213e-06,0.00013378440474
281,6,6,1,9.364859900000001e-06,2.24814271e-05,1.4009683030000002e-05,4.470126236999999e-05,1.33274203e-05,7.9995666e-06,2.914701652e-05,3.87239751e-06,0.00014490363332999998
282,1,1,1,2.0313907600000004e-05,4.84634642e-05,2.43055933e-05,3.3374301710000004e-05,1.750784105e-05,7.9280885e-06,1.0135244399999998e-05,1.0150076699999999e-05,0.00017217851746
283,3,3,1,8.688440399999999e-06,2.47711583e-05,1.9741654699999993e-05,4.0124845129999997e-05,2.1100721169999997e-05,2.39318346e-05,1.0101633220000001e-05,8.912316900000001e-06,0.00015737260441999997
284,1,1,1,2.14265007e-05,5.02104028e-05,2.4778004000000003e-05,3.279933254e-05,1.7798800650000002e-05,7.7790045e-06,9.58377462e-06,9.2612356e-06,0.00017363705541
285,0,0,1,4.998682930000001e-05,4.707308949999999e-05,4.188419657e-05,9.137466589999999e-06,7.101849540000001e-06,1.7807953300000003e-05,9.09084481e-06,8.943158699999999e-06,0.00019102538830999998
286,5,5,1,7.8888586e-06,1.3705266090000001e-05,8.9623535e-06,2.4794456379999998e-05,1.3491150140000001e-05,3.57526373e-05,2.5680061370000002e-05,5.791036899999999e-06,0.00013606582028
287,1,1,1,2.17038143e-05,3.6459947200000005e-05,1.35064334e-05,6.81402169e-06,5.971091050000001e-06,7.9257537e-06,6.082688269999999e-06,9.653101900000001e-06,0.00010811685151000001
288,3,3,1,8.6133567e-06,2.472352553e-05,2.06409477e-05,4.282338534e-05,2.9930864389999996e-05,2.3247121399999997e-05,1.8854957429999996e-05,9.4435329e-06,0.00017827769138999998
289,1,1,1,2.1590683099999998e-05,5.05681378e-05,2.49661736e-05,3.2896190649999997e-05,1.817154017e-05,7.947991899999999e-06,9.733434589999998e-06,8.7119956e-06,0.00017458614741000002
290,5,5,1,8.8335546e-06,1.537480508e-05,9.576259500000001e-06,2.44171694e-05,1.3465873610000002e-05,3.5477107000000005e-05,2.562896518e-05,5.8007568000000004e-06,0.00013857449117
291,5,5,1,9.2489433e-06,1.570628924e-05,9.54079223e-06,2.459266149e-05,1.309221797e-05,3.60971379e-05,2.570376276e-05,5.7677398e-06,0.00013974954469000002
292,6,6,1,8.3450647e-06,1.6691708499999998e-05,1.64523343e-05,2.7277311320000002e-05,2.4479757530000002e-05,1.65996366e-05,3.421152737e-05,5.04091579e-06,0.00014909825611
294,5,5,1,9.336507800000001e-06,1.476926995e-05,9.4793662e-06,2.3744233459999998e-05,1.237951757e-05,3.5457945e-05,2.5632261619999998e-05,5.7830254e-06,0.00013658212699999998
296,7,7,1,6.08360133e-06,1.2271913900000002e-05,9.382570200000002e-06,1.5384653689999998e-05,1.030414203e-05,1.18587191e-05,1.47693284e-05,3.84434055e-05,0.00011849833414999999
297,4,4,1,2.0267350999999998e-05,3.276336122e-05,3.705313660000001e-05,4.173371993e-05,5.7486811779999996e-05,2.7552547000000003e-05,3.0204866770000003e-05,1.35586239e-05,0.0002606204182
298,6,6,1,8.63606415e-06,1.77357488e-05,1.6808906500000002e-05,2.756942406e-05,2.448192351e-05,1.64717218e-05,3.393336089e-05,5.04080676e-06,0.00015067795647
299,2,2,1,2.50054689e-05,2.1774586099999996e-05,3.85773045e-05,3.249413029e-05,1.7025538110000004e-05,1.8937230199999997e-05,7.77798225e-06,1.17435719e-05,0.00017333581225
300,2,2,1,2.62770155e-05,2.3107225599999996e-05,4.0888228200000006e-05,3.4878161960000004e-05,1.7291763520000003e-05,7.890729800000001e-06,1.032440195e-05,8.4623676e-06,0.00016911989413
301,5,5,1,8.8846765e-06,1.549178942e-05,9.572097799999999e-06,2.446590652e-05,1.348359421e-05,3.55370242e-05,2.554965023e-05,5.8012948e-06,0.00013878603368
302,0,0,1,5.10649937e-05,4.7851219299999994e-05,4.356143092e-05,7.0265347500000005e-06,8.318279920000001e-06,7.927451699999999e-06,9.89989699e-06,8.7657166e-06,0.00018441552387999998
303,6,6,1,1.053871486e-05,1.83342461e-05,1.9001160199999997e-05,2.706032513e-05,2.405938534e-05,1.6589716000000002e-05,3.3818570210000006e-05,5.0518371200000005e-06,0.00015445395496
304,5,5,1,9.0598218e-06,1.568862089e-05,9.705420600000001e-06,2.452041314e-05,1.335570968e-05,3.54923173e-05,2.557795771e-05,5.79726e-06,0.00013919752112
305,6,6,1,2.059709492e-05,1.5048207199999998e-05,1.6437577000000004e-05,2.7210705909999998e-05,2.398453339e-05,1.67896527e-05,3.3885052270000006e-05,5.079966049999999e-06,0.00015903278944
306,3,3,1,8.9889516e-06,2.5658559160000004e-05,2.2859913299999995e-05,4.658522205e-05,3.1798724050000006e-05,2.53705295e-05,1.990155418e-05,9.5055532e-06,0.00019066900704
307,7,7,1,5.77130553e-06,9.445031800000001e-06,8.67782393e-06,1.327403693e-05,9.16949726e-06,1.0757705499999999e-05,1.503614138e-05,4.3324919200000004e-05,0.00011545646153000001
308,2,2,1,2.5463362199999993e-05,2.2478879799999998e-05,3.968112719999999e-05,3.4082244760000004e-05,1.71871242e-05,8.140922600000002e-06,1.0240538589999998e-05,1.00865204e-05,0.00016736071975
309,0,0,1,4.9777671700000005e-05,4.664804629999999e-05,4.254822139e-05,7.67443969e-06,8.26880573e-06,9.3339957e-06,1.0377687380000002e-05,8.0408741e-06,0.00018266974199
310,5,5,1,8.2880671e-06,1.444164138e-05,9.140800199999999e-06,2.4748441300000002e-05,1.3410086759999999e-05,3.56661448e-05,2.558577641e-05,5.760139400000001e-06,0.00013704109735
311,4,4,1,2.71098445e-05,3.912725889000001e-05,4.8844192600000003e-05,5.5843704889999994e-05,7.590452297e-05,3.6894748700000004e-05,4.196943685e-05,1.720388528e-05,0.00034289759468
314,4,4,1,1.8558048400000002e-05,2.8083899409999997e-05,3.47317606e-05,3.8718714979999994e-05,5.362623918e-05,2.5349282299999997e-05,2.868103792e-05,1.2120076930000001e-05,0.00023986905972
315,0,0,1,5.39662823e-05,1.4431603e-05,5.852208532999999e-05,8.325226299999999e-06,8.50544344e-06,1.0760189899999998e-05,1.1061045e-05,7.0652465e-06,0.00017263712177
316,3,3,1,9.3076541e-06,2.6197522599999998e-05,2.0858930200000003e-05,4.239477569e-05,2.8948347699999995e-05,2.35777135e-05,1.8087308409999997e-05,1.16464214e-05,0.0001810186736
317,3,3,1,9.6246323e-06,2.7571066750000002e-05,2.29016368e-05,6.188716539000001e-05,4.178695776e-05,4.69104593e-05,2.6551063440000002e-05,9.7388774e-06,0.00024697185914000005
318,7,7,1,5.730520980000001e-06,9.748541399999998e-06,8.321689449999999e-06,1.3274188619999999e-05,9.26333452e-06,1.08496898e-05,1.504813815e-05,4.29977994e-05,0.00011523390232000001
319,6,6,1,9.251512009999999e-06,1.8007920299999997e-05,1.75819173e-05,2.746285079e-05,2.438923249e-05,1.6430966200000003e-05,3.396538093e-05,5.00944955e-06,0.00015209922957
321,6,6,1,9.5238542e-06,1.8055889700000002e-05,1.74379125e-05,2.679151782e-05,2.4031426670000005e-05,1.68084291e-05,3.4140088720000003e-05,5.05110527e-06,0.00015184022398
322,2,2,1,2.43041784e-05,2.2668916400000003e-05,3.8996765499999995e-05,3.51796725e-05,1.732287638e-05,8.3688495e-06,1.074199278e-05,9.6504794e-06,0.00016723373086
324,2,2,1,2.5407880400000003e-05,2.27166791e-05,3.9846645699999997e-05,3.472527944e-05,1.727546329e-05,8.367321000000001e-06,1.054762687e-05,8.788075e-06,0.0001676749708
325,6,6,1,9.435991780000001e-06,1.8435340299999997e-05,1.7780798200000005e-05,2.752391624e-05,2.4358509840000004e-05,1.6366054199999996e-05,3.3794622419999996e-05,5.0037923699999995e-06,0.00015269902535
327,5,5,1,9.0033158e-06,1.502023623e-05,9.46056841e-06,2.4296476479999996e-05,1.2788410520000001e-05,3.57126756e-05,2.610598644e-05,5.7974402e-06,0.00013818510967999998
328,2,2,1,2.51570201e-05,2.2634726999999996e-05,3.95465785e-05,3.489221302e-05,1.687947201e-05,8.1008706e-06,1.0348501730000001e-05,9.4220588e-06,0.00016698144176000002
329,5,5,1,8.3600939e-06,1.4251871830000001e-05,9.268224300000001e-06,2.4500407339999997e-05,1.337661588e-05,3.57353123e-05,2.5717253189999997e-05,5.7758028e-06,0.00013698558153999997
330,4,4,1,2.2148414700000002e-05,3.3570239179999996e-05,4.135448149999999e-05,4.746681369000001e-05,6.507173999e-05,3.10495714e-05,3.533570071e-05,1.4683721300000002e-05,0.00029068068247
331,4,4,1,1.43331029e-05,2.377147355e-05,2.71846448e-05,3.075306851999999e-05,4.3083642870000005e-05,2.0279549900000003e-05,2.211287395e-05,6.2239696699999995e-06,0.00018774232616
332,2,2,1,2.4376601900000004e-05,2.2078397699999998e-05,3.8451124200000004e-05,3.412489823999999e-05,1.718300008e-05,8.8512538e-06,1.081645328e-05,9.9944209e-06,0.0001658761501
333,3,3,1,9.634029000000002e-06,2.743528136e-05,2.3196903000000003e-05,4.770547168e-05,3.234203033e-05,2.6892423499999998e-05,2.0129866050000005e-05,9.1203045e-06,0.00019645630942
334,2,2,1,2.41964743e-05,2.1991940900000003e-05,3.81631462e-05,3.313674325e-05,1.6971213679999998e-05,1.8130465300000004e-05,7.956893969999999e-06,1.19209955e-05,0.0001724678731
335,4,4,1,2.4212260900000004e-05,3.7835304170000005e-05,4.2251456100000005e-05,4.840199985999999e-05,6.546009002e-05,3.2943765899999997e-05,3.549025834e-05,1.187439671e-05,0.000298469532
336,5,5,1,8.4598537e-06,1.4585133710000002e-05,9.120230500000001e-06,2.946642972e-05,1.9020307790000004e-05,3.91197629e-05,1.061539819e-05,4.0766661e-06,0.00013446378261
337,0,0,1,5.051632239999999e-05,4.667729760000001e-05,4.3135023370000006e-05,7.1447233600000004e-06,8.082465620000001e-06,8.7411042e-06,1.0120036001000002e-05,8.6383124e-06,0.00018305528495100003
338,3,3,1,9.1838975e-06,2.606452036e-05,2.22122001e-05,4.549594890000001e-05,3.118479032999999e-05,2.52359464e-05,1.946993112e-05,8.451737900000001e-06,0.00018729897261
340,7,7,1,6.4536434e-06,6.108081800000001e-06,6.9276755800000005e-06,7.00469052e-06,6.38487622e-06,1.0914414200000002e-05,1.442185687e-05,4.32452979e-05,0.00010146053649
341,7,7,1,5.156314039999999e-06,5.357757800000001e-06,5.178880189999999e-06,1.3984178750000001e-05,1.0125742489999998e-05,1.07935052e-05,1.4952694089999999e-05,4.03496291e-05,0.00010589870166000001
342,5,5,1,8.8109764e-06,1.378311593e-05,9.286033799999999e-06,2.435378204e-05,1.271968816e-05,3.5995581699999994e-05,2.5727162289999998e-05,5.7332068000000005e-06,0.00013640954712
343,7,7,1,5.87606321e-06,9.879392500000002e-06,8.0559235e-06,1.3158400419999999e-05,9.45754042e-06,1.10548395e-05,1.542095773e-05,4.32696921e-05,0.00011617280938
344,7,7,1,5.58231502e-06,9.230643499999998e-06,9.51490002e-06,1.3547250890000001e-05,9.648625039999999e-06,1.09828676e-05,1.5356958149999998e-05,4.23969061e-05,0.00011626046632
346,2,2,1,3.3633927499999995e-05,2.5948468700000004e-05,4.901930319999999e-05,2.9920471009999996e-05,2.49690096e-05,6.289373799999999e-06,6.295833249999999e-06,6.2198148000000005e-06,0.00018229620186
348,4,4,1,1.7907690000000004e-05,2.750608404e-05,3.3509534e-05,3.780206733e-05,5.2287549400000004e-05,2.50055354e-05,2.7856769420000002e-05,1.1998486250000001e-05,0.00023387371584000002
349,2,2,1,2.51860404e-05,3.26277374e-05,4.90792274e-05,2.2802471690000003e-05,8.624927379999998e-06,9.2640972e-06,1.085468279e-05,1.1315719399999999e-05,0.00016975490366
350,2,2,1,2.4234987899999996e-05,6.5937325e-06,2.522452253e-05,5.57681742e-06,3.5411085499999997e-06,8.776182600000001e-06,6.363057760000001e-06,4.8431771e-06,8.515358636e-05
