sample_index,label,prediction,correct,output_power_0,output_power_1,output_power_2,output_power_3,output_power_4,output_power_5,output_power_6,output_power_7,output_power_norm_0,output_power_norm_1,output_power_norm_2,output_power_norm_3,output_power_norm_4,output_power_norm_5,output_power_norm_6,output_power_norm_7,predicted_output_index,predicted_class,predicted_output_power,output_power_sum,inference_correct
210,1,1,1,2.1663973599999997e-05,5.066113960000001e-05,2.4893099999999997e-05,3.517344163e-05,1.8113423569999995e-05,8.320497699999999e-06,1.476399651e-05,8.7986174e-06,0.11877947579178347,0.27776546056640156,0.13648416599032623,0.19284933760278838,0.09931248053400207,0.04561971748030288,0.08094820453665623,0.04824115749773924,1,1,5.066113960000001e-05,0.00018238819001,True
211,5,5,1,2.4808772100000007e-05,1.0401385980000002e-05,8.8294633e-06,2.176777537e-05,1.2871594239999998e-05,3.63484316e-05,2.560603e-05,6.0161251e-06,0.16917042988315206,0.07092680486259095,0.06020790130514012,0.14843394514244374,0.08777109653332271,0.24785909494288705,0.1746069126371993,0.04102381469326412,5,5,3.63484316e-05,0.00014664957769,True
212,7,7,1,5.741381220000001e-06,9.630059799999999e-06,8.486792950000002e-06,1.340434012e-05,9.40862725e-06,1.08008059e-05,1.5169148030000001e-05,4.33913451e-05,0.049480802375990375,0.08299450386134946,0.07314151572135083,0.11552228967967382,0.08108613724601407,0.09308431573532246,0.13073188961393747,0.37395854576636145,7,7,4.33913451e-05,0.00011603250037000001,True
213,7,7,1,6.374615520000001e-06,1.12832952e-05,9.30448353e-06,1.3574024220000001e-05,8.8477752e-06,1.16124611e-05,1.820924695e-05,8.1948709e-05,0.039555899092925444,0.07001534209656772,0.05773637805601594,0.0842298222765984,0.054902401864087354,0.07205788930343549,0.11299240442855137,0.5085098628818182,7,7,8.1948709e-05,0.00016115461072,True
214,2,2,1,2.66965146e-05,2.2925069199999997e-05,4.1219656299999995e-05,3.5293264040000004e-05,1.732630378e-05,7.6480833e-06,1.0146535649999998e-05,9.855391e-06,0.1560188591949952,0.1339779067470598,0.24089450809192134,0.20625968877557327,0.10125779302372052,0.0446966673130542,0.059298037238701896,0.057596539614973664,2,2,4.1219656299999995e-05,0.00017111081787,True
215,2,2,1,2.57022304e-05,2.2518116100000003e-05,4.011790670000001e-05,3.510720537e-05,1.754000612e-05,8.4192321e-06,1.0670030819999999e-05,8.7989245e-06,0.15219798991057656,0.1333429804984159,0.23756166932345502,0.2078903661486047,0.10386466983360367,0.04985521420781452,0.06318351434153749,0.05210359573599204,2,2,4.011790670000001e-05,0.00016887365211000003,True
216,6,6,1,1.124573075e-05,1.04398574e-05,1.8247031199999998e-05,2.480541844e-05,2.4636730580000003e-05,1.78840606e-05,3.658439346e-05,5.17512274e-06,0.07546541157178252,0.07005753142735695,0.1224482205810553,0.16645882365491307,0.16532682973961657,0.12001247617934475,0.24550261525360892,0.034728091592321896,6,6,3.658439346e-05,0.00014901834517,True
217,5,5,1,6.8930301e-06,9.068529059999998e-06,9.085282600000001e-06,2.496623046e-05,1.357398572e-05,3.65881945e-05,2.541020356e-05,5.758675499999999e-06,0.05248068582340887,0.06904403688565254,0.06917159142355744,0.1900825729697714,0.10334672409783303,0.27856740976660993,0.1934628008865398,0.04384417814662697,5,5,3.65881945e-05,0.0001313441315,True
218,7,7,1,5.83648412e-06,9.6320071e-06,8.445030240000001e-06,1.32182127e-05,9.3905503e-06,1.0825967000000002e-05,1.521089233e-05,4.33271068e-05,0.05036390503865037,0.08311604742548431,0.07287344440781084,0.11406195845239142,0.08103248014489067,0.09341890815245853,0.13125709264523025,0.3738761637330837,7,7,4.33271068e-05,0.00011588625059,True
219,7,7,1,5.86109649e-06,9.4779704e-06,8.83918351e-06,1.3594435389999999e-05,9.47416511e-06,1.09718833e-05,1.527916771e-05,4.27693254e-05,0.050410563884633844,0.0815188477379714,0.07602472093389082,0.11692405249979465,0.0814861189106996,0.09436780728197793,0.13141422620547738,0.3678536625455543,7,7,4.27693254e-05,0.00011626722731000001,True
220,1,1,1,2.03287813e-05,4.8232046900000005e-05,2.3903845099999998e-05,3.3706060510000004e-05,1.7007860649999996e-05,7.9547141e-06,1.0204956680000001e-05,1.07845082e-05,0.11810628479726638,0.2802188573658624,0.13887671353571698,0.19582568788754467,0.09881237857190779,0.04621534931734597,0.059288823181537505,0.0626559053428183,1,1,4.8232046900000005e-05,0.00017212277344,True
221,1,1,1,2.14020279e-05,5.01798971e-05,2.4635488499999997e-05,3.3060981940000006e-05,1.78503185e-05,7.7831451e-06,9.72737184e-06,9.2295594e-06,0.12309298215932811,0.288607846291389,0.1416901127587462,0.19014903069583838,0.10266545520477639,0.04476447490930343,0.055946624028009546,0.0530834739526089,1,1,5.01798971e-05,0.00017386879028,True
222,0,0,1,4.93554167e-05,4.6498821999999996e-05,4.236434873e-05,5.82132203e-06,8.69891686e-06,7.6978214e-06,6.8006659999999994e-06,8.6869276e-06,0.280549265579746,0.26431162443054274,0.2408101829067476,0.03308993681781024,0.049446948270062324,0.04375645642829822,0.03865678742720754,0.04937879813958547,0,0,4.93554167e-05,0.00017592424131999997,True
223,3,3,1,9.6500885e-06,2.72648318e-05,2.31869081e-05,4.878891457999999e-05,3.2576817739999997e-05,2.8160927500000002e-05,1.9545783400000002e-05,7.6402636e-06,0.04903138118946904,0.13853058042447564,0.11781095371884799,0.24789284249490803,0.16552038549178041,0.14308357595907037,0.09931067021117954,0.038819610510268894,3,3,4.878891457999999e-05,0.00019681453522,True
224,0,0,1,5.030068000000001e-05,4.74066432e-05,4.285179008e-05,7.07824862e-06,7.988138850000002e-06,8.679274e-06,9.868685855000002e-06,9.0776745e-06,0.27449041432228244,0.2586976783136254,0.23384188073621806,0.03862594693312145,0.04359121074705989,0.04736272981352565,0.05385334093207881,0.04953679820208827,0,0,5.030068000000001e-05,0.00018325113510500002,True
225,1,1,1,2.1274796199999994e-05,4.99706846e-05,2.4626871899999998e-05,3.317167192e-05,1.7923777309999998e-05,7.919747e-06,9.86890114e-06,9.0838749e-06,0.12238124959598089,0.2874516290085373,0.14166374748925437,0.1908169000818683,0.10310483090211173,0.045557594311715244,0.05676991884192059,0.05225412976861166,1,1,4.99706846e-05,0.00017384032496999997,True
226,4,4,1,3.08290947e-05,4.537290953e-05,5.49649848e-05,6.293781648000001e-05,8.547103584e-05,4.15240009e-05,4.813050933e-05,1.93565415e-05,0.0793364244883398,0.11676387016136153,0.14144837558554535,0.1619658758460562,0.21995347079913916,0.10685898479713077,0.1238603519241478,0.04981264639827928,4,4,8.547103584e-05,0.00038858689308000004,True
227,1,1,1,2.1231221599999998e-05,4.98810527e-05,2.4673244000000003e-05,3.3255882690000003e-05,1.8146137940000004e-05,7.9104217e-06,9.746945240000002e-06,9.2128729e-06,0.1219780106929604,0.28657755518018435,0.14175318204309176,0.19106231807050883,0.10425353045541455,0.045447102427136184,0.055998331754420566,0.05292996937628334,1,1,4.98810527e-05,0.00017405777877000002,True
228,2,2,1,2.56914524e-05,2.2276917799999996e-05,3.9780709e-05,3.639608947e-05,1.784966364e-05,8.9704104e-06,1.560588612e-05,9.5061419e-06,0.14591010124978443,0.12651785041670607,0.22592756484169071,0.20670521140579473,0.10137403633073681,0.05094587372242603,0.0886308951479055,0.053988466884955795,2,2,3.9780709e-05,0.00017607727072999998,True
229,1,1,1,2.2474199900000004e-05,5.2576353899999996e-05,2.57765718e-05,3.558981927000001e-05,1.793498695e-05,8.4930854e-06,1.098802994e-05,9.850286600000001e-06,0.12235296169746523,0.28623366542713163,0.1403315764819446,0.193756387917597,0.09764079616190867,0.04623764838184522,0.05982050584054033,0.05362645809156725,1,1,5.2576353899999996e-05,0.00018368333376000002,True
230,2,2,1,2.5993320700000003e-05,2.2746920400000002e-05,4.0518380900000005e-05,3.518108183e-05,1.756377252e-05,7.815763399999999e-06,1.004278419e-05,9.305806400000001e-06,0.1536540407697943,0.13446362913257426,0.2395158749660891,0.20796555562184438,0.10382454208166918,0.04620123923261047,0.05936580359170906,0.05500931460370943,2,2,4.0518380900000005e-05,0.00016916783033999998,True
231,7,7,1,9.18927994e-06,2.0644500999999998e-05,1.0935893699999999e-05,1.693018748e-05,1.0379095749999999e-05,1.00045007e-05,9.91556603e-06,4.6067533e-06,0.09923009285579361,0.2229288654352959,0.11809083566912079,0.1828199909759626,0.11207827400583822,0.10803322348637169,0.10707286580657296,0.04974585176504413,1,1,2.0644500999999998e-05,9.26057779e-05,False
232,5,5,1,8.5230356e-06,1.4802038820000001e-05,9.298124199999999e-06,2.452951003e-05,1.3500565530000001e-05,3.5809254700000005e-05,2.579877554e-05,5.820966500000001e-06,0.06172432958419365,0.1071972435083703,0.06733756722024802,0.17764416725309748,0.09777189671092353,0.25933274750924845,0.186836263396529,0.042155784817389505,5,5,3.5809254700000005e-05,0.00013808227092,True
233,2,2,1,2.50437075e-05,2.2220188900000003e-05,3.93837918e-05,3.485821399e-05,1.729876529e-05,8.271240999999998e-06,1.071247398e-05,9.5070042e-06,0.14969753798947943,0.13282009351016255,0.23541469126127784,0.20836327101382365,0.10340252433354219,0.04944093895912335,0.06403328982269738,0.05682765310989359,2,2,3.93837918e-05,0.00016729538666,True
234,6,6,1,9.465741099999999e-06,1.7851602299999997e-05,1.7384679600000002e-05,2.7034266230000003e-05,2.4296924830000002e-05,1.68365174e-05,3.410934069e-05,5.082880179999999e-06,0.06224924088477931,0.11739690321257364,0.11432629486613669,0.17778455304408494,0.15978306511067009,0.11072143387625279,0.22431213178150572,0.033426377223996794,6,6,3.410934069e-05,0.00015206195233,True
235,4,4,1,2.7937101699999998e-05,4.1735152319999996e-05,5.00429935e-05,5.611197098e-05,7.620292419e-05,3.7336081899999996e-05,4.1279741770000006e-05,1.721888376e-05,0.08031021728801507,0.11997519239326127,0.14385757423533044,0.16130394019586491,0.2190589942148881,0.10732927424866433,0.11866603296009953,0.04949877446387626,4,4,7.620292419e-05,0.00034786485012000003,True
236,1,1,1,4.665711889999999e-05,6.950854220000001e-05,4.0696117300000006e-05,3.2076357239999995e-05,1.6878581110000004e-05,7.8229078e-06,9.60554352e-06,9.507362199999999e-06,0.20045805236091876,0.2986371066272319,0.17484715312349677,0.13781314086162866,0.07251728301479833,0.03361040926569172,0.04126934091267355,0.04084751383356035,1,1,6.950854220000001e-05,0.00023275253027,True
237,5,5,1,1.80331814e-05,1.108190492e-05,7.0191559999999984e-06,2.4554582079999996e-05,1.351195745e-05,3.5673158600000004e-05,2.585430639e-05,5.814421800000001e-06,0.12740455986361005,0.07829374015962455,0.04959038901444297,0.17347830386363694,0.09546207924315987,0.25203112914827974,0.18266086571928292,0.04107893298796292,5,5,3.5673158600000004e-05,0.00014154266864,True
238,2,2,1,2.56569408e-05,2.2461975999999997e-05,3.99725755e-05,3.6681248050000004e-05,1.78946668e-05,8.5814596e-06,1.5141214580000002e-05,9.2619272e-06,0.14606687970560836,0.12787770654022249,0.2275668569606649,0.20882908403370254,0.10187567423656149,0.04885489025611884,0.08620006515561136,0.05272884311151008,2,2,3.99725755e-05,0.00017565200853,True
239,2,2,1,2.57972303e-05,2.25555252e-05,4.0177584300000004e-05,3.517105350999999e-05,1.75756881e-05,8.0800409e-06,1.017022312e-05,9.021366e-06,0.15305504314528,0.1338219972649719,0.23837372566734907,0.20866996378436797,0.1042766091231695,0.047938906393572296,0.06033996364441978,0.053523790976869406,2,2,4.0177584300000004e-05,0.00016854871143,True
240,0,0,1,5.05661315e-05,4.71384823e-05,4.331517912e-05,7.47882485e-06,8.63565578e-06,8.8146593e-06,1.02739037e-05,7.8348141e-06,0.2747298540507585,0.25610716062891353,0.23533484735370874,0.040633056129905566,0.046918211492449034,0.04789075199466586,0.05581894403040399,0.04256717431919475,0,0,5.05661315e-05,0.00018405765065,True
241,4,4,1,2.79797338e-05,3.892581338999999e-05,2.9942674899999997e-05,4.1629771690000005e-05,5.0621782940000005e-05,4.35616206e-05,4.954939647e-05,1.69356531e-05,0.09353189413039731,0.13012293408356448,0.10009370063155157,0.13916184572069415,0.16922073942805108,0.14561971587119726,0.16563591841095796,0.05661325172358628,4,4,5.0621782940000005e-05,0.00029914644688999997,True
242,0,0,1,4.962255920000001e-05,4.630948759999999e-05,4.2551848319999994e-05,7.20495612e-06,8.214515920000001e-06,8.934558399999999e-06,1.0370541351e-05,9.3120273e-06,0.27187390333621725,0.25372212474104205,0.23313463238165782,0.0394747787153744,0.045005992096995615,0.04895098733225728,0.05681850356492732,0.05101907783152819,0,0,4.962255920000001e-05,0.000182520494211,True
243,0,0,1,4.894296210000001e-05,4.6099980299999996e-05,4.210320673e-05,7.754259319999999e-06,8.973056659999999e-06,8.8997688e-06,1.113667307e-05,8.7980556e-06,0.2678753646468472,0.2523151134139257,0.23043991151488435,0.042440730061804176,0.04911147020246083,0.048710349972312626,0.06095340844887221,0.04815365173889292,0,0,4.894296210000001e-05,0.00018270796258,True
244,2,2,1,2.5229495200000003e-05,2.27008737e-05,3.994997539999999e-05,3.605954297e-05,1.806190326e-05,8.5277848e-06,1.024203896e-05,7.9839875e-06,0.14950315682791773,0.1345192305275237,0.23673273643214449,0.21367908731629906,0.1070299478560498,0.0505333435426458,0.06069154950331798,0.04731094799410155,2,2,3.994997539999999e-05,0.00016875560178999997,True
245,4,4,1,2.32640442e-05,3.36001186e-05,4.04358065e-05,1.9497078040000003e-05,3.083293993e-05,5.8487484e-06,1.72683872e-06,1.4215946e-05,0.13731457577790185,0.19832261286909822,0.23866983608055672,0.11508029201437155,0.18198951266063537,0.0345218741192764,0.010192558277277304,0.08390873820088257,2,2,4.04358065e-05,0.00016942152039,False
246,7,7,1,7.949740579999999e-06,1.54229306e-05,1.00934573e-05,1.1766854753000001e-05,5.70361571e-06,9.624845100000001e-06,9.17349403e-06,4.9067362e-06,0.10650538934756511,0.20662626810313803,0.13522549431412054,0.1576445714489607,0.0764132874235802,0.12894733664195926,0.12290043222299893,0.06573722049767719,1,1,1.54229306e-05,7.4641674273e-05,False
247,1,1,1,2.15651146e-05,5.046382420000001e-05,2.49286312e-05,3.3228959289999996e-05,1.823555624e-05,7.803958e-06,9.660348180000001e-06,8.7156721e-06,0.12351007845741682,0.28902192275868044,0.1427739779016991,0.1903125230304229,0.10444066835225801,0.044695680163850636,0.05532780065252999,0.04991734868314212,1,1,5.046382420000001e-05,0.00017460206381,True
248,2,2,1,5.1663834e-06,1.6560716699999997e-05,1.52145559e-05,3.436111542999999e-05,1.72487711e-05,8.2139329e-06,1.0423361679999999e-05,9.9807186e-06,0.044093223437554334,0.14133975843510518,0.12985076036011198,0.2932597569546591,0.1472120551749082,0.0701029619018942,0.08895964157957803,0.08518184215618889,3,3,3.436111542999999e-05,0.00011716955570999999,False
249,4,4,1,1.71333294e-05,2.671212199e-05,3.2495517e-05,3.5566217550000006e-05,4.9783912419999995e-05,2.3445154799999997e-05,2.6271700820000007e-05,1.013101288e-05,0.07733776880356803,0.1205752756212885,0.14668081855114595,0.1605415880289621,0.22471853654287638,0.10582858235867823,0.1185872679301706,0.045730162163310176,4,4,4.9783912419999995e-05,0.00022153896686,True
250,0,0,1,5.01632537e-05,4.63338058e-05,4.3129619619999996e-05,7.62984234e-06,8.68509741e-06,9.082268599999998e-06,1.0762207443e-05,7.7332232e-06,0.273340453832291,0.252473724708755,0.23501405772139697,0.04157514543129464,0.047325248912772476,0.04948944172954964,0.05864345810381274,0.04213846956012746,0,0,5.01632537e-05,0.00018351931811300002,True
251,2,2,1,2.58551586e-05,3.77412618e-05,5.3210377899999996e-05,6.451659375e-05,3.089768401e-05,7.860538000000001e-06,1.4315505140000002e-05,8.4344916e-06,0.10647361154843521,0.155421535423921,0.2191245930655417,0.2656844944422697,0.12723913459293332,0.03237032433340842,0.05895239541852927,0.03473391117496141,3,3,6.451659375e-05,0.00024283161079999998,False
252,7,7,1,6.541969159999999e-06,1.10561565e-05,9.185214809999999e-06,1.315585615e-05,9.174145920000001e-06,1.0692367e-05,1.5092150060000001e-05,4.32378497e-05,0.055376729007373886,0.09358860725103378,0.07775138325596864,0.11136223101341297,0.07765768686166429,0.09050918696265871,0.12775265116218337,0.36600152448570433,7,7,4.32378497e-05,0.00011813570930000001,True
253,4,4,1,2.0773109000000004e-05,3.2462157389999995e-05,3.84342906e-05,4.299570507000001e-05,5.925202394e-05,2.8532309e-05,3.174240504e-05,1.232890505e-05,0.0779417621780372,0.12179966663042067,0.1442074143753239,0.16132207361175296,0.22231660934811662,0.10705467546857188,0.11909911918271882,0.04625867920505792,4,4,5.925202394e-05,0.00026652090509000003,True
254,3,3,1,8.938228500000002e-06,2.5439317669999997e-05,2.24264455e-05,4.71262865e-05,3.1811597819999996e-05,2.64355604e-05,1.92123388e-05,7.5593683e-06,0.04730494319744324,0.13463579246839166,0.11869037925110736,0.24941254365883977,0.168360635208085,0.13990833677104805,0.1016799464932044,0.04000742295188057,3,3,4.71262865e-05,0.00018894914349,True
255,3,3,1,9.1145041e-06,2.595024756e-05,2.23890066e-05,4.6686284039999996e-05,3.198147757000001e-05,2.54639573e-05,1.978350374e-05,9.2385809e-06,0.047818166359451415,0.1361449006197746,0.11746127166936661,0.24493406031045853,0.1677870346082048,0.133593636360465,0.10379180947564107,0.048469120596637875,3,3,4.6686284039999996e-05,0.00019060756181000002,True
256,0,0,1,5.06602597e-05,4.70011344e-05,4.3232656229999996e-05,7.0531811799999996e-06,8.174945159999999e-06,8.6721211e-06,1.0171599281e-05,8.404769100000001e-06,0.27627243093659737,0.25631762913101946,0.23576647856205776,0.03846406477136275,0.04458153166803783,0.04729284831663741,0.0554701550389963,0.0458348615752911,0,0,5.06602597e-05,0.000183370666151,True
257,0,0,1,5.0586321700000006e-05,4.7847166800000005e-05,4.307054233e-05,6.86012806e-06,7.92269435e-06,8.2684838e-06,9.65398359e-06,9.0454387e-06,0.27604369941031426,0.26109644832655166,0.23503096174675484,0.0374349243920398,0.043233225586971166,0.045120158571763734,0.0526806704791518,0.04935991148645274,0,0,5.0586321700000006e-05,0.00018325475933000002,True
258,3,3,1,9.5128977e-06,2.62368983e-05,2.3440180599999998e-05,4.828395506e-05,3.0132671489999996e-05,3.0091794299999997e-05,3.574740337e-05,7.5329459999999995e-06,0.04508936489283485,0.12435801565540837,0.111102094183915,0.2288569620768212,0.14282325563203851,0.1426295053580601,0.16943603992727518,0.035704762273646724,3,3,4.828395506e-05,0.00021097874682,True
259,1,1,1,2.13450637e-05,4.99269932e-05,2.4612857200000005e-05,3.317462030999999e-05,1.7849364149999998e-05,7.9970119e-06,9.931190400000001e-06,8.6380074e-06,0.12304395664655572,0.2878049404365883,0.14188120386188716,0.19123562246336073,0.10289294140833065,0.04609890133640548,0.05724850383211977,0.04979393001475219,1,1,4.99269932e-05,0.00017347510826,True
260,6,6,1,9.498542299999999e-06,1.8088579199999994e-05,1.75468024e-05,2.7276712070000004e-05,2.4312900410000005e-05,1.67254118e-05,3.398317133e-05,5.06496234e-06,0.06228671516051045,0.11861590386229409,0.1150632011257729,0.17886710840034348,0.15943190594240217,0.10967693018841855,0.22284473196298085,0.03321350335727752,6,6,3.398317133e-05,0.00015249708185,True
261,5,5,1,6.9162318e-06,1.1079477159999999e-05,8.8115567e-06,3.227987327e-05,1.57733713e-05,4.8642657799999996e-05,4.449911005e-05,7.1304337e-06,0.03949137616671009,0.06326332212521171,0.05031359710268742,0.18431664160233904,0.09006524903134232,0.27774741397885977,0.25408794049794275,0.04071445949490682,5,5,4.8642657799999996e-05,0.00017513271178,True
262,2,2,1,2.3152291700000002e-05,2.14921316e-05,3.716165875e-05,3.476815308e-05,1.680081184e-05,8.765736e-06,1.128573406e-05,1.1682156699999999e-05,0.14022456347666284,0.1301696095938957,0.22507393409730833,0.21057738696911765,0.10175608258760616,0.05309070566658715,0.06835336875429943,0.07075434885452277,2,2,3.716165875e-05,0.00016510867373,True
263,5,5,1,9.317379500000002e-06,1.5762532150000002e-05,9.794992400000001e-06,3.1781536520000003e-05,1.527196695e-05,4.9112888e-05,4.55805418e-05,7.2420236e-06,0.05067542611896982,0.08572936558130013,0.05327307036297822,0.1728536339929699,0.08306127628117688,0.26711550466880085,0.24790375646376916,0.039387966530035165,5,5,4.9112888e-05,0.00018386386092,True
264,2,7,0,6.440344849999999e-06,1.0397146699999998e-05,1.324056525e-05,1.951722872e-05,1.11085515e-05,1.04505124e-05,1.09133405e-05,4.584895499999999e-06,0.07432374716558111,0.11998657223677331,0.15280057929978383,0.2252353882506926,0.12819642306294154,0.12060243037581603,0.12594362242169324,0.05291123718671844,3,3,1.951722872e-05,8.665258541999999e-05,False
265,3,3,1,1.03495794e-05,1.2751567730000002e-05,1.0953521e-05,1.995119028e-05,1.901879008e-05,2.955066e-05,1.476705205e-05,6.2660315e-06,0.08372877625210794,0.1031610194061384,0.08861470341314213,0.16140643811258173,0.15386325933149805,0.23906677784820085,0.11946641976558794,0.05069260587074295,5,5,2.955066e-05,0.00012360839204,False
266,0,0,1,4.94060548e-05,4.693605739999999e-05,4.23700323e-05,8.22061584e-06,7.62340752e-06,9.5953432e-06,9.365388969999999e-06,8.910145699999999e-06,0.2708263711792117,0.25728672638522804,0.2322574053120912,0.04506248405824031,0.04178880104917654,0.05259824913352776,0.051337722060473344,0.04884224082205116,0,0,4.94060548e-05,0.00018242704572999998,True
267,4,4,1,2.82831713e-05,4.101172985e-05,5.10632801e-05,5.846932537e-05,7.944541252999998e-05,3.8743759799999994e-05,4.4839812479999995e-05,1.569795411e-05,0.07910171906067359,0.11470065709310828,0.14281260025415485,0.1635256563002486,0.22219109151339675,0.10835765093477404,0.12540695001646598,0.04390367482717776,4,4,7.944541252999998e-05,0.00035755444554,True
268,2,2,1,1.1339097300000001e-05,2.30996899e-05,2.96792569e-05,4.274638142e-05,2.113816301e-05,1.08112502e-05,1.641899141e-05,6.1497032e-06,0.0702622338695777,0.14313624542833067,0.18390625234189298,0.2648761333417794,0.1309817275297458,0.06699145177764006,0.10173958154076403,0.0381063741702693,3,3,4.274638142e-05,0.00016138253334000002,False
269,0,0,1,5.0405374399999985e-05,4.72677288e-05,4.2930013290000005e-05,6.56124645e-06,8.51269041e-06,1.7750666399999996e-05,7.75315712e-06,9.221797600000002e-06,0.2647303906854623,0.2482513910667129,0.22546959179800857,0.03445984395053125,0.04470888044874216,0.0932269803951562,0.04071979105115771,0.04843313060422897,0,0,5.0405374399999985e-05,0.00019040267446999998,True
270,7,7,1,7.395306870000001e-06,1.3150981799999997e-05,9.64615274e-06,1.337456309e-05,9.380889359999999e-06,1.0788691100000001e-05,1.501528509e-05,4.23023817e-05,0.06109084780659099,0.10863709130315613,0.07968454309164734,0.11048404245743479,0.07749326623713569,0.08912277713533512,0.12403765149041947,0.3494497804782805,7,7,4.23023817e-05,0.00012105425175,True
271,1,1,1,2.15865919e-05,5.0352203799999996e-05,2.4713830100000004e-05,3.2961270450000006e-05,1.7886797770000005e-05,7.804589700000001e-06,9.693338220000001e-06,9.0436822e-06,0.1240307177422548,0.2893101424323628,0.141998982500945,0.1893865437651635,0.10277270148993102,0.044843061223333223,0.05569529930035091,0.051962551545658944,1,1,5.0352203799999996e-05,0.00017404230413999998,True
272,1,1,1,2.1391823100000002e-05,5.01584634e-05,2.46872764e-05,3.3175388629999994e-05,1.7981038999999996e-05,7.9160179e-06,9.799898239999998e-06,8.8617387e-06,0.12296154959335029,0.28831401400684475,0.14190402319582318,0.19069422812805575,0.10335614727192022,0.045501770608447976,0.05633043372762118,0.0509378334679367,1,1,5.01584634e-05,0.00017397164536999999,True
