sample_index,label,prediction,correct,output_power_0,output_power_1,output_power_2,output_power_3,output_power_4,output_power_5,output_power_6,output_power_7,output_power_norm_0,output_power_norm_1,output_power_norm_2,output_power_norm_3,output_power_norm_4,output_power_norm_5,output_power_norm_6,output_power_norm_7,predicted_output_index,predicted_class,predicted_output_power,output_power_sum,inference_correct
20,0,0,1,0.0002046553,2.556218e-05,1.49557e-05,7.951207e-06,1.046871e-06,1.955883e-05,1.343226e-05,7.433527e-06,0.6946984576752815,0.08677032561980035,0.050766834396442244,0.026990218379670115,0.0035535833622924963,0.06639207015373177,0.04559554678082305,0.025232963631958524,0,0,0.0002046553,0.000294595875,True
21,7,7,1,8.597614e-05,9.888589e-07,2.545956e-06,8.125448e-06,2.081918e-06,4.257843e-05,2.369865e-05,6.490044e-05,0.3723589808498799,0.004282705553056153,0.011026426418406744,0.0351909673570911,0.009016697710469675,0.1844053571256857,0.1026378383760658,0.2810810266093451,0,0,8.597614e-05,0.00023089584089999997,False
22,4,4,1,9.287062e-05,1.041906e-05,8.598418e-06,5.736113e-05,2.862327e-05,2.97202e-05,3.55974e-05,8.19835e-06,0.34220550168738206,0.03839168570653383,0.031683065596071355,0.21136172310473583,0.10546974350212578,0.10951166204392015,0.13116770541390177,0.030208912945329194,0,0,9.287062e-05,0.000271388448,False
23,0,0,1,0.0002048452,2.514321e-05,1.601374e-05,7.24973e-06,1.11194e-06,1.958728e-05,1.268749e-05,7.415757e-06,0.6966236074721249,0.08550531647131203,0.05445843655560719,0.02465438812234257,0.0037814098357811386,0.0666110880516927,0.04314675205260611,0.025219001438533402,0,0,0.0002048452,0.000294054347,True
24,1,1,1,9.005016e-05,2.098827e-05,0.0001158857,1.134325e-05,9.868094e-06,1.33754e-05,3.059892e-06,5.80286e-06,0.33305822513916356,0.07762691321083219,0.4286131813759083,0.04195398111796599,0.036497990377212304,0.04947006184693473,0.011317272491659374,0.02146237444032355,2,2,0.0001158857,0.000270373626,False
25,3,3,1,6.78538e-05,2.768924e-06,9.165235e-07,3.270357e-05,1.549466e-05,4.123049e-05,5.802826e-05,1.159511e-05,0.29425996976144,0.012007927227535164,0.003974665787260981,0.14182479860068464,0.06719532558329516,0.17880329090853206,0.2516497828111171,0.050284239320134906,0,0,6.78538e-05,0.0002305913375,False
26,1,1,1,9.025237e-05,2.080807e-05,0.0001163833,1.091002e-05,9.845663e-06,1.4104e-05,3.481726e-06,5.641011e-06,0.3325116856827654,0.07666199160758859,0.4287843883581449,0.04019516762864714,0.036273817527389396,0.051962566909541805,0.012827525541384808,0.020782856744537812,2,2,0.0001163833,0.00027142616,False
27,3,3,1,7.449635e-05,2.946479e-06,3.080965e-06,3.451726e-05,2.513058e-05,4.355908e-05,6.598188e-05,9.291672e-06,0.2876259574813335,0.011376179417832448,0.011895421830619578,0.13326907905061303,0.09702766826242161,0.16817900597822585,0.25475209740367755,0.03587459057527647,0,0,7.449635e-05,0.000259004266,False
28,4,4,1,0.0001135579,1.170809e-05,1.018097e-05,5.49717e-05,3.022579e-05,2.439871e-05,3.278783e-05,2.864469e-06,0.40455909192317935,0.04171100609076829,0.036270519075265836,0.19584107343895438,0.10768179188819725,0.08692235380979214,0.11680926409286872,0.010204899680974178,0,0,0.0001135579,0.000280695459,False
29,7,7,1,8.610696e-05,2.613358e-06,6.705879e-06,9.128185e-06,4.144164e-06,4.241447e-05,2.340925e-05,6.327988e-05,0.3620949661236446,0.010989631691549158,0.028199404895193833,0.038385629202858415,0.017426941134500946,0.17836033321583228,0.09844002837552188,0.2661030653608988,0,0,8.610696e-05,0.00023780214600000002,False
30,2,2,1,0.0001142504,8.230095e-05,2.762227e-05,9.889895e-06,9.839614e-06,1.473497e-05,3.085706e-06,6.055932e-06,0.4266581231275165,0.3073456973333273,0.10315295066556883,0.036932947618811045,0.03674517762335392,0.05502645631472854,0.011523299091148183,0.02261534822554553,0,0,0.0001142504,0.00026777973700000004,False
31,7,7,1,8.608284e-05,1.916637e-06,3.594271e-06,9.441449e-06,2.922804e-06,4.181666e-05,2.340379e-05,6.53258e-05,0.36708434765218817,0.008173143948678354,0.01532710381442083,0.04026131278959203,0.012463757000294206,0.17831941136111856,0.09980113324256966,0.27856979019113814,0,0,8.608284e-05,0.00023450425100000002,False
32,1,1,1,9.03543e-05,2.080066e-05,0.0001163933,1.09679e-05,9.716059e-06,1.383034e-05,3.550784e-06,5.558875e-06,0.3331989562441091,0.07670645670641674,0.42922280482287467,0.04044625249921436,0.03582984669911871,0.051002053610078896,0.013094202740193689,0.020499426677993985,2,2,0.0001163933,0.00027117221799999997,False
33,2,2,1,0.0001150079,8.244006e-05,2.74073e-05,1.017258e-05,9.093905e-06,1.460615e-05,3.47842e-06,6.061556e-06,0.4287054561222503,0.30730500709121444,0.10216393002201894,0.03791948682516663,0.03389859906108548,0.05444613976900723,0.01296621912655355,0.022595161982703477,0,0,0.0001150079,0.000268267871,False
34,1,1,1,9.046149e-05,2.112138e-05,0.0001168588,1.122286e-05,9.744248e-06,1.312797e-05,3.298952e-06,5.447042e-06,0.3334583296124307,0.07785744070664105,0.43076385596249983,0.041369605442870376,0.035919159206964965,0.04839220476472477,0.012160567147319678,0.020078837156548648,2,2,0.0001168588,0.000271282742,False
35,1,1,1,9.031724e-05,2.060146e-05,0.0001160721,1.081622e-05,9.769985e-06,1.411141e-05,3.609264e-06,5.668677e-06,0.33331532863806906,0.07602958649228025,0.4283635124059461,0.03991720654795978,0.03605608144208133,0.052078088986073245,0.01331997098562303,0.020920224501967323,2,2,0.0001160721,0.00027096635599999997,False
36,7,7,1,9.290487e-05,3.375933e-06,5.369551e-06,1.065802e-05,3.853337e-06,4.102087e-05,2.204566e-05,6.118581e-05,0.3864369391620958,0.014042161786958118,0.02233459724032519,0.044331934658844045,0.016027919266665493,0.17062592568684762,0.09169871689404709,0.25450180530421657,0,0,9.290487e-05,0.000240414051,False
37,4,4,1,8.944241e-05,1.05948e-05,8.901477e-06,5.742007e-05,2.932735e-05,2.974748e-05,3.502045e-05,9.376318e-06,0.33147645675372595,0.03926467057422061,0.03298916091186257,0.2128006317154347,0.10868810516148193,0.11024512049431949,0.12978691741335033,0.03474893697560454,0,0,8.944241e-05,0.000269830355,False
38,2,2,1,0.0001154223,8.314029e-05,2.84522e-05,1.072297e-05,9.689403e-06,1.332911e-05,3.307382e-06,5.410157e-06,0.428324738286628,0.30852827361198276,0.10558428586745193,0.0397922526141427,0.035956751893946565,0.049463470684119756,0.012273482070309674,0.020076744971418595,0,0,0.0001154223,0.000269473812,False
39,3,3,1,7.213256e-05,3.080928e-06,3.317115e-06,3.461464e-05,2.51205e-05,4.404514e-05,6.631846e-05,9.435862e-06,0.27951292387518883,0.01193856413149537,0.012853786313424159,0.13413137195306898,0.0973416776585592,0.17067446190585822,0.25698334651507937,0.0365638676473258,0,0,7.213256e-05,0.000258065205,False
40,5,5,1,7.353801e-05,3.952182e-06,2.797813e-07,1.071729e-06,1.602528e-05,0.0001212836,1.653645e-05,5.53287e-06,0.3086980109134232,0.01659047779737084,0.0011744665214733405,0.004498906219222306,0.067270953624264,0.5091245476511977,0.06941674411055286,0.023225893162495855,5,5,0.0001212836,0.00023821990229999998,True
41,1,1,1,9.079416e-05,2.072772e-05,0.000117224,1.096544e-05,9.752693e-06,1.389137e-05,3.454101e-06,5.10635e-06,0.33390538044209667,0.07622844059901271,0.43110398639014164,0.040326596059867555,0.03586658730583523,0.05108702128762388,0.012702831420990364,0.018779156494432025,2,2,0.000117224,0.000271915834,False
42,2,2,1,0.0001139151,8.187709e-05,2.711902e-05,9.656911e-06,9.772813e-06,1.541215e-05,3.314093e-06,6.321467e-06,0.4260281898882737,0.30621004981797206,0.10142173427529705,0.03611563623472357,0.03654909518146926,0.05763950843028323,0.012394292257228396,0.02364149391475279,0,0,0.0001139151,0.000267388644,False
43,4,4,1,8.922671e-05,1.029647e-05,8.432457e-06,5.773543e-05,2.901049e-05,3.070904e-05,3.688974e-05,8.363016e-06,0.32965936840367155,0.03804161104883675,0.031154779199088694,0.213310850397985,0.10718292549933792,0.11345843336242127,0.136293811449236,0.03089822063942288,0,0,8.922671e-05,0.000270663353,False
44,4,4,1,9.136282e-05,1.099608e-05,8.594123e-06,5.718357e-05,2.919072e-05,2.952544e-05,3.585675e-05,8.080701e-06,0.3373933718813551,0.040607377362882745,0.03173720050818382,0.2111729639968808,0.10779828652885834,0.10903437260234126,0.13241524054540763,0.0298411865740904,0,0,9.136282e-05,0.00027079020399999997,False
45,6,6,1,9.676113e-05,3.15382e-06,7.053274e-06,5.244775e-05,3.38079e-05,2.276166e-05,6.530917e-05,3.112549e-06,0.34022033186333683,0.011089098350104314,0.024799909023417204,0.1844107330131978,0.11887144101771553,0.08003192520550803,0.2296325755095986,0.010943986017121723,0,0,9.676113e-05,0.000284407253,False
46,3,3,1,7.422998e-05,3.188374e-06,3.236916e-06,3.491729e-05,2.321683e-05,4.321775e-05,6.559983e-05,1.052401e-05,0.28756711030965754,0.012351768083009643,0.012539819900734118,0.13526966038714144,0.08994205189938846,0.16742566118952482,0.254133889702042,0.04077003852850209,0,0,7.422998e-05,0.00025813097999999996,False
47,5,5,1,9.863103e-05,2.100983e-06,6.633307e-06,1.058173e-05,5.038046e-06,0.0001210752,1.478447e-05,5.492898e-06,0.3731251479925313,0.007948103074709778,0.02509406680691557,0.040031109603813404,0.019059130370464347,0.4580323445697092,0.05593024382632057,0.02077985375553595,5,5,0.0001210752,0.00026433766399999996,True
48,5,5,1,9.78944e-05,1.959374e-06,6.374578e-06,1.058916e-05,4.855776e-06,0.0001223149,1.504414e-05,5.559345e-06,0.36998292081550127,0.007405274617240129,0.024092133844287687,0.040020760592870214,0.018351960758795312,0.46227796443163205,0.05685794956971303,0.021011035369960417,5,5,0.0001223149,0.00026459167299999997,True
49,6,6,1,9.48563e-05,3.198443e-06,8.105092e-06,2.94461e-05,6.523349e-06,0.0001395175,7.514803e-05,6.467274e-06,0.26112358854249607,0.008804780640912904,0.022311967771324374,0.08106020686639889,0.017957692849026402,0.38406843050464434,0.20687000510771714,0.017803327717479837,5,5,0.0001395175,0.000363262088,False
