sample_index,label,prediction,correct,measured_output_power_0,measured_output_power_1,measured_output_power_2,measured_output_power_3,measured_output_power_4,measured_output_power_5,measured_output_power_6,measured_output_power_7,measured_output_power_sum
30,2,2,1,0.0001142504,8.230095e-05,2.762227e-05,9.889895e-06,9.839614e-06,1.473497e-05,3.085706e-06,6.055932e-06,0.00026777973700000004
31,7,7,1,8.608284e-05,1.916637e-06,3.594271e-06,9.441449e-06,2.922804e-06,4.181666e-05,2.340379e-05,6.53258e-05,0.00023450425100000002
32,1,1,1,9.03543e-05,2.080066e-05,0.0001163933,1.09679e-05,9.716059e-06,1.383034e-05,3.550784e-06,5.558875e-06,0.00027117221799999997
33,2,2,1,0.0001150079,8.244006e-05,2.74073e-05,1.017258e-05,9.093905e-06,1.460615e-05,3.47842e-06,6.061556e-06,0.000268267871
34,1,1,1,9.046149e-05,2.112138e-05,0.0001168588,1.122286e-05,9.744248e-06,1.312797e-05,3.298952e-06,5.447042e-06,0.000271282742
35,1,1,1,9.031724e-05,2.060146e-05,0.0001160721,1.081622e-05,9.769985e-06,1.411141e-05,3.609264e-06,5.668677e-06,0.00027096635599999997
36,7,7,1,9.290487e-05,3.375933e-06,5.369551e-06,1.065802e-05,3.853337e-06,4.102087e-05,2.204566e-05,6.118581e-05,0.000240414051
37,4,4,1,8.944241e-05,1.05948e-05,8.901477e-06,5.742007e-05,2.932735e-05,2.974748e-05,3.502045e-05,9.376318e-06,0.000269830355
38,2,2,1,0.0001154223,8.314029e-05,2.84522e-05,1.072297e-05,9.689403e-06,1.332911e-05,3.307382e-06,5.410157e-06,0.000269473812
39,3,3,1,7.213256e-05,3.080928e-06,3.317115e-06,3.461464e-05,2.51205e-05,4.404514e-05,6.631846e-05,9.435862e-06,0.000258065205
40,5,5,1,7.353801e-05,3.952182e-06,2.797813e-07,1.071729e-06,1.602528e-05,0.0001212836,1.653645e-05,5.53287e-06,0.00023821990229999998
41,1,1,1,9.079416e-05,2.072772e-05,0.000117224,1.096544e-05,9.752693e-06,1.389137e-05,3.454101e-06,5.10635e-06,0.000271915834
42,2,2,1,0.0001139151,8.187709e-05,2.711902e-05,9.656911e-06,9.772813e-06,1.541215e-05,3.314093e-06,6.321467e-06,0.000267388644
43,4,4,1,8.922671e-05,1.029647e-05,8.432457e-06,5.773543e-05,2.901049e-05,3.070904e-05,3.688974e-05,8.363016e-06,0.000270663353
44,4,4,1,9.136282e-05,1.099608e-05,8.594123e-06,5.718357e-05,2.919072e-05,2.952544e-05,3.585675e-05,8.080701e-06,0.00027079020399999997
45,6,6,1,9.676113e-05,3.15382e-06,7.053274e-06,5.244775e-05,3.38079e-05,2.276166e-05,6.530917e-05,3.112549e-06,0.000284407253
46,3,3,1,7.422998e-05,3.188374e-06,3.236916e-06,3.491729e-05,2.321683e-05,4.321775e-05,6.559983e-05,1.052401e-05,0.00025813097999999996
47,5,5,1,9.863103e-05,2.100983e-06,6.633307e-06,1.058173e-05,5.038046e-06,0.0001210752,1.478447e-05,5.492898e-06,0.00026433766399999996
48,5,5,1,9.78944e-05,1.959374e-06,6.374578e-06,1.058916e-05,4.855776e-06,0.0001223149,1.504414e-05,5.559345e-06,0.00026459167299999997
49,6,6,1,9.48563e-05,3.198443e-06,8.105092e-06,2.94461e-05,6.523349e-06,0.0001395175,7.514803e-05,6.467274e-06,0.000363262088
